Column 1	id	Column 2	Column 3	Column 4	Column 1
Laverychev, V. I͡A. (Vladimir I͡Akovlevich)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Laverychev,%20V.%20I͡A.%20(Vladimir%20I͡Akovlevich)	http://example.org/1341592#Agent100-11	Laverychev, V. I͡A. (Vladimir I͡Akovlevich)
Solovʹeva, A. M. (Aida Mikhaĭlovna)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Solovʹeva,%20A.%20M.%20(Aida%20Mikhaĭlovna)	http://example.org/1341592#Agent700-23	Solovʹeva, A. M. (Aida Mikhaĭlovna)
Jenness, Doug.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Jenness,%20Doug.	http://example.org/1310571#Agent700-22	Jenness, Doug.
Centre d'études Ernest Mandel France	140766846	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mandel,%20Ernest.	http://example.org/1310571#Agent700-23	Centre d'études Ernest Mandel France
Winnipeg Art Gallery	123799929	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Arts%20Manitoba.	http://example.org/1399611#Agent710-34	Winnipeg Art Gallery
Rekkenze-Ensemble	268073530	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Rekkenze%20Ensemble.,	http://example.org/1300457#Agent110-15	Rekkenze-Ensemble
Louis Armstrong and his All stars	121134713	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Armstrong,%20Louis,%201901-1971.	http://example.org/1300457#Agent700-35	Louis Armstrong and his All stars
Daniel, Pete.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Daniel,%20Pete.	http://example.org/1353065#Agent100-12	Daniel, Pete.
Nations Unies. Division de la population	148465924	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20Nations.%20Dept.%20of%20International%20Economic%20and%20Social%20Affairs. %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Population%20Division.	http://example.org/1335619#Agent710-23	Nations Unies. Division de la population
World Fertility Survey	140145797	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Fertility%20Survey.	http://example.org/1335619#Agent710-24	World Fertility Survey
Fern, William.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fern,%20William.	http://example.org/1378132#Agent700-21	Fern, William.
Drohobycz-Boryslaw Reunion (1985 : South Fallsburg, N.Y.)		Meeting	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Drohobycz-Boryslaw%20Reunion%20(1985%20:%20South%20Fallsburg, %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20N.Y.)	http://example.org/1378132#Agent711-22	Drohobycz-Boryslaw Reunion (1985 : South Fallsburg, N.Y.)
Franck, Irene M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Franck,%20Irene%20M.	http://example.org/1000809#Agent100-12	Franck, Irene M.
Brownstone, David M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brownstone,%20David%20M.	http://example.org/1000809#Agent700-28	Brownstone, David M.
Canada Centre for Mapping. National Atlas Information Service	155859444	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Geographical%20Services%20Division.	http://example.org/1333823#Agent110-14	Canada Centre for Mapping. National Atlas Information Service
Canada. Map Office	154688477	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Map%20Office.	http://example.org/1333823#Agent710-30	Canada. Map Office
Canada Centre for Mapping. National Atlas Information Service	155859444	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Geographical%20Services%20Division.	http://example.org/1333821#Agent110-15	Canada Centre for Mapping. National Atlas Information Service
Geological Survey of Canada.	126584253	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Energy,%20Mines%20and%20Resources%20Canada.	http://example.org/1333821#Agent710-34	Geological Survey of Canada.
Canada. Map Office	154688477	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Map%20Office.	http://example.org/1333821#Agent710-35	Canada. Map Office
May, Robin.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22May,%20Robin.	http://example.org/1363812#Agent100-13	May, Robin.
Wood, Gerald		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wood,%20Gerald	http://example.org/1363812#Agent700-31	Wood, Gerald
Donovan, Kenneth Joseph, 1950-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Donovan,%20Kenneth%20Joseph,%201950-	http://example.org/1372777#Agent700-25	Donovan, Kenneth Joseph, 1950-
Bergin, Joseph, 1948-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bergin,%20Joseph,%201948-	http://example.org/1354896#Agent100-19	Bergin, Joseph, 1948-
Noel, Keith.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Noel,%20Keith.	http://example.org/1001365#Agent700-22	Noel, Keith.
Erickson, Diane.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Erickson,%20Diane.	http://example.org/1351414#Agent100-11	Erickson, Diane.
Suzanne Veit and Associates Inc.	266433233	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Veit,%20Suzanne.	http://example.org/1351414#Agent700-25	Suzanne Veit and Associates Inc.
Territoires du Nord-Ouest. Ministère de la santé et des services sociaux	157028502	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Northwest%20Territories.%20Dept.%20of%20Social%20Services.	http://example.org/1351414#Agent710-26	Territoires du Nord-Ouest. Ministère de la santé et des services sociaux
Comissão nacional preparatória do carnaval da Vitória Angola	150204607	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Angola.%20Comissão%20Nacional%20Preparatória%20do%20Carnaval%20da %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Vitória.	http://example.org/1322198#Agent710-21	Comissão nacional preparatória do carnaval da Vitória Angola
Koel, Leonard.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Koel,%20Leonard.	http://example.org/1304554#Agent100-13	Koel, Leonard.
Román Umaña, Lina.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Román%20Umaña,%20Lina.	http://example.org/1313819#Agent100-9	Román Umaña, Lina.
Inter-American Center for Documentation and Agriculture Information	134871151	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Inter-American%20Agricultural%20Documentation,%20Information,%20and %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Communication%20Center.	http://example.org/1313819#Agent710-19	Inter-American Center for Documentation and Agriculture Information
Yoshioka, Minoru, 1919-1990.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Yoshioka,%20Minoru,%201919-1990.	http://example.org/1299746#Agent100-13	Yoshioka, Minoru, 1919-1990.
Onuma, Tadayoshi, 1943-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Onuma,%20Tadayoshi,%201943-	http://example.org/1299746#Agent700-28	Onuma, Tadayoshi, 1943-
Ōoka, Makoto, 1931-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ōoka,%20Makoto,%201931-	http://example.org/1299746#Agent700-29	Ōoka, Makoto, 1931-
Tsuruoka, Yoshihisa, 1936-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tsuruoka,%20Yoshihisa,%201936-	http://example.org/1299746#Agent700-30	Tsuruoka, Yoshihisa, 1936-
Collins, H. M. (Harry M.), 1943-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Collins,%20H.%20M.%20(Harry%20M.),%201943-	http://example.org/1330469#Agent100-14	Collins, H. M. (Harry M.), 1943-
Campbell, Gayle.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Campbell,%20Gayle.	http://example.org/1316728#Agent100-10	Campbell, Gayle.
Porporino, Frank J.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Porporino,%20Frank%20J.	http://example.org/1316728#Agent700-22	Porporino, Frank J.
Wevrick, Len.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wevrick,%20Len.	http://example.org/1316728#Agent700-23	Wevrick, Len.
Canada. Solicitor General Canada. Programs Branch	133615246	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1316728#Agent710-24	Canada. Solicitor General Canada. Programs Branch
Gibbons, Gail.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gibbons,%20Gail.	http://example.org/1373688#Agent100-13	Gibbons, Gail.
World Bank.	271359876	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22World%20Bank.	http://example.org/1360247#Agent710-26	World Bank.
Schwartz, Benjamin I. (Benjamin Isadore), 1916-1999.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schwartz,%20Benjamin%20I.%20(Benjamin%20Isadore),%201916-1999.	http://example.org/1378260#Agent100-13	Schwartz, Benjamin I. (Benjamin Isadore), 1916-1999.
Sinfóníuhljómsveit Íslands.	121934059	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Indy,%20Vincent%20d',%201851-1931.	http://example.org/1400996#Agent100-13	Sinfóníuhljómsveit Íslands.
International Council for Philosophy and Humanistic Studies.	143815486	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22International%20Council%20for%20Philosophy%20and%20Humanistic %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Studies.	http://example.org/1352685#Agent110-9	International Council for Philosophy and Humanistic Studies.
United Nations.	144904638	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Unesco.	http://example.org/1352685#Agent710-18	United Nations.
Nelson, Benjamin, 1911-1977.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nelson,%20Benjamin,%201911-1977.	http://example.org/1371097#Agent700-25	Nelson, Benjamin, 1911-1977.
Walter, E. V. (Eugene Victor), 1925-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Walter,%20E.%20V.%20(Eugene%20Victor),%201925-	http://example.org/1371097#Agent700-26	Walter, E. V. (Eugene Victor), 1925-
Hilton, R. H. (Rodney Howard), 1916-2002.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hilton,%20R.%20H.%20(Rodney%20Howard),%201916-2002.	http://example.org/1318950#Agent100-15	Hilton, R. H. (Rodney Howard), 1916-2002.
Bock, Felicia Gressitt.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bock,%20Felicia%20Gressitt.	http://example.org/1378244#Agent700-27	Bock, Felicia Gressitt.
Bartl, Peter (Peter F.).		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bartl,%20Peter%20(Peter%20F.).	http://example.org/1302673#Agent700-18	Bartl, Peter (Peter F.).
University of Alberta. Dept. of Art and Design. Visual Communication Design Division.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20of%20Alberta.%20Dept.%20of%20Art%20and%20Design.%20Visual %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Communication%20Design%20Division.	http://example.org/1302673#Agent710-19	University of Alberta. Dept. of Art and Design. Visual Communication Design Division.
Baticle, Yveline.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Baticle,%20Yveline.	http://example.org/1376444#Agent100-12	Baticle, Yveline.
Canadian Medical Association.	154667284	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Medical%20Association.	http://example.org/1358282#Agent710-46	Canadian Medical Association.
Hilliard, Dick.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hilliard,%20Dick.	http://example.org/1390247#Agent100-14	Hilliard, Dick.
Valenti-Hilliard, Beverly.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Valenti-Hilliard,%20Beverly.	http://example.org/1390247#Agent700-26	Valenti-Hilliard, Beverly.
Vitt, Dale H. (Dale Hadley), 1944-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vitt,%20Dale%20H.%20(Dale%20Hadley),%201944-	http://example.org/1402895#Agent100-10	Vitt, Dale H. (Dale Hadley), 1944-
Gradstein, S. R. (Stephan Robbert)		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gradstein,%20S.%20R.%20(Stephan%20Robbert)	http://example.org/1402895#Agent700-22	Gradstein, S. R. (Stephan Robbert)
Iwatsuki, Zennosuke, 1929-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Iwatsuki,%20Zennosuke,%201929-	http://example.org/1402895#Agent700-23	Iwatsuki, Zennosuke, 1929-
Weinberg, Gerald M.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Weinberg,%20Gerald%20M.	http://example.org/1400450#Agent100-12	Weinberg, Gerald M.
Geller, Dennis P., 1947-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Geller,%20Dennis%20P.,%201947-	http://example.org/1400450#Agent700-24	Geller, Dennis P., 1947-
Eckhardt-Gramatté, S. C. (Sophie-Carmen), 1899-1974.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Eckhardt-Gramatté,%20S.%20C.%20(Sophie-Carmen),%201899-1974.	http://example.org/1300464#Agent100-15	Eckhardt-Gramatté, S. C. (Sophie-Carmen), 1899-1974.
Bishop-Keahey Duo	125416119	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bishop,%20Dorothy.,	http://example.org/1300464#Agent700-32	Bishop-Keahey Duo
Bishop-Keahey Duo	125416119	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Keahey,%20Delores%20J.,	http://example.org/1300464#Agent700-33	Bishop-Keahey Duo
Orchestra USA	139714999	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Schuller,%20Gunther.	http://example.org/1341293#Agent100-11	Orchestra USA
Waddell, Robert George.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Waddell,%20Robert%20George.	http://example.org/1341293#Agent700-24	Waddell, Robert George.
Norddeutscher Rundfunk. Sinfonie-Orchester	141818871	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mozart,%20Wolfgang%20Amadeus,%201756-1791.	http://example.org/1325415#Agent100-15	Norddeutscher Rundfunk. Sinfonie-Orchester
Dreyfus, Huguette.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dreyfus,%20Huguette.,	http://example.org/1325415#Agent700-33	Dreyfus, Huguette.,
Baumont, Olivier.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Baumont,%20Olivier.,	http://example.org/1325415#Agent700-34	Baumont, Olivier.,
Kiss, George.,		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kiss,%20George.,	http://example.org/1325415#Agent700-35	Kiss, George.,
Capella Academica Wien.	141889198	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Melkus,%20Eduard.,	http://example.org/1325415#Agent700-36	Capella Academica Wien.
Capella Academica Wien.	141889198	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Capella%20Academica%20Wien.,	http://example.org/1325415#Agent710-40	Capella Academica Wien.
The Beatles	141205608	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lester,%20Robert.	http://example.org/1336147#Agent700-26	The Beatles
United States. President (1945-1953 : Truman)	121006385	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kesaris,%20Paul.	http://example.org/1336147#Agent700-27	United States. President (1945-1953 : Truman)
United States. Department of State	125408196	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20States.%20Department%20of%20State.	http://example.org/1336147#Agent710-28	United States. Department of State
University publications of America	153365926	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22University%20Publications%20of%20America,%20Inc.	http://example.org/1336147#Agent710-29	University publications of America
