Column 1	id	Column 2	Column 3	Column 4	Column 1
Pipes, Richard	7430285	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pipes,%20Richard.	http://example.org/1322575#Agent100-13	Pipes, Richard
Huber, Sallie Craig	6205997	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Huber,%20Sallie%20Craig.	http://example.org/1001181#Agent700-19	Huber, Sallie Craig
Social Marketing International Association.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Social%20Marketing%20International%20Association.	http://example.org/1001181#Agent710-20	Social Marketing International Association.
William &amp; Flora Hewlett Foundation.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22William%20&amp;%20Flora%20Hewlett%20Foundation.	http://example.org/1001181#Agent710-21	William &amp; Flora Hewlett Foundation.
Ruse, Michael	108821102	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ruse,%20Michael.	http://example.org/1339204#Agent100-15	Ruse, Michael
Shukla, Hira Lal, 1939-....	39441362	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Shukla,%20Hira%20Lal.	http://example.org/1327292#Agent100-12	Shukla, Hira Lal, 1939-....
Lalewicz, Janusz, 1939-1985	9871085	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lalewicz,%20Janusz.	http://example.org/1000839#Agent100-11	Lalewicz, Janusz, 1939-1985
Ely, Timothy C.	79420068	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ely,%20Timothy.	http://example.org/1340313#Agent100-10	Ely, Timothy C.
Tchaikovsky, Peter Ilich, 1840-1893	99258155	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beethoven,%20Ludwig%20van,%201770-1827.	http://example.org/1351233#Agent100-15	Tchaikovsky, Peter Ilich, 1840-1893
Nicholson, Linda, 1955-....	119263007	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nicholson,%20Linda,%201955-	http://example.org/1351233#Agent700-30	Nicholson, Linda, 1955-....
Boccherini, Luigi, 1743-1805.	89067361	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boccherini,%20Luigi,%201743-1805.	http://example.org/1360951#Agent100-11	Boccherini, Luigi, 1743-1805.
Pais, Aldo	42242782	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pais,%20Aldo.	http://example.org/1360951#Agent700-26	Pais, Aldo
Boccherini, Luigi, 1743-1805.	89067361	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Boccherini,%20Luigi,%201743-1805.	http://example.org/1360105#Agent100-12	Boccherini, Luigi, 1743-1805.
Pais, Aldo	42242782	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pais,%20Aldo.	http://example.org/1360105#Agent700-26	Pais, Aldo
Dalla Vecchia, Wolfango 1923-1994	79457913	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dalla%20Vecchia,%20Wolfango.	http://example.org/1360105#Agent700-27	Dalla Vecchia, Wolfango 1923-1994
Greer, Albert, 1937-	104030074	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Greer,%20Albert,%201937-	http://example.org/1331608#Agent100-11	Greer, Albert, 1937-
Willan, Healey, 1880-1968.Lake Isle of Innisfree.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Willan,%20Healey,%201880-1968.Lake%20Isle%20of%20Innisfree.	http://example.org/1331608#Agent700-35	Willan, Healey, 1880-1968.Lake Isle of Innisfree.
Brough, George	16278519	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Brough,%20George.	http://example.org/1331608#Agent700-37	Brough, George
Mahler, Christina	12497026	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mahler,%20Christina.	http://example.org/1331608#Agent700-38	Mahler, Christina
Miller, Douglas, flutist.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Miller,%20Douglas,%20flutist.	http://example.org/1331608#Agent700-39	Miller, Douglas, flutist.
Gordon, Bonnie, 1968-....	37199669	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Gordon,%20Bonnie%20Bilyeu.	http://example.org/1301307#Agent700-22	Gordon, Bonnie, 1968-....
Saro-Wiwa, Ken, 1941-1995	113697883	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Saro-Wiwa,%20Ken,%201941-1995.	http://example.org/1328474#Agent100-11	Saro-Wiwa, Ken, 1941-1995
Calgary Regional Planning Commission.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Calgary%20Regional%20Planning%20Commission.	http://example.org/1396986#Agent710-17	Calgary Regional Planning Commission.
CEP Consultants Ltd.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22CEP%20Consultants%20Ltd.	http://example.org/1396986#Agent710-18	CEP Consultants Ltd.
J.R. Century Petroleum Consultants Ltd.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22J.R.%20Century%20Petroleum%20Consultants%20Ltd.	http://example.org/1396986#Agent710-19	J.R. Century Petroleum Consultants Ltd.
Goria, Wade R.	110932342	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Goria,%20Wade%20R.	http://example.org/1001338#Agent100-14	Goria, Wade R.
Allsop, William	6735364	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Institution%20of%20Civil%20Engineers%20(Great%20Britain)	http://example.org/1306027#Agent710-18	Allsop, William
Great Britain. Manpower Services Commission.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Great%20Britain.%20Manpower%20Services%20Commission.	http://example.org/1306027#Agent710-19	Great Britain. Manpower Services Commission.
Grümmer, Gerhard, 1926-1995	71433073	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Grümmer,%20Gerhard.	http://example.org/1305544#Agent100-12	Grümmer, Gerhard, 1926-1995
Giovanni, Nikki, 1943-....	12321760	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Giovanni,%20Nikki.	http://example.org/1364576#Agent100-11	Giovanni, Nikki, 1943-....
Martin, George R.R. 1948-	98636170	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Martins,%20George.,	http://example.org/1364576#Agent700-23	Martin, George R.R. 1948-
Stokes, Telfer 1940-....	199298951	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Stokes,%20Telfer.	http://example.org/1298873#Agent100-14	Stokes, Telfer 1940-....
Douglas-Cooper, Helen.	61596993	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Douglas,%20Helen.	http://example.org/1298873#Agent700-25	Douglas-Cooper, Helen.
Weproductions,		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Weproductions,	http://example.org/1298873#Agent710-26	Weproductions,
Field, Richard Henning, 1944-	26025684	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Field,%20Richard%20Henning,%201944-	http://example.org/1386754#Agent100-14	Field, Richard Henning, 1944-
Cross, Michael S., 1938-	76438051	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cross,%20Michael%20S.,%201938-	http://example.org/1386754#Agent700-26	Cross, Michael S., 1938-
Diviney, David	309723715	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Art%20Gallery%20of%20Nova%20Scotia.	http://example.org/1386754#Agent710-27	Diviney, David
O'Brian, John, 1944-....	85445774	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Mendel%20Art%20Gallery.	http://example.org/1386754#Agent710-28	O'Brian, John, 1944-....
Pärt, Arvo, 1935-	111612090	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pärt,%20Arvo.	http://example.org/1339217#Agent100-11	Pärt, Arvo, 1935-
Moore, Henry, 1898-1986	32000652	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moore,%20David%20S.	http://example.org/1306469#Agent100-13	Moore, Henry, 1898-1986
Schelling, Thomas C., 1921-	71397440	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Crombie,%20John.	http://example.org/1336910#Agent100-10	Schelling, Thomas C., 1921-
Bourne, Sheila, 1940-	24598505	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bourne,%20Sheila.	http://example.org/1336910#Agent700-23	Bourne, Sheila, 1940-
Tisdell, C. A. (Clement Allan)	61618060	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Davis,%20M.%20H.%20A.	http://example.org/1336492#Agent100-12	Tisdell, C. A. (Clement Allan)
Vinter, R.B. (Richard B.)	94691868	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vinter,%20R.%20B.%20(Richard%20B.)	http://example.org/1336492#Agent700-25	Vinter, R.B. (Richard B.)
Mahajan, Serena, 1955-		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mahajan,%20Serena,%201955-	http://example.org/1320674#Agent100-9	Mahajan, Serena, 1955-
Banerjee, Priyatosh, 1920-2007	46810951	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Banerjee,%20P.%20(Priyatosh),%201920-2007.	http://example.org/1321240#Agent700-21	Banerjee, Priyatosh, 1920-2007
Butterfield, R. (Roy)	56684893	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Butterfield,%20R.%20(Roy)	http://example.org/1321240#Agent700-22	Butterfield, R. (Roy)
Goehr, Walter, 1903-1960	100254959	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Goehr,%20Alexander,%201932-	http://example.org/1330687#Agent100-13	Goehr, Walter, 1903-1960
Ben Baruch, Ephraim	25992359	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ben%20Baruch,%20Ephraim.	http://example.org/1372078#Agent700-24	Ben Baruch, Ephraim
Neumann, Yoram, 1947-	6331720	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Neumann,%20Yoram,%201947-	http://example.org/1372078#Agent700-25	Neumann, Yoram, 1947-
Fiddler, Sid.		Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fiddler,%20Sid.	http://example.org/1314888#Agent700-26	Fiddler, Sid.
Federation of Saskatchewan Indian Nations. Health and Social Development Commission.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Federation%20of%20Saskatchewan%20Indian%20Nations.%20Health%20and%20Social %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Development%20Commission.	http://example.org/1314888#Agent710-27	Federation of Saskatchewan Indian Nations. Health and Social Development Commission.
Dene/Metis Negotiations Secretariat.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Dene/Metis%20Negotiations%20Secretariat.	http://example.org/1395151#Agent110-11	Dene/Metis Negotiations Secretariat.
Nāgārjuna	266092044	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Nāgārjuna,%202nd%20century.	http://example.org/1313584#Agent100-13	Nāgārjuna
Sempā Dorje	206027941	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Sempā%20Dorje.	http://example.org/1313584#Agent700-29	Sempā Dorje
Ives, Charles, 1874-1954.	39562133	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Ives,%20Charles,%201874-1954.	http://example.org/1295873#Agent100-16	Ives, Charles, 1874-1954.
Thomas, Michael Tilson-, 1944-..	84228944	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Tilson%20Thomas,%20Michael,%201944-%20,	http://example.org/1295873#Agent700-36	Thomas, Michael Tilson-, 1944-..
Mahler, Gustav, 1860-1911.	61732497	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Concertgebouworkest.,	http://example.org/1295873#Agent710-38	Mahler, Gustav, 1860-1911.
Wright, Martin	22207704	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Concertgebouworkest.%20Koor,	http://example.org/1295873#Agent710-39	Wright, Martin
Dawkins, Heather, 1957-....	37196674	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Dawkins,%20Heather,%201957-	http://example.org/1322663#Agent700-23	Dawkins, Heather, 1957-....
Kolbowski, Silvia	916970	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kolbowski,%20Silvia.	http://example.org/1322663#Agent700-24	Kolbowski, Silvia
Diamond, Sara	8892423	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Diamond,%20Sara.	http://example.org/1322663#Agent700-25	Diamond, Sara
Association of National Non-profit Artists Centres.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Association%20of%20National%20Non-profit%20Artists%20Centres.	http://example.org/1322663#Agent710-26	Association of National Non-profit Artists Centres.
Annapolis Brass Quintet.,		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Annapolis%20Brass%20Quintet.,	http://example.org/1312535#Agent110-15	Annapolis Brass Quintet.,
Lehwalder, Heidi	45677710	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lehwalder,%20Heidi.,	http://example.org/1312535#Agent700-36	Lehwalder, Heidi
小比賀, 優子, 1960-	251715553	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McDonough,%20John.,	http://example.org/1312535#Agent700-37	小比賀, 優子, 1960-
Bonazzi, Elaine, 1936-....	17410361	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bonazzi,%20Elaine.,	http://example.org/1312535#Agent700-38	Bonazzi, Elaine, 1936-....
Riemann, Hugo, 1849-1919	8180179	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Riemann,%20Hugo,%201849-1919.	http://example.org/1358066#Agent100-12	Riemann, Hugo, 1849-1919
Beck, Leland L.	108148470	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beck,%20Leland%20L.	http://example.org/1389791#Agent100-15	Beck, Leland L.
Banko, Rosalie, 1941-	11464209	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Banko,%20Rosalie,%201941-	http://example.org/1377867#Agent100-11	Banko, Rosalie, 1941-
Barlow, Jeffrey G., 1946-	263863238	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Barlow,%20Jeffrey.	http://example.org/1377867#Agent700-23	Barlow, Jeffrey G., 1946-
Bonkowski, Francis J.	104356026	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bonkowski,%20Francis%20J.	http://example.org/1377867#Agent700-24	Bonkowski, Francis J.
McKelvie, B. A. (Bruce Alistair), 1889-1960	13912053	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McKelvie,%20B.%20A.%20(Bruce%20Alistair),%201889-1960.	http://example.org/1372452#Agent100-14	McKelvie, B. A. (Bruce Alistair), 1889-1960
Hall, Gayle C.	55678419	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hall,%20Gayle%20C.	http://example.org/1323449#Agent700-24	Hall, Gayle C.
Phi Delta Kappa. Center on Evaluation, Development, and Research.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Phi%20Delta%20Kappa.%20Center%20on%20Evaluation,%20Development,%20and %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Research.	http://example.org/1323449#Agent710-25	Phi Delta Kappa. Center on Evaluation, Development, and Research.
Swears, Linda	48079733	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Swears,%20Linda.	http://example.org/1321990#Agent100-17	Swears, Linda
Knorr von Rosenroth, Christian, 1636-1689.	95248229	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Millet,%20Christian.	http://example.org/1397050#Agent100-11	Knorr von Rosenroth, Christian, 1636-1689.
Canadian Centre for Occupational Health and Safety.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canadian%20Centre%20for%20Occupational%20Health%20and%20Safety.	http://example.org/1397050#Agent710-24	Canadian Centre for Occupational Health and Safety.
Pytlik, Edward C.	93597884	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Pytlik,%20Edward%20C.	http://example.org/1303930#Agent100-12	Pytlik, Edward C.
Lauda, Donald P.	48227548	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lauda,%20Donald%20P.	http://example.org/1303930#Agent700-23	Lauda, Donald P.
Carter, Jimmy, 1924-....	247888433	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Johnson,%20David%20L.	http://example.org/1303930#Agent700-24	Carter, Jimmy, 1924-....
Hilliard, Robert L., 1925-....	279754145	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hilliard,%20Robert%20L.,%201925-	http://example.org/1407999#Agent700-24	Hilliard, Robert L., 1925-....
Krasner, David, 1952-....	119418583	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Emerson%20College.	http://example.org/1407999#Agent710-25	Krasner, David, 1952-....
Scherf, Walter, 1920-2010	212473482	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Goethe-Institut%20(Munich,%20Germany)	http://example.org/1407999#Agent710-26	Scherf, Walter, 1920-2010
Rüden, Peter von 1946-	57710386	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Adolf-Grimme-Institut.	http://example.org/1407999#Agent710-27	Rüden, Peter von 1946-
Arzamendi, Jesús	27129786	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Arzamendi,%20Jesús.	http://example.org/1323188#Agent100-12	Arzamendi, Jesús
Whybray, R. N. (Roger Norman)	61582309	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Whybray,%20R.%20N.%20(Roger%20Norman)	http://example.org/1364650#Agent100-16	Whybray, R. N. (Roger Norman)
Kiely, Benedict	44326385	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kiely,%20Benedict.	http://example.org/1347192#Agent100-12	Kiely, Benedict
Wetzel, Gregory F., 1950-	18630187	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wetzel,%20Gregory%20F.,%201950-	http://example.org/1389789#Agent100-12	Wetzel, Gregory F., 1950-
Bulgren, William G.	11178131	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Bulgren,%20William%20G.	http://example.org/1389789#Agent700-26	Bulgren, William G.
Vito, Gennaro F.	108738107	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Vito,%20Gennaro%20F.	http://example.org/1311100#Agent100-15	Vito, Gennaro F.
Wilson, Deborah G., Ph. D.	276157838	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wilson,%20Deborah%20G.,%20Ph.%20D.	http://example.org/1311100#Agent700-29	Wilson, Deborah G., Ph. D.
Moyer, Sharon	11108861	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Moyer,%20Sharon.	http://example.org/1343667#Agent100-10	Moyer, Sharon
Carrington, Peter J.	120304695	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Carrington,%20Peter%20J.	http://example.org/1343667#Agent700-22	Carrington, Peter J.
Canada. Ministry of the Solicitor General.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.	http://example.org/1343667#Agent710-23	Canada. Ministry of the Solicitor General.
Canada. Ministry of the Solicitor General. Programs Branch.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Canada.%20Ministry%20of%20the%20Solicitor%20General.%20Programs %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Branch.	http://example.org/1343667#Agent710-24	Canada. Ministry of the Solicitor General. Programs Branch.
Banff Centre.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Banff%20Centre.	http://example.org/1405518#Agent110-11	Banff Centre.
Vallianatos, Helen	106616816	Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Alberta%20Culture.	http://example.org/1405518#Agent710-22	Vallianatos, Helen
Alberta. Visual Arts.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Alberta.%20Visual%20Arts.	http://example.org/1405518#Agent710-23	Alberta. Visual Arts.
Walter J. Phillips Gallery.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Walter%20J.%20Phillips%20Gallery.	http://example.org/1405518#Agent710-24	Walter J. Phillips Gallery.
Brontë, Charlotte, 1816-1855.	71388025	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Patrick,%20G.%20C.	http://example.org/1396440#Agent700-21	Brontë, Charlotte, 1816-1855.
Petroleum Association for Conservation of the Canadian Environment.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Petroleum%20Association%20for%20Conservation%20of%20the%20Canadian %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Environment.	http://example.org/1396440#Agent710-22	Petroleum Association for Conservation of the Canadian Environment.
McQuillen, Michael J., 1944-....	262985836	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McQuillen,%20Michael%20J.,%201944-	http://example.org/1303604#Agent100-13	McQuillen, Michael J., 1944-....
Garvey, William P., 1935-....	268539958	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Garvey,%20William%20P.,%201935-	http://example.org/1303604#Agent700-23	Garvey, William P., 1935-....
Albright, Horace M. (Horace Marden), 1890-1987	40176479	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Albright,%20Horace%20M.%20(Horace%20Marden),%201890-1987.	http://example.org/1328943#Agent100-13	Albright, Horace M. (Horace Marden), 1890-1987
Cahn, Robert, 1917-1997	115812521	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Cahn,%20Robert,%201917-1997.	http://example.org/1328943#Agent700-26	Cahn, Robert, 1917-1997
Mosconi, Davide	22769081	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Mosconi,%20Davide.	http://example.org/1001500#Agent100-9	Mosconi, Davide
Villarosa, Riccardo, 1950-	32585740	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Villarosa,%20Riccardo,%201950-	http://example.org/1001500#Agent700-19	Villarosa, Riccardo, 1950-
Fuld, James J., 1916-	114070997	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Fuld,%20James%20J.,%201916-2008.	http://example.org/1351133#Agent100-14	Fuld, James J., 1916-
Myhrer, Keith	16370653	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Myhrer,%20Keith.	http://example.org/1312750#Agent100-10	Myhrer, Keith
Lyneis, Margaret M.	114007135	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lyneis,%20Margaret%20M.	http://example.org/1312750#Agent700-26	Lyneis, Margaret M.
Gerstäcker, Friedrich, 1816-1872.	41840639	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Zale,%20Thomas%20F.	http://example.org/1312750#Agent700-27	Gerstäcker, Friedrich, 1816-1872.
Hanes, Richard Clay, 1946-	115512207	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hanes,%20Richard%20Clay,%201946-	http://example.org/1312750#Agent700-28	Hanes, Richard Clay, 1946-
United States. Bureau of Land Management. Nevada State Office.		Jurisdiction	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22United%20States.%20Bureau%20of%20Land%20Management.%20Nevada%20State %20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Office.	http://example.org/1312750#Agent710-29	United States. Bureau of Land Management. Nevada State Office.
Roberts, Doreen	85310115	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kilner,%20Geoffrey.	http://example.org/1002852#Agent100-13	Roberts, Doreen
McCaig, Robert	169627558	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22McCaig,%20Robert.	http://example.org/1330711#Agent700-19	McCaig, Robert
Woods, Ngaire.	61664620	Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commonwealth%20Secretariat.	http://example.org/1330711#Agent710-20	Woods, Ngaire.
Commonwealth Council for Educational Administration.		Organization	http://www.viaf.org/viaf/search?query=local.corporateNames%20all%20%22Commonwealth%20Council%20for%20Educational%20Administration.	http://example.org/1330711#Agent710-21	Commonwealth Council for Educational Administration.
Kondoleon, Harry	93685698	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Kondoleon,%20Harry.	http://example.org/1374812#Agent100-9	Kondoleon, Harry
Charrière, Gérard, 1935-	21179995	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Charrière,%20Gérard,%201935-	http://example.org/1374812#Agent700-23	Charrière, Gérard, 1935-
Oates, Joyce Carol, 1938-....	108187427	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Joyce,%20Carol.	http://example.org/1374812#Agent700-24	Oates, Joyce Carol, 1938-....
Beard, Mark	22788544	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beard,%20Mark.	http://example.org/1374812#Agent700-25	Beard, Mark
Wigmore, Barrie A.	38315294	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Wigmore,%20Barrie%20A.	http://example.org/1306521#Agent100-14	Wigmore, Barrie A.
Beckwith, Burnham P. (Burnham Putnam), 1904-	109516912	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Beckwith,%20Burnham%20P.%20(Burnham%20Putnam),%201904-	http://example.org/1325992#Agent100-11	Beckwith, Burnham P. (Burnham Putnam), 1904-
Onwueme, Osonye Tess	32062688	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Onwueme,%20Osonye%20Tess.	http://example.org/1393471#Agent100-13	Onwueme, Osonye Tess
Hinnebusch, William A.	36954548	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Hinnebusch,%20William%20A.	http://example.org/1321169#Agent100-11	Hinnebusch, William A.
Smith, Godfrey, 1926-	110539505	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Smith,%20Godfrey,%201926-	http://example.org/1299782#Agent100-12	Smith, Godfrey, 1926-
Allen, W.B. (William Barclay), 1944-	97618156	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Allen,%20W.%20B.%20(William%20Barclay),%201944-	http://example.org/1002694#Agent700-23	Allen, W.B. (William Barclay), 1944-
Lloyd, Gordon, 1942-....	111643411	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lloyd,%20Gordon,%201942-	http://example.org/1002694#Agent700-24	Lloyd, Gordon, 1942-....
Lloyd, Margie.	3885686	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Lloyd,%20Margie.	http://example.org/1002694#Agent700-25	Lloyd, Margie.
Thomson, Peter, 1938-....	64020126	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Thomson,%20Peter,%201938-	http://example.org/1002689#Agent100-12	Thomson, Peter, 1938-....
Salgādo, Gāmini, 1929-	108264711	Person	http://www.viaf.org/viaf/search?query=local.personalNames%20all%20%22Salgādo,%20Gāmini,%201929-1985.	http://example.org/1002689#Agent700-22	Salgādo, Gāmini, 1929-
