ingest key	viaf ID	LC ID
http://example.org/1099273#Agent100-10	http://viaf.org/viaf/12000064	http://id.loc.gov/authorities/names/no2003080420
http://example.org/1045686#Agent100-11	http://viaf.org/viaf/24978052	http://id.loc.gov/authorities/names/n50049157
http://example.org/1053991#Agent100-11	http://viaf.org/viaf/24978052	http://id.loc.gov/authorities/names/n50049157
http://example.org/1024426#Agent100-14	http://viaf.org/viaf/9892540	http://id.loc.gov/authorities/names/n86140694
http://example.org/1055279#Agent100-15	http://viaf.org/viaf/108604292	http://id.loc.gov/authorities/names/n80070324
http://example.org/1055279#Agent610-24	http://viaf.org/viaf/137716786	http://id.loc.gov/authorities/names/n50069638
http://example.org/1005297#Agent100-12	http://viaf.org/viaf/108754387	http://id.loc.gov/authorities/names/n50035014
http://example.org/1046010#Agent700-20	http://viaf.org/viaf/61911790	http://id.loc.gov/authorities/names/n84124612
http://example.org/1046010#Agent700-21	http://viaf.org/viaf/14642444	http://id.loc.gov/authorities/names/nr93021359
http://example.org/1004688#Agent600-23	http://viaf.org/viaf/38190770	http://id.loc.gov/authorities/names/n79046200
http://example.org/1074995#Agent600-21	http://viaf.org/viaf/38190770	http://id.loc.gov/authorities/names/n79046200
http://example.org/1078842#Agent600-19	http://viaf.org/viaf/38190770	http://id.loc.gov/authorities/names/n79046200
http://example.org/10840#Agent600-30	http://viaf.org/viaf/38190770	http://id.loc.gov/authorities/names/n79046200
http://example.org/104551#Agent100-11	http://viaf.org/viaf/92390498	http://id.loc.gov/authorities/names/n91041586
http://example.org/104551#Agent700-20	http://viaf.org/viaf/61595370	http://id.loc.gov/authorities/names/n81090320
http://example.org/104551#Agent700-21	http://viaf.org/viaf/64022717	http://id.loc.gov/authorities/names/n50010319
http://example.org/1021186#Agent100-12	http://viaf.org/viaf/108724934	http://id.loc.gov/authorities/names/n84048459
http://example.org/1020980#Agent100-10	http://viaf.org/viaf/34051173	http://id.loc.gov/authorities/names/no96034430
http://example.org/1021013#Agent100-13	http://viaf.org/viaf/17301142	http://id.loc.gov/authorities/names/n79100382
http://example.org/1021013#Agent700-24	http://viaf.org/viaf/237218858	http://id.loc.gov/authorities/names/n50004143
http://example.org/1021013#Agent700-25	http://viaf.org/viaf/33238599	http://id.loc.gov/authorities/names/n50004122
http://example.org/1025783#Agent100-15	http://viaf.org/viaf/91552282	http://id.loc.gov/authorities/names/n50033289
http://example.org/1070613#Agent100-13	http://viaf.org/viaf/280021170	http://id.loc.gov/authorities/names/n83127331
http://example.org/1049146#Agent100-10	http://viaf.org/viaf/79053520	http://id.loc.gov/authorities/names/n79075121
