name	ingest key	viaf ID	LC ID
Cheney, E. W. (Elliott Ward), 1929-	http://example.org/1336904#Agent100-15	http://viaf.org/viaf/9922483	http://id.loc.gov/authorities/names/n79073663
Elman, Natalie Madorsky.	http://example.org/1339762#Agent100-12	http://viaf.org/viaf/75155598	http://id.loc.gov/authorities/names/n80105658
Larrain, Gilles.	http://example.org/1371885#Agent700-21	http://viaf.org/viaf/92026284	http://id.loc.gov/authorities/names/n84132143
A.H. Robins Company.	http://example.org/1001376#Agent610-24	http://viaf.org/viaf/150028354	http://id.loc.gov/authorities/names/n84220470
Gerald, Curtis F., 1915-	http://example.org/1340362#Agent100-10	http://viaf.org/viaf/37012472	http://id.loc.gov/authorities/names/n83005326
Huang, Chunming, 1935-	http://example.org/1411710#Agent100-12	http://viaf.org/viaf/79164938	http://id.loc.gov/authorities/names/n80050993
Beckwith, Burnham P. (Burnham Putnam), 1904-	http://example.org/1325992#Agent100-11	http://viaf.org/viaf/109516912	http://id.loc.gov/authorities/names/n50033877
Hill, D. E.	http://example.org/1390253#Agent700-29	http://viaf.org/viaf/91866366	http://id.loc.gov/authorities/names/n84045641
Pietrewicz, Alexandra T.	http://example.org/1404306#Agent700-24	http://viaf.org/viaf/55552775	http://id.loc.gov/authorities/names/n84122802
Kuhn, Annette.	http://example.org/1000867#Agent100-15	http://viaf.org/viaf/100213103	http://id.loc.gov/authorities/names/n81147533
Chen, Deyun.	http://example.org/1418682#Agent100-12	http://viaf.org/viaf/304988535	http://id.loc.gov/authorities/names/n83193162
Yoshinaga, Yoshinobu.	http://example.org/1416920#Agent100-13	http://viaf.org/viaf/35922568	http://id.loc.gov/authorities/names/n85816353
Stanley Associates Engineering.	http://example.org/1557729#Agent710-19	http://viaf.org/viaf/146499551	http://id.loc.gov/authorities/names/n81072079
Doyle, James A.	http://example.org/1325764#Agent100-12	http://viaf.org/viaf/110381931	http://id.loc.gov/authorities/names/n83134066
Kharaka, Yousif K.	http://example.org/1298278#Agent700-26	http://viaf.org/viaf/1585071	http://id.loc.gov/authorities/names/n88619528
Glissant, Édouard, 1928-2011.	http://example.org/1362284#Agent100-14	http://viaf.org/viaf/54148277	http://id.loc.gov/authorities/names/n81139743
Song, Bing.	http://example.org/1414155#Agent700-20	http://viaf.org/viaf/60889546	http://id.loc.gov/authorities/names/n2001052365
Broyles, J. E.	http://example.org/1002457#Agent700-22	http://viaf.org/viaf/307202352	http://id.loc.gov/authorities/names/n79080898
Noguez, Dominique.	http://example.org/1385096#Agent100-13	http://viaf.org/viaf/49229639	http://id.loc.gov/authorities/names/n83201494
Irwin, Margaret.	http://example.org/1526836#Agent100-9	http://viaf.org/viaf/292516346	http://id.loc.gov/authorities/names/no2012154308
Bakunin, Mikhail Aleksandrovich, 1814-1876.	http://example.org/1318946#Agent100-14	http://viaf.org/viaf/27878824	http://id.loc.gov/authorities/names/n79056734
Parisse, Michel.	http://example.org/1309720#Agent700-25	http://viaf.org/viaf/46765613	http://id.loc.gov/authorities/names/n81069007
Columbia Law School Association of the United Kingdom.	http://example.org/1359670#Agent710-30	http://viaf.org/viaf/124157414	http://id.loc.gov/authorities/names/n85222633
Millard, Vern.	http://example.org/1558196#Agent100-7	http://viaf.org/viaf/26222129	http://id.loc.gov/authorities/names/n90638186
TRW Inc.	http://example.org/1557550#Agent710-24	http://viaf.org/viaf/158276407	http://id.loc.gov/authorities/names/n80102082
Dickson, Jennifer	http://example.org/1405672#Agent600-18	http://viaf.org/viaf/53191831	http://id.loc.gov/authorities/names/n86854809
Ricken, Ulrich.	http://example.org/1313300#Agent100-11	http://viaf.org/viaf/59088566	http://id.loc.gov/authorities/names/n85095061
