name	ingest key	viaf ID	LC ID
Educational Facilities Laboratories.	http://example.org/1072444#Agent710-20	http://viaf.org/viaf/151257977	http://id.loc.gov/authorities/names/n79071395
Gelfand, Leo, 1914-1991.	http://example.org/1058741#Agent100-10	http://viaf.org/viaf/79001946	http://id.loc.gov/authorities/names/no2009029207
Herodas.	http://example.org/1090504#Agent100-10	http://viaf.org/viaf/265833221	http://id.loc.gov/authorities/names/n79105659
Meriam, Lewis, 1883-1972.	http://example.org/1052108#Agent700-20	http://viaf.org/viaf/26639903	http://id.loc.gov/authorities/names/no94006092
Nordic Council.	http://example.org/1050873#Agent610-21	http://viaf.org/viaf/151897204	http://id.loc.gov/authorities/names/n80089973
Adoratskiĭ, V. V. (Vladimir Viktorovich), 1878-1945.	http://example.org/1038041#Agent100-10	http://viaf.org/viaf/1458772	http://id.loc.gov/authorities/names/n85263519
American Film Manufacturing Company.	http://example.org/1077647#Agent610-23	http://viaf.org/viaf/124141049	http://id.loc.gov/authorities/names/n87914041
Moir, Philip.	http://example.org/1073102#Agent700-24	http://viaf.org/viaf/278746808	http://id.loc.gov/authorities/names/n82062549
Gogh, Vincent van, 1853-1890.	http://example.org/1086110#Agent600-24	http://viaf.org/viaf/9854560	http://id.loc.gov/authorities/names/n79022935
Gogh, Vincent van, 1853-1890.	http://example.org/1085436#Agent600-19	http://viaf.org/viaf/9854560	http://id.loc.gov/authorities/names/n79022935
Noland, Aaron.	http://example.org/1046595#Agent100-10	http://viaf.org/viaf/164240104	http://id.loc.gov/authorities/names/no2013059969
Friedrichsen, G. W. S. (George Washington Salisbury)	http://example.org/1074206#Agent700-31	http://viaf.org/viaf/240315505	http://id.loc.gov/authorities/names/n88613403
Parker, Ronald K.,	http://example.org/1064287#Agent700-23	http://viaf.org/viaf/20931026	http://id.loc.gov/authorities/names/n50050342
Griffiths, J. Gwyn (John Gwyn), 1911-2004.	http://example.org/109294#Agent700-23	http://viaf.org/viaf/55219	http://id.loc.gov/authorities/names/n50031072
Norske videnskaps-akademi i Oslo.	http://example.org/1099470#Agent710-19	http://viaf.org/viaf/156528734	http://id.loc.gov/authorities/names/http://id.loc.gov/authorities/names/n79023305
Streips, Laimonis,	http://example.org/1031021#Agent700-24	http://viaf.org/viaf/234675537	http://id.loc.gov/authorities/names/n00001380
Lee, Calvin B. T.,	http://example.org/1056091#Agent700-22	http://viaf.org/viaf/61835796	http://id.loc.gov/authorities/names/n50038861
Chamberlain, Neil W.	http://example.org/105414#Agent100-10	http://viaf.org/viaf/108452407	http://id.loc.gov/authorities/names/n79066100
Chamberlain, Neil W.	http://example.org/1017383#Agent100-14	http://viaf.org/viaf/108452407	http://id.loc.gov/authorities/names/n79066100
Chamberlain, Neil W.	http://example.org/1010614#Agent100-14	http://viaf.org/viaf/108452407	http://id.loc.gov/authorities/names/n79066100
Aggarawala, Om Prakash, 1905-	http://example.org/107042#Agent700-22	http://viaf.org/viaf/116483893	http://id.loc.gov/authorities/names/n50059479
Abbott, Edith, 1876-1957.	http://example.org/1033379#Agent700-25	http://viaf.org/viaf/13130707	http://id.loc.gov/authorities/names/n50034801
