Column 1	uri	test	Column 3	acc	Column 5
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/dz/01/0s/87/dz010s873		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/fj/23/63/68/fj236368g		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/h4/15/pc/03/h415pc034		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ht/24/wk/06/ht24wk06k		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/jd/47/30/34/jd4730343		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/jh/34/3w/18/jh343w18s		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/jw/82/7f/18/jw827f18s		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/k0/69/89/11/k06989116		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/k0/69/8b/24/k0698b24g		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/m3/26/m2/24/m326m224z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/m9/00/nv/21/m900nv21f		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/mk/61/rk/81/mk61rk812		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/n0/09/w5/10/n009w510n		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/n2/96/wz/87/n296wz87p		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/nv/93/53/24/nv935324s	http://terms.library.ualberta.ca/public	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/p5/54/7v/08/p5547v08p		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pk/02/cc/05/pk02cc05p		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/qb/98/mj/42/qb98mj42c		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/qr/46/r2/32/qr46r232z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/qr/46/r3/66/qr46r3660		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/qz/20/st/27/qz20st276	http://terms.library.ualberta.ca/public	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rf/55/z8/27/rf55z827r		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rv/04/2x/17/rv042x174	http://terms.library.ualberta.ca/public	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/sj/13/93/63/sj139363v		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cq/95/st74cq95h		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/t4/35/gd/49/t435gd49f	http://terms.library.ualberta.ca/public	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/t4/35/gg/57/t435gg57j		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/tb/09/j6/08/tb09j608z		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/tm/70/mz/12/tm70mz12g		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/vd/66/w2/96/vd66w296v		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/w0/89/2d/46/w0892d46d		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/wd/37/60/12/wd376012t		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/wh/24/6s/30/wh246s306		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ws/85/9g/74/ws859g747	http://terms.library.ualberta.ca/public	| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/x6/33/f3/89/x633f389b		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xd/07/gs/88/xd07gs881		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xg/94/hs/60/xg94hs605		| http://pcdm.org/models#memberOf	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/65/83/73666583q	http://terms.library.ualberta.ca/public	| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bh/h6/3s/w0/bhh63sw05v		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/v6/3g/05/bpv63g055g		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bt/43/5g/d1/bt435gd17x		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	Can't find item in ERA - Item is in fedora and triplestore
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/q2/7z/n6/bvq27zn67x		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	Can't find item in ERA - Item is in fedora and triplestore (ssems to be the same item as in row 121)
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bx/34/6d/42/bx346d422q		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bx/k8/1j/k4/bxk81jk440		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c1/j9/2g/76/c1j92g7617		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/47/dt/59/c247dt59m	http://terms.library.ualberta.ca/public	| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c3/n2/03/z1/c3n203z198		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cr/49/4v/k2/cr494vk277		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ct/q5/7n/r0/ctq57nr05w		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cx/92/0f/x0/cx920fx07t	http://terms.library.ualberta.ca/public	| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/fj/23/63/68/fj236368g		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/gh/93/h1/12/gh93h112f		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pk/02/cc/05/pk02cc05p		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ws/85/9j/53/ws859j53w		| http://prismstandard.org/namespaces/basic/3.0/doi	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/65/83/73666583q	http://terms.library.ualberta.ca/public	| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c1/j9/2g/76/c1j92g7617		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/47/dt/59/c247dt59m	http://terms.library.ualberta.ca/public	| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c3/n2/03/z1/c3n203z198		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cr/49/4v/k2/cr494vk277		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ct/q5/7n/r0/ctq57nr05w		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cx/92/0f/x0/cx920fx07t	http://terms.library.ualberta.ca/public	| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/fj/23/63/68/fj236368g		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/gh/93/h1/12/gh93h112f		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pk/02/cc/05/pk02cc05p		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/r2/07/ts/14/r207ts143		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ws/85/9j/53/ws859j53w		| http://purl.org/dc/elements/1.1/creator	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/02/87/0x/01/02870x01s		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/22/27/mq/33/2227mq33c		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2f/75/r9/55/2f75r955m		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/3t/94/5s/14/3t945s146		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/73/66/65/83/73666583q	http://terms.library.ualberta.ca/public	| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bp/v6/3g/05/bpv63g055g		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bx/k8/1j/k4/bxk81jk440		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c0/28/70/w0/c02870w01g		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c1/25/79/s5/c12579s594		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c1/j9/2g/76/c1j92g7617		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c1/j9/2g/78/c1j92g7898		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c1/n7/9h/45/c1n79h458v		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/47/dt/59/c247dt59m	http://terms.library.ualberta.ca/public	| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c3/48/4z/h2/c3484zh212		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c3/b5/91/87/c3b591879q		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c3/n2/03/z1/c3n203z198		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c4/45/58/d6/c44558d63r		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c5/71/2m/68/c5712m682x		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c5/h7/3p/w3/c5h73pw32m		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/96/9z/10/c6969z109x		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/96/9z/11/c6969z1121		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/d5/6z/w9/c6d56zw92x		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c6/h4/40/s8/c6h440s81n		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
Predicate is not in graph:	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c7/w6/2f/84/c7w62f848x		| http://purl.org/dc/elements/1.1/subject	http://terms.library.ualberta.ca/public	
