s,m
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wp/55/9c67wp55v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wp/58/9c67wp58p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wp/59/9c67wp59z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wp/60/9c67wp60q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/68/9c67wq684,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/71/9c67wq71f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/72/9c67wq72q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/74/9c67wq748,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/75/9c67wq75j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/76/9c67wq76t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/79/9c67wq79n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/81/9c67wq81p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/82/9c67wq82z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/85/9c67wq85s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/90/9c67wq90n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9c/67/wq/91/9c67wq91x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/64/9g54xh64n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/68/9g54xh68r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/69/9g54xh691,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/70/9g54xh70s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/75/9g54xh755,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/78/9g54xh780,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/86/9g54xh86p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/87/9g54xh87z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/89/9g54xh89h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/92/9g54xh92t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/93/9g54xh933,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xh/98/9g54xh98g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/01/9g54xj01k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/03/9g54xj034,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/07/9g54xj077,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/08/9g54xj08h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/10/9g54xj10j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/11/9g54xj11t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/16/9g54xj166,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/17/9g54xj17g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/19/9g54xj191,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/25/9g54xj255,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/28/9g54xj280,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/30/9g54xj301,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/31/9g54xj319,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/33/9g54xj33v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/34/9g54xj344,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/35/9g54xj35d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/37/9g54xj37z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/40/9g54xj408,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/55/9g54xj55w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/57/9g54xj57f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/59/9g54xj590,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/60/9g54xj60r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/62/9g54xj629,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/71/9g54xj718,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/79/9g54xj79g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/80/9g54xj807,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/81/9g54xj81h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/82/9g54xj82s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/84/9g54xj84b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/91/9g54xj91r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/92/9g54xj921,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/95/9g54xj95v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xj/97/9g54xj97d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/04/9g54xk04m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/06/9g54xk065,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/08/9g54xk08q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/10/9g54xk10r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/13/9g54xk13k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/17/9g54xk17p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/18/9g54xk18z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/19/9g54xk197,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/21/9g54xk218,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/25/9g54xk25c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/31/9g54xk31h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/32/9g54xk32s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/34/9g54xk34b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/36/9g54xk36w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/37/9g54xk375,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/38/9g54xk38f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/39/9g54xk39q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/41/9g54xk41r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/45/9g54xk45v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/46/9g54xk464,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/47/9g54xk47d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/48/9g54xk48p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/49/9g54xk49z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/52/9g54xk528,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/54/9g54xk54t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/56/9g54xk56c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xk/62/9g54xk62h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xm/69/9g54xm69n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xm/70/9g54xm70d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xm/73/9g54xm737,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xm/74/9g54xm74h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9g/54/xm/76/9g54xm762,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/48/9k41zd48h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/54/9k41zd54n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/58/9k41zd58r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/60/9k41zd60s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/61/9k41zd612,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/63/9k41zd63m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/65/9k41zd655,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/70/9k41zd701,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/71/9k41zd719,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/74/9k41zd744,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/79/9k41zd79h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/81/9k41zd81j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/83/9k41zd833,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/86/9k41zd86x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/87/9k41zd876,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/89/9k41zd89r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/94/9k41zd94m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/95/9k41zd95w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zd/98/9k41zd98q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/01/9k41zf01t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/03/9k41zf03c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/04/9k41zf04n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/05/9k41zf05x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/07/9k41zf07g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/09/9k41zf091,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/14/9k41zf14w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/15/9k41zf155,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/16/9k41zf16f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/17/9k41zf17q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/21/9k41zf219,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/22/9k41zf22k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/24/9k41zf244,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/25/9k41zf25d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/27/9k41zf27z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/28/9k41zf287,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/31/9k41zf31j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/36/9k41zf36x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/38/9k41zf38g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/42/9k41zf422,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/44/9k41zf44m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/45/9k41zf45w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/47/9k41zf47f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/48/9k41zf48q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/49/9k41zf490,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/51/9k41zf511,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/53/9k41zf53k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/74/9k41zf74b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/78/9k41zf78f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/90/9k41zf90q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/93/9k41zf93j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/95/9k41zf953,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/97/9k41zf97n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/98/9k41zf98x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zf/99/9k41zf996,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/00/9k41zg00r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/02/9k41zg029,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/06/9k41zg06d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/08/9k41zg08z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/10/9k41zg100,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/11/9k41zg118,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/13/9k41zg13t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/16/9k41zg16n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/20/9k41zg207,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/23/9k41zg232,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zg/26/9k41zg26w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/13/9k41zh131,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/16/9k41zh16v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/18/9k41zh18d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/19/9k41zh19p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/22/9k41zh220,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/23/9k41zh238,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/25/9k41zh25t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9k/41/zh/27/9k41zh27c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/39/9p2909396,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/42/9p290942h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/49/9p290949f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/52/9p290952r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/53/9p2909531,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/55/9p290955k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/56/9p290956v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/60/9p290960f,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/62/9p2909620,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/65/9p290965t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/67/9p290967c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/70/9p290970p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/72/9p2909727,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/74/9p290974s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/83/9p290983r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/86/9p290986k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/89/9p290989d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/92/9p290992q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/93/9p2909930,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/96/9p290996t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/97/9p2909973,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/98/9p290998c,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/09/99/9p290999n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/01/9p290b01g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/02/9p290b02r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/05/9p290b05k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/06/9p290b06v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/07/9p290b074,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/08/9p290b08d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/11/9p290b11q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/12/9p290b120,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/18/9p290b18n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/20/9p290b20p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/21/9p290b21z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/26/9p290b26b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/27/9p290b27m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/29/9p290b295,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/40/9p290b405,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/44/9p290b448,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/46/9p290b46t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/47/9p290b473,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/50/9p290b50d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/52/9p290b52z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/54/9p290b54h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/55/9p290b55s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/59/9p290b59w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/63/9p290b63g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/68/9p290b68v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/75/9p290b758,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/77/9p290b77t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/81/9p290b81d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/82/9p290b82p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/83/9p290b83z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/85/9p290b85h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/87/9p290b872,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/88/9p290b88b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/94/9p290b94g,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/96/9p290b961,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/97/9p290b979,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0b/98/9p290b98k,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0c/98/9p290c98s,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0c/99/9p290c992,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/00/9p290d00m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/01/9p290d01w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/04/9p290d04q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/06/9p290d068,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/08/9p290d08t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/12/9p290d12d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9p/29/0d/13/9p290d13p,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/17/9s161617d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/19/9s161619z,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/23/9s161623j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/24/9s161624t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/27/9s161627n,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/34/9s1616342,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/35/9s161635b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/38/9s1616385,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/47/9s1616474,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/48/9s161648d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/53/9s1616538,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/55/9s161655t,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/56/9s1616563,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/59/9s161659x,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/62/9s1616627,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/65/9s1616652,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/67/9s161667m,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/68/9s161668w,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/73/9s161673r,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/77/9s161677v,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/78/9s1616784,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/80/9s1616805,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/82/9s161682q,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/83/9s1616830,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/85/9s161685j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/87/9s1616873,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/90/9s161690d,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/93/9s1616937,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/94/9s161694h,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/96/9s1616962,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/16/97/9s161697b,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/17/03/9s1617038,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/17/04/9s161704j,IRItem
http://uat.library.ualberta.ca:8080/fcrepo/rest/uat/9s/16/17/05/9s161705t,IRItem
