Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Huang, Zhuo	n81112781	100	Huang, Zhuo	n81112781	n81112781	1	Huang, Zhuo			Person		http://example.org/1420983#Agent700-26	
黄　侃, 1886-1936			黄　侃, 1886-1936				黄　侃, 1886-1936			Person		http://example.org/1420983#Agent880-28	
黄　焯			黄　焯				黄　焯			Person		http://example.org/1420983#Agent880-33	
Paek, Nak-chun, 1895-1985	n82134282	100	Paek, Nak-chun, 1895-1985	n82134282	n82134282	1	Paek, Nak-chun, 1895-1985			Person		http://example.org/1421445#Agent100-11	
Wang, Qingyun, 1798-1862	n83175131	100	Wang, Qingyun, 1798-1862	n83175131	n83175131	1	Wang, Qingyun, 1798-1862			Person		http://example.org/1421776#Agent100-13	
王　慶雲, 1798-1862			王　慶雲, 1798-1862				王　慶雲, 1798-1862			Person		http://example.org/1421776#Agent880-24	
Liu, Shaotang	n82013488	100	Liu, Shaotang	n82013488	n82013488	1	Liu, Shaotang			Person		http://example.org/1421846#Agent100-10	
Liu, Shaotang	n82013488	100	Liu, Shaotang	n82013488	n82013488	1	Liu, Shaotang			Person		http://example.org/1421846#Agent600-19	
刘　绍棠			刘　绍棠				刘　绍棠			Person		http://example.org/1421846#Agent880-21	
刘　绍棠			刘　绍棠				刘　绍棠			Person		http://example.org/1421846#Agent880-25	
Mu, Yiqin	n86075792	100	Mu, Yiqin	n86075792	n86075792	1	Mu, Yiqin			Person		http://example.org/1421891#Agent100-11	
穆　益勤			穆　益勤				穆　益勤			Person		http://example.org/1421891#Agent880-24	
Xue, Fucheng, 1838-1894	n82039770	100	Xue, Fucheng, 1838-1894	n82039770	n82039770	1	Xue, Fucheng, 1838-1894			Person		http://example.org/1421929#Agent100-12	
薛　福成, 1838-1894			薛　福成, 1838-1894				薛　福成, 1838-1894			Person		http://example.org/1421929#Agent880-22	
Yong, Rong, 1744-1790	no2012115324		Yong, Rong, 1744-1790	no2012115324	no2012115324	0.8571428571	Yong, Rong, 1744-1790			Person		http://example.org/1422131#Agent700-24	
Ji, Yun, 1724-1805	n81075885	100	Ji, Yun, 1724-1805	n81075885	n81075885	0.9473684211	Ji, Yun, 1724-1805			Person		http://example.org/1422131#Agent700-25	
永　瑢, 1744-1790			永　瑢, 1744-1790				永　瑢, 1744-1790			Person		http://example.org/1422131#Agent880-34	
紀　昀, 1724-1805			紀　昀, 1724-1805				紀　昀, 1724-1805			Person		http://example.org/1422131#Agent880-35	
Hu, Haitian	n78069525	100	Hu, Haitian	n78069525	n78069525	1	Hu, Haitian			Person		http://example.org/1422316#Agent100-10	
Liang, Jianhui	n80106204	100	Liang, Jianhui	n80106204	n80106204	1	Liang, Jianhui			Person		http://example.org/1422316#Agent700-21	
胡　海天			胡　海天				胡　海天			Person		http://example.org/1422316#Agent880-22	
梁　剑辉			梁　剑辉				梁　剑辉			Person		http://example.org/1422316#Agent880-26	
Wang, Xizhi, 321-379	n81054128	100	Wang, Xizhi, 321-379	n81054128	n81054128	1	Wang, Xizhi, 321-379			Person		http://example.org/1422339#Agent100-10	
Wang, Xizhi, 321-379	n81054128	100	Wang, Xizhi, 321-379	n81054128	n81054128	1	Wang, Xizhi, 321-379			Person		http://example.org/1422339#Agent600-20	
Tang, Xuanxu	n84089000	100	Tang, Xuanxu	n84089000	n84089000	1	Tang, Xuanxu			Person		http://example.org/1422339#Agent700-22	
Shanghai bo wu guan	n80133074	100	Shanghai bo wu guan		n80133074		Shanghai bo wu guan	n80133074	0.95	Organization		http://example.org/1422339#Agent710-23	
王　羲之, 321-379			王　羲之, 321-379				王　羲之, 321-379			Person		http://example.org/1422339#Agent880-25	
唐　玄序			唐　玄序				唐　玄序			Person		http://example.org/1422339#Agent880-30	
上海　博物馆			上海　博物馆				上海　博物馆			Organization		http://example.org/1422339#Agent880-31	
Komada, Shinji, 1914-1994	n81144657	100	Komada, Shinji, 1914-1994	n81144657	n81144657	1	Komada, Shinji, 1914-1994			Person		http://example.org/1422644#Agent100-13	
Kinoshita, Junji, 1914-2006	n83300809	100	Kinoshita, Junji, 1914-2006	n83300809	n83300809	1	Kinoshita, Junji, 1914-2006			Person		http://example.org/1422646#Agent100-12	
Ōoka, Makoto, 1931-	n81032972	83	Ōoka, Makoto, 1931-				Ōoka, Makoto, 1931-			Person		http://example.org/1422653#Agent100-12	
Akutagawa, Ryūnosuke, 1892-1927	n79091265	98	Akutagawa, Ryūnosuke, 1892-1927	n79091265	n79091265	1	Akutagawa, Ryūnosuke, 1892-1927			Person		http://example.org/1422660#Agent600-21	
Kikuchi, Hiroshi, 1932-	n81111342	100	Kikuchi, Hiroshi, 1932-	n81111342	n81111342	1	Kikuchi, Hiroshi, 1932-			Person		http://example.org/1422660#Agent700-22	
Kubota, Yoshitarō	n81047222	97	Kubota, Yoshitarō	n81047222	n81047222	0.8888888889	Kubota, Yoshitarō			Person		http://example.org/1422660#Agent700-23	
Sekiguchi, Yasuyoshi, 1935-	n80037535	100	Sekiguchi, Yasuyoshi, 1935-	n80037535	n80037535	0.8709677419	Sekiguchi, Yasuyoshi, 1935-			Person		http://example.org/1422660#Agent700-24	
Kawabata, Yasunari, 1899-1972	n81097752	100	Kawabata, Yasunari, 1899-1972	n81097752	n81097752	0.9666666667	Kawabata, Yasunari, 1899-1972			Person		http://example.org/1422670#Agent600-22	
Hasegawa, Izumi, 1918-2004	n81089536	100	Hasegawa, Izumi, 1918-2004	n81089536	n81089536	1	Hasegawa, Izumi, 1918-2004			Person		http://example.org/1422670#Agent700-23	
Tsuruta, Kinʼya, 1932-1999	n81089534	100	Tsuruta, Kinʼya, 1932-1999	n81089534	n81089534	1	Tsuruta, Kinʼya, 1932-1999			Person		http://example.org/1422670#Agent700-24	
Kawabata, Yasunari, 1899-1972	n81097752	100	Kawabata, Yasunari, 1899-1972	n81097752	n81097752	0.9666666667	Kawabata, Yasunari, 1899-1972			Person		http://example.org/1422681#Agent600-21	
Hirakawa, Sukehiro, 1931-	n81069056	100	Hirakawa, Sukehiro, 1931-	n81069056	n81069056	0.8620689655	Hirakawa, Sukehiro, 1931-			Person		http://example.org/1422681#Agent700-22	
Tsuruta, Kinʼya, 1932-1999	n81089534	100	Tsuruta, Kinʼya, 1932-1999	n81089534	n81089534	1	Tsuruta, Kinʼya, 1932-1999			Person		http://example.org/1422681#Agent700-23	
Shioda, Ryōhei, 1899-1971	n82248883	98	Shioda, Ryōhei, 1899-1971	n82248883	n82248883	1	Shioda, Ryōhei, 1899-1971			Person		http://example.org/1422691#Agent100-11	
Higuchi, Ichiyō, 1872-1896	n81017799	98	Higuchi, Ichiyō, 1872-1896	n81017799	n81017799	1	Higuchi, Ichiyō, 1872-1896			Person		http://example.org/1422691#Agent600-22	
Nihon Rekishi Gakkai	n81017115	100	Nihon Rekishi Gakkai		n81017115		Nihon Rekishi Gakkai	n81017115	0.9	Organization		http://example.org/1422691#Agent710-24	
Mori, Ōgai, 1862-1922	n50006285		Mori, Ōgai, 1862-1922	n50006285	n50006285	1	Mori, Ōgai, 1862-1922			Person		http://example.org/1422963#Agent100-10	
Kobayashi, Takiji, 1903-1933	n50082236	100	Kobayashi, Takiji, 1903-1933	n50082236	n50082236	1	Kobayashi, Takiji, 1903-1933			Person		http://example.org/1422965#Agent100-10	
Ishikawa, Takuboku, 1885-1912			Ishikawa, Takuboku, 1885-1912				Ishikawa, Takuboku, 1885-1912			Person		http://example.org/1422997#Agent100-10	
Kajii, Motojirō, 1901-1932	n81033713	98	Kajii, Motojirō, 1901-1932	n81033713	n81033713	1	Kajii, Motojirō, 1901-1932			Person		http://example.org/1423001#Agent100-10	
Xu, Maoyong	n83045821	100	Xu, Maoyong	n83045821	n83045821	1	Xu, Maoyong			Person		http://example.org/1423623#Agent600-22	
Wang, Wei	n81062813	100	Wang, Wei				Wang, Wei			Person		http://example.org/1423623#Agent700-23	
徐　懋庸			徐　懋庸				徐　懋庸			Person		http://example.org/1423623#Agent880-32	
王　韦			王　韦				王　韦			Person		http://example.org/1423623#Agent880-33	
Zhang, Jiaying	n82122026	100	Zhang, Jiaying	n82122026	n82122026	1	Zhang, Jiaying			Person		http://example.org/1423662#Agent100-10	
Gui, Youguang, 1507-1571	n82091877	100	Gui, Youguang, 1507-1571	n82091877	n82091877	1	Gui, Youguang, 1507-1571			Person		http://example.org/1423662#Agent600-20	
Gui, Youguang, 1507-1571	n82091877	100	Gui, Youguang, 1507-1571	n82091877	n82091877	1	Gui, Youguang, 1507-1571			Person		http://example.org/1423662#Agent700-21	
张　家英．			张　家英．				张　家英．			Person		http://example.org/1423662#Agent880-25	
归　有光, 1507-1571			归　有光, 1507-1571				归　有光, 1507-1571			Person		http://example.org/1423662#Agent880-30	
归　有光, 1507-1571			归　有光, 1507-1571				归　有光, 1507-1571			Person		http://example.org/1423662#Agent880-31	
Bizhu	n81011301	100	Bizhu	n81011301	n81011301	1	Bizhu			Person		http://example.org/1424329#Agent100-10	
碧竹			碧竹				碧竹			Person		http://example.org/1424329#Agent880-24	
Liao, Huiying	n2012025635	100	Liao, Huiying	n2012025635	n2012025635	1	Liao, Huiying			Person		http://example.org/1424519#Agent100-11	
廖　輝英			廖　輝英				廖　輝英			Person		http://example.org/1424519#Agent880-23	
Sima, Zhongyuan, 1933-	n81128068	100	Sima, Zhongyuan, 1933-	n81128068	n81128068	0.8461538462	Sima, Zhongyuan, 1933-			Person		http://example.org/1424596#Agent100-11	
司馬　中原, 1933-			司馬　中原, 1933-				司馬　中原, 1933-			Person		http://example.org/1424596#Agent880-26	
Liu, Daren	n85231074	100	Liu, Daren	n85231074	n85231074	1	Liu, Daren			Person		http://example.org/1424626#Agent100-10	
劉大任			劉大任				劉大任			Person		http://example.org/1424626#Agent880-22	
Xu, Zidong	n84132776	100	Xu, Zidong	n84132776	n84132776	1	Xu, Zidong			Person		http://example.org/1424739#Agent100-12	
Yu, Dafu, 1896-1945	n81067954	100	Yu, Dafu, 1896-1945	n81067954	n81067954	1	Yu, Dafu, 1896-1945			Person		http://example.org/1424739#Agent600-24	
许子东			许子东				许子东			Person		http://example.org/1424739#Agent880-27	
郁达夫, 1896-1945			郁达夫, 1896-1945				郁达夫, 1896-1945			Person		http://example.org/1424739#Agent880-32	
Wen, Tong, 1018-1079	nr89003373	100	Wen, Tong, 1018-1079	nr89003373	nr89003373	1	Wen, Tong, 1018-1079			Person		http://example.org/1424809#Agent100-10	
He, Zengluan	n86144977	100	He, Zengluan	n86144977	n86144977	1	He, Zengluan			Person		http://example.org/1424809#Agent700-19	
Liu, Taiyan	n86144976	100	Liu, Taiyan	n86144976	n86144976	1	Liu, Taiyan			Person		http://example.org/1424809#Agent700-20	
文　同, 1018-1079			文　同, 1018-1079				文　同, 1018-1079			Person		http://example.org/1424809#Agent880-22	
何　增鸾			何　增鸾				何　增鸾			Person		http://example.org/1424809#Agent880-26	
刘　泰焰			刘　泰焰				刘　泰焰			Person		http://example.org/1424809#Agent880-27	
Zhou, Kuangming	n83329665	100	Zhou, Kuangming	n83329665	n83329665	1	Zhou, Kuangming			Person		http://example.org/1424813#Agent100-13	
周　匡明			周　匡明				周　匡明			Person		http://example.org/1424813#Agent880-30	
Kawabata, Yasunari, 1899-1972	n81097752	100	Kawabata, Yasunari, 1899-1972	n81097752	n81097752	0.9666666667	Kawabata, Yasunari, 1899-1972			Person		http://example.org/1424907#Agent100-11	
Zhao, Huijin			Zhao, Huijin				Zhao, Huijin			Person		http://example.org/1424907#Agent700-23	
川端 康成, 1899-1972			川端 康成, 1899-1972				川端 康成, 1899-1972			Person		http://example.org/1424907#Agent880-26	
趙　慧瑾．			趙　慧瑾．				趙　慧瑾．			Person		http://example.org/1424907#Agent880-33	
Qian, Cai, active 1729	n81150331	100	Qian, Cai, active 1729	n81150331	n81150331	1	Qian, Cai, active 1729			Person		http://example.org/1424913#Agent100-10	
Yue, Fei, 1103-1142	n80158870	100	Yue, Fei, 1103-1142	n80158870	n80158870	1	Yue, Fei, 1103-1142			Person		http://example.org/1424913#Agent600-20	
錢 彩, fl. 1729			錢 彩, fl. 1729				錢 彩, fl. 1729			Person		http://example.org/1424913#Agent880-23	
岳 飛, 1103-1141			岳 飛, 1103-1141				岳 飛, 1103-1141			Person		http://example.org/1424913#Agent880-28	
Cai, Wenfu	n81012387	100	Cai, Wenfu	n81012387	n81012387	1	Cai, Wenfu			Person		http://example.org/1425072#Agent700-22	
蔡　文甫			蔡　文甫				蔡　文甫			Person		http://example.org/1425072#Agent880-29	
Cai, Wenfu	n81012387	100	Cai, Wenfu	n81012387	n81012387	1	Cai, Wenfu			Person		http://example.org/1425074#Agent100-10	
蔡　文甫			蔡　文甫				蔡　文甫			Person		http://example.org/1425074#Agent880-23	
Chen, Huoquan, 1908-	n80078883	100	Chen, Huoquan, 1908-	n80078883	n80078883	1	Chen, Huoquan, 1908-			Person		http://example.org/1425079#Agent100-10	
陳　火泉, 1908-			陳　火泉, 1908-				陳　火泉, 1908-			Person		http://example.org/1425079#Agent880-24	
Sun, Guanhan, 1914-	n81128069	100	Sun, Guanhan, 1914-	n81128069	n81128069	1	Sun, Guanhan, 1914-			Person		http://example.org/1425122#Agent100-10	
孫　觀漢, 1914-			孫　觀漢, 1914-				孫　觀漢, 1914-			Person		http://example.org/1425122#Agent880-24	
Lin, Qingxuan	n81033413	100	Lin, Qingxuan	n81033413	n81033413	1	Lin, Qingxuan			Person		http://example.org/1425132#Agent100-11	
林　清玄			林　清玄				林　清玄			Person		http://example.org/1425132#Agent880-25	
Liang, Shiqiu, 1901-			Liang, Shiqiu, 1901-				Liang, Shiqiu, 1901-			Person		http://example.org/1425172#Agent100-11	
梁　實秋, 1901-			梁　實秋, 1901-				梁　實秋, 1901-			Person		http://example.org/1425172#Agent880-24	
Sima, Zhongyuan, 1933-	n81128068	100	Sima, Zhongyuan, 1933-	n81128068	n81128068	0.8461538462	Sima, Zhongyuan, 1933-			Person		http://example.org/1425173#Agent100-11	
司馬　中原, 1933-			司馬　中原, 1933-				司馬　中原, 1933-			Person		http://example.org/1425173#Agent880-24	
Bao, Zhen, 1955-	n82242479	100	Bao, Zhen, 1955-	n82242479	n82242479	1	Bao, Zhen, 1955-			Person		http://example.org/1425175#Agent100-11	
保　眞, 1955-			保　眞, 1955-				保　眞, 1955-			Person		http://example.org/1425175#Agent880-24	
Huang, Yongwu	n82063481	100	Huang, Yongwu	n82063481	n82063481	1	Huang, Yongwu			Person		http://example.org/1425178#Agent100-12	
黃　永武			黃　永武				黃　永武			Person		http://example.org/1425178#Agent880-26	
Xinglinzi, 1942-2003	n83050493	100	Xinglinzi, 1942-2003	n83050493	n83050493	1	Xinglinzi, 1942-2003			Person		http://example.org/1425321#Agent100-11	
杏林子, 1942-			杏林子, 1942-				杏林子, 1942-			Person		http://example.org/1425321#Agent880-24	
Luo, Fu, 1928-	n82047377	100	Luo, Fu, 1928-				Luo, Fu, 1928-			Person		http://example.org/1425373#Agent100-10	
洛　夫, 1928-			洛　夫, 1928-				洛　夫, 1928-			Person		http://example.org/1425373#Agent880-23	
Qijun, 1918-2006	n81017111	100	Qijun, 1918-2006	n81017111	n81017111	1	Qijun, 1918-2006			Person		http://example.org/1425402#Agent100-11	
琦君, 1918-			琦君, 1918-				琦君, 1918-			Person		http://example.org/1425402#Agent880-24	
Long, Yingtai	n85306287	100	Long, Yingtai	n85306287	n85306287	1	Long, Yingtai			Person		http://example.org/1425554#Agent100-12	
龍　應台			龍　應台				龍　應台			Person		http://example.org/1425554#Agent880-25	
Qiu, Xiuzhi	n81028061	100	Qiu, Xiuzhi	n81028061	n81028061	1	Qiu, Xiuzhi			Person		http://example.org/1425656#Agent100-11	
Jiang, Weishui, 1891-1931	n78072397	100	Jiang, Weishui, 1891-1931	n78072397	n78072397	1	Jiang, Weishui, 1891-1931			Person		http://example.org/1425656#Agent600-23	
Jin dai Zhongguo za zhi she	n82003256	100	Jin dai Zhongguo za zhi she		n82003256		Jin dai Zhongguo za zhi she	n82003256	1	Organization		http://example.org/1425656#Agent710-24	
￼			￼				￼			Person		http://example.org/1425656#Agent880-28	
蔣　渭水, 1891-1931			蔣　渭水, 1891-1931				蔣　渭水, 1891-1931			Person		http://example.org/1425656#Agent880-34	
近代　中國　雜誌社			近代　中國　雜誌社				近代　中國　雜誌社			Organization		http://example.org/1425656#Agent880-35	
Qiu, Xiuzhi	n81028061	100	Qiu, Xiuzhi	n81028061	n81028061	1	Qiu, Xiuzhi			Person		http://example.org/1425658#Agent100-11	
Qiu, Fengjia, 1864-1912	n82136946	100	Qiu, Fengjia, 1864-1912	n82136946	n82136946	1	Qiu, Fengjia, 1864-1912			Person		http://example.org/1425658#Agent600-22	
Jin dai Zhongguo za zhi she	n82003256	100	Jin dai Zhongguo za zhi she		n82003256		Jin dai Zhongguo za zhi she	n82003256	1	Organization		http://example.org/1425658#Agent710-23	
丘 ￼			丘 ￼				丘 ￼			Person		http://example.org/1425658#Agent880-27	
丘 逢甲, 1864-1912			丘 逢甲, 1864-1912				丘 逢甲, 1864-1912			Person		http://example.org/1425658#Agent880-33	
近代　中國　雜誌社			近代　中國　雜誌社				近代　中國　雜誌社			Organization		http://example.org/1425658#Agent880-34	
Gao, Xingzu	n86034009	100	Gao, Xingzu	n86034009	n86034009	1	Gao, Xingzu			Person		http://example.org/1425737#Agent100-13	
高　兴祖			高　兴祖				高　兴祖			Person		http://example.org/1425737#Agent880-30	
Irie, Takanori, 1935-	n85315729	100	Irie, Takanori, 1935-	n85315729	n85315729	1	Irie, Takanori, 1935-			Person		http://example.org/1425796#Agent100-13	
Zhou, Jiarong	n80101620	100	Zhou, Jiarong	n80101620	n80101620	1	Zhou, Jiarong			Person		http://example.org/1425836#Agent100-13	
周　佳榮			周　佳榮				周　佳榮			Person		http://example.org/1425836#Agent880-26	
Hou, Jian	n87915411	100	Hou, Jian				Hou, Jian			Person		http://example.org/1425840#Agent100-13	
Li, Qingzhao, 1081-approximately 1141	n79103957	100	Li, Qingzhao, 1081-approximately 1141	n79103957	n79103957	1	Li, Qingzhao, 1081-approximately 1141			Person		http://example.org/1425840#Agent600-22	
Lü, Zhimin	nr96039782	95	Lü, Zhimin	n87915410	n87915410	0.8181818182	Lü, Zhimin			Person		http://example.org/1425840#Agent700-23	
Li, Qingzhao, 1081-approximately 1141	n79103957	100	Li, Qingzhao, 1081-approximately 1141	n79103957	n79103957	1	Li, Qingzhao, 1081-approximately 1141			Person		http://example.org/1425840#Agent700-24	
侯　健			侯　健				侯　健			Person		http://example.org/1425840#Agent880-26	
李　清照, 1081-ca. 1141			李　清照, 1081-ca. 1141				李　清照, 1081-ca. 1141			Person		http://example.org/1425840#Agent880-30	
吕　智敏			吕　智敏				吕　智敏			Person		http://example.org/1425840#Agent880-31	
李　清照, 1081-ca. 1141			李　清照, 1081-ca. 1141				李　清照, 1081-ca. 1141			Person		http://example.org/1425840#Agent880-32	
Tang, Yin, 1470-1524	n81089505	100	Tang, Yin, 1470-1524	n81089505	n81089505	1	Tang, Yin, 1470-1524			Person		http://example.org/1425846#Agent100-13	
唐　寅, 1470-1523			唐　寅, 1470-1523				唐　寅, 1470-1523			Person		http://example.org/1425846#Agent880-25	
Xu, Chi, 1914-1996	n81017844	100	Xu, Chi, 1914-1996	n81017844	n81017844	1	Xu, Chi, 1914-1996			Person		http://example.org/1425906#Agent600-23	
Xu, Chi, 1914-1996	n81017844	100	Xu, Chi, 1914-1996	n81017844	n81017844	1	Xu, Chi, 1914-1996			Person		http://example.org/1425906#Agent700-24	
Wang, Fengbo	n82217879	100	Wang, Fengbo	n82217879	n82217879	1	Wang, Fengbo			Person		http://example.org/1425906#Agent700-25	
Sun, Luqian	n82217882	100	Sun, Luqian	n82217882	n82217882	1	Sun, Luqian			Person		http://example.org/1425906#Agent700-26	
徐　迟, 1914-			徐　迟, 1914-				徐　迟, 1914-			Person		http://example.org/1425906#Agent880-33	
徐　迟, 1914-			徐　迟, 1914-				徐　迟, 1914-			Person		http://example.org/1425906#Agent880-34	
王　凤伯			王　凤伯				王　凤伯			Person		http://example.org/1425906#Agent880-35	
￼			￼				￼			Person		http://example.org/1425906#Agent880-36	
Liu, Xinwu	n81054227	100	Liu, Xinwu	n81054227	n81054227	1	Liu, Xinwu			Person		http://example.org/1425929#Agent100-12	
刘　心武			刘　心武				刘　心武			Person		http://example.org/1425929#Agent880-23	
Chʻi-tneg-sheng			Chʻi-tneg-sheng				Chʻi-tneg-sheng			Person		http://example.org/1425994#Agent100-10	
七等生			七等生				七等生			Person		http://example.org/1425994#Agent880-21	
Zhang, Huangyan, 1620-1664	n85308915	100	Zhang, Huangyan, 1620-1664	n85308915	n85308915	1	Zhang, Huangyan, 1620-1664			Person		http://example.org/1426072#Agent100-12	
張　煌言, 1620-1664			張　煌言, 1620-1664				張　煌言, 1620-1664			Person		http://example.org/1426072#Agent880-24	
Kobayashi, Yoshio, 1909-	n84106682	100	Kobayashi, Yoshio, 1909-	n84106682	n84106682	1	Kobayashi, Yoshio, 1909-			Person		http://example.org/1426115#Agent100-13	
Sun, Hanchao			Sun, Hanchao				Sun, Hanchao			Person		http://example.org/1426115#Agent700-28	
Ma, Junlei			Ma, Junlei				Ma, Junlei			Person		http://example.org/1426115#Agent700-29	
小林　義雄, 1909-			小林　義雄, 1909-				小林　義雄, 1909-			Person		http://example.org/1426115#Agent880-33	
孙　汉超			孙　汉超				孙　汉超			Person		http://example.org/1426115#Agent880-40	
马　君雷			马　君雷				马　君雷			Person		http://example.org/1426115#Agent880-41	
Uesugi, Yoshikazu	n82003347	100	Uesugi, Yoshikazu	n82003347	n82003347	1	Uesugi, Yoshikazu			Person		http://example.org/1426148#Agent100-11	
Arishima, Takeo, 1878-1923	n80040537	100	Arishima, Takeo, 1878-1923	n80040537	n80040537	1	Arishima, Takeo, 1878-1923			Person		http://example.org/1426148#Agent600-21	
Yong, Wanli	n84033517	100	Yong, Wanli	n84033517	n84033517	1	Yong, Wanli			Person		http://example.org/1426170#Agent100-13	
雍　万里			雍　万里				雍　万里			Person		http://example.org/1426170#Agent880-28	
Ueda, Akira, 1923-	n82048828	100	Ueda, Akira, 1923-	n82048828	n82048828	1	Ueda, Akira, 1923-			Person		http://example.org/1426197#Agent100-11	
Miyazawa, Kenji, 1896-1933	n79105727	100	Miyazawa, Kenji, 1896-1933	n79105727	n79105727	1	Miyazawa, Kenji, 1896-1933			Person		http://example.org/1426197#Agent600-21	
Wang, Xiangrong, 1920-2006	n80141197	100	Wang, Xiangrong, 1920-2006	n80141197	n80141197	1	Wang, Xiangrong, 1920-2006			Person		http://example.org/1426383#Agent100-13	
汪　向荣, 1920-			汪　向荣, 1920-				汪　向荣, 1920-			Person		http://example.org/1426383#Agent880-25	
Tanizaki, Jun'ichirō, 1886-1965	n80153940	98	Tanizaki, Jun'ichirō, 1886-1965	n80153940	n80153940	0.9677419355	Tanizaki, Jun'ichirō, 1886-1965			Person		http://example.org/1426657#Agent100-11	
Zheng, Jianyuan	n82092533	100	Zheng, Jianyuan	n82092533	n82092533	1	Zheng, Jianyuan			Person		http://example.org/1426657#Agent700-23	
谷崎 潤一郎, 1886-1965			谷崎 潤一郎, 1886-1965				谷崎 潤一郎, 1886-1965			Person		http://example.org/1426657#Agent880-25	
鄭　建元			鄭　建元				鄭　建元			Person		http://example.org/1426657#Agent880-32	
Fujisawa, Shūhei, 1927-1997	n82011979	98	Fujisawa, Shūhei, 1927-1997	n82011979	n82011979	1	Fujisawa, Shūhei, 1927-1997			Person		http://example.org/1426717#Agent100-11	
Nagatsuka, Takashi, 1879-1915	n81114355	100	Nagatsuka, Takashi, 1879-1915	n81114355	n81114355	1	Nagatsuka, Takashi, 1879-1915			Person		http://example.org/1426717#Agent600-21	
Kungnip Chungang Pangmulgwan (Korea)	n81039362	100	Kungnip Chungang Pangmulgwan (Korea)		n81039362		Kungnip Chungang Pangmulgwan (Korea)	n81039362	1	Organization		http://example.org/1426779#Agent610-25	
Kungnip Chungang Pangmulgwan (Korea)	n81039362	100	Kungnip Chungang Pangmulgwan (Korea)		n81039362		Kungnip Chungang Pangmulgwan (Korea)	n81039362	1	Organization		http://example.org/1426779#Agent710-28	
Hanʼguk Minye Misul Taejŏn (1975 : Kungnip Chungang Pangmulgwan)			Hanʼguk Minye Misul Taejŏn (1975 : Kungnip Chungang Pangmulgwan)				Hanʼguk Minye Misul Taejŏn (1975 : Kungnip Chungang Pangmulgwan)			Meeting		http://example.org/1426779#Agent711-29	
Yang, Mu, 1940-	n81069280	100	Yang, Mu, 1940-				Yang, Mu, 1940-			Person		http://example.org/1426797#Agent100-13	
Lu, Ji, 261-303	n81054056	100	Lu, Ji, 261-303	n81054056	n81054056	1	Lu, Ji, 261-303			Person		http://example.org/1426797#Agent600-23	
Lu, Ji, 261-303	n81054056	100	Lu, Ji, 261-303	n81054056	n81054056	1	Lu, Ji, 261-303			Person		http://example.org/1426797#Agent700-25	
楊　牧, 1940-			楊　牧, 1940-				楊　牧, 1940-			Person		http://example.org/1426797#Agent880-27	
陸　機, 261-303			陸　機, 261-303				陸　機, 261-303			Person		http://example.org/1426797#Agent880-31	
陸　機, 261-303			陸　機, 261-303				陸　機, 261-303			Person		http://example.org/1426797#Agent880-32	
Mishima, Yukio, 1925-1970	n79056062	100	Mishima, Yukio, 1925-1970	n79056062	n79056062	1	Mishima, Yukio, 1925-1970			Person		http://example.org/1426880#Agent100-11	
Qiu, Menglei	n83329528	100	Qiu, Menglei	n83329528	n83329528	1	Qiu, Menglei			Person		http://example.org/1426880#Agent700-24	
三島　由紀夫, 1925-1970			三島　由紀夫, 1925-1970				三島　由紀夫, 1925-1970			Person		http://example.org/1426880#Agent880-27	
邱　夢蕾			邱　夢蕾				邱　夢蕾			Person		http://example.org/1426880#Agent880-35	
Mishima, Yukio, 1925-1970	n79056062	100	Mishima, Yukio, 1925-1970	n79056062	n79056062	1	Mishima, Yukio, 1925-1970			Person		http://example.org/1426880#Agent800-26	
Mishima, Yukio, 1925-1970	n79056062	100	Mishima, Yukio, 1925-1970	n79056062	n79056062	1	Mishima, Yukio, 1925-1970			Person		http://example.org/1426882#Agent100-11	
Qiu, Menglei	n83329528	100	Qiu, Menglei	n83329528	n83329528	1	Qiu, Menglei			Person		http://example.org/1426882#Agent700-24	
三島　由紀夫, 1925-1970			三島　由紀夫, 1925-1970				三島　由紀夫, 1925-1970			Person		http://example.org/1426882#Agent880-27	
邱　夢蕾			邱　夢蕾				邱　夢蕾			Person		http://example.org/1426882#Agent880-35	
Mishima, Yukio, 1925-1970	n79056062	100	Mishima, Yukio, 1925-1970	n79056062	n79056062	1	Mishima, Yukio, 1925-1970			Person		http://example.org/1426882#Agent800-26	
Iwamoto, Yoshiteru, 1937-	n81048247	100	Iwamoto, Yoshiteru, 1937-	n81048247	n81048247	0.8620689655	Iwamoto, Yoshiteru, 1937-			Person		http://example.org/1426893#Agent100-13	
Yanagita, Kunio, 1875-1962	n50082016	100	Yanagita, Kunio, 1875-1962	n50082016	n50082016	0.962962963	Yanagita, Kunio, 1875-1962			Person		http://example.org/1426893#Agent600-22	
Kong, Fanli	n82080102	100	Kong, Fanli	n82080102	n82080102	1	Kong, Fanli			Person		http://example.org/1426925#Agent100-10	
Fan, Chengda, 1126-1193	n81090224	100	Fan, Chengda, 1126-1193	n81090224	n81090224	1	Fan, Chengda, 1126-1193			Person		http://example.org/1426925#Agent600-20	
￼			￼				￼			Person		http://example.org/1426925#Agent880-23	
范　成大, 1126-1193			范　成大, 1126-1193				范　成大, 1126-1193			Person		http://example.org/1426925#Agent880-27	
