Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Pnidarus. Scholia			Pnidarus. Scholia				Pnidarus. Scholia			Organization		http://example.org/1091339#Agent610-18	
Young, David C.	n96032705	100	Young, David C				Young, David C			Person		http://example.org/1091350#Agent100-13	
Pindar	n79138879	100	Pindar				Pindar			Person		http://example.org/1091350#Agent600-23	
Calder, William M. (William Musgrave), 1932-	n85175651	100	Calder, William M. (William Musgrave), 1932-	n85175651	n85175651	1	Calder, William M. (William Musgrave), 1932-			Person		http://example.org/1091343#Agent100-10	
Bacchylides	n50058180	100	Bacchylides	n50058180	n50058180	1	Bacchylides			Person		http://example.org/1091343#Agent600-20	
Stern, Jacob	n87126621	100	Stern, Jacob				Stern, Jacob			Person		http://example.org/1091343#Agent700-22	
Bernard, Manfred			Bernard, Manfred				Bernard, Manfred			Person		http://example.org/1091342#Agent100-10	
Pindar	n79138879	100	Pindar				Pindar			Person		http://example.org/1091342#Agent600-18	
Burton, Reginald William Boteler			Burton, Reginald William Boteler				Burton, Reginald William Boteler			Person		http://example.org/1091334#Agent100-13	
Pindar	n79138879	100	Pindar				Pindar			Person		http://example.org/1091334#Agent600-21	
Verdenius, W. J. (Willem Jacob)	n85277780	100	Verdenius, W. J. (Willem Jacob)	n85277780	n85277780	1	Verdenius, W. J. (Willem Jacob)			Person		http://example.org/1091337#Agent100-14	
Pindar	n79138879	100	Pindar				Pindar			Person		http://example.org/1091337#Agent600-24	
Pindar	n79138879	100	Pindar				Pindar			Person		http://example.org/1091335#Agent100-10	
Gildersleeve, Basil L. (Basil Lanneau), 1831-1924	n85130219	100	Gildersleeve, Basil L. (Basil Lanneau), 1831-1924	n85130219	n85130219	1	Gildersleeve, Basil L. (Basil Lanneau), 1831-1924			Person		http://example.org/1091335#Agent700-18	
Leeuwen, Johannes van, 1925-			Leeuwen, Johannes van, 1925-				Leeuwen, Johannes van, 1925-			Person		http://example.org/1091336#Agent100-10	
Pindar Olympia 2			Pindar Olympia 2				Pindar Olympia 2			Person		http://example.org/1091336#Agent700-18	
Norwood, Gilbert, 1880-	n90644710	89	Norwood, Gilbert, 1880-	n90644710	n90644710	0.8518518519	Norwood, Gilbert, 1880-			Person		http://example.org/1091347#Agent100-10	
Pindar	n79138879	100	Pindar				Pindar			Person		http://example.org/1091347#Agent600-19	
Norbeck, Edward, 1915-1991	n79059907	100	Norbeck, Edward, 1915-1991	n79059907	n79059907	1	Norbeck, Edward, 1915-1991			Person		http://example.org/1028462#Agent100-10	
Murphy, Dorothy S			Murphy, Dorothy S				Murphy, Dorothy S			Person		http://example.org/1053901#Agent100-9	
Tower Poetry Society			Tower Poetry Society				Tower Poetry Society			Organization		http://example.org/1053901#Agent710-18	
Fiarotta, Phyllis	n50001258	100	Fiarotta, Phyllis	n50001258	n50001258	1	Fiarotta, Phyllis			Person		http://example.org/102909#Agent100-11	
Fiarotta, Noel	n50001221	100	Fiarotta, Noel	n50001221	n50001221	1	Fiarotta, Noel			Person		http://example.org/102909#Agent700-23	
Pascali, Pino, 1935-1968	n88056906	100	Pascali, Pino, 1935-1968	n88056906	n88056906	0.96	Pascali, Pino, 1935-1968			Person		http://example.org/1079150#Agent100-10	
Ehni, René	n82090955	94	Ehni, René	n82090955	n82090955	1	Ehni, René			Person		http://example.org/1029044#Agent100-9	
Pflug, Betsy	n50047677	100	Pflug, Betsy	n50047677	n50047677	1	Pflug, Betsy			Person		http://example.org/1036028#Agent100-11	
Sánchez Camargo, Manuel	no94036588	98	Sánchez Camargo, Manuel	no94036588	no94036588	0.9166666667	Sánchez Camargo, Manuel			Person		http://example.org/1086887#Agent100-11	
Gaya Nuño, Juan Antonio	n50016335	98	Gaya Nuño, Juan Antonio				Gaya Nuño, Juan Antonio			Person		http://example.org/1085285#Agent100-11	
Steinmann, Ernst, 1866-1934	nr95019623	100	Steinmann, Ernst, 1866-1934	nr95019623	nr95019623	1	Steinmann, Ernst, 1866-1934			Person		http://example.org/1085800#Agent100-10	
Pinturicchio, Bernardino Betti, 1454-1513			Pinturicchio, Bernardino Betti, 1454-1513				Pinturicchio, Bernardino Betti, 1454-1513			Person		http://example.org/1085800#Agent600-19	
Pinturicchio, Bernardino Betti, known as, 1454-1513			Pinturicchio, Bernardino Betti, known as, 1454-1513				Pinturicchio, Bernardino Betti, known as, 1454-1513			Person		http://example.org/1085799#Agent100-10	
Petriccione, Federico, 1895-	no2003046547	100	Petriccione, Federico, 1895-	no2003046547	no2003046547	1	Petriccione, Federico, 1895- 			Person		http://example.org/1085799#Agent700-18	
Baroja, Pío, 1872-1956	n79105933	97	Baroja, Pío, 1872-1956	n79105933	n79105933	0.9565217391	Baroja, Pío, 1872-1956			Person		http://example.org/1043212#Agent100-9	
Longares, Manuel, 1943-	n80066986	100	Longares, Manuel, 1943- 	n80066986	n80066986	0.8518518519	Longares, Manuel, 1943- 			Person		http://example.org/1043212#Agent700-19	
Hawkins, Hugh	n50025126	100	Hawkins, Hugh	n50025126	n50025126	0.9285714286	Hawkins, Hugh			Person		http://example.org/1072114#Agent100-10	
Johns Hopkins University	n79061226	100	Johns Hopkins University		n79061226		Johns Hopkins University	n79061226	0.96	Organization		http://example.org/1072114#Agent610-18	
Fenner, Mildred Sandison	no2005064237	100	Fenner, Mildred Sandison	no2005064237	no2005064237	1	Fenner, Mildred Sandison			Person		http://example.org/1060134#Agent100-11	
Fishburn, Eleanor C. (Eleanor Craven)	no2003011578	100	Fishburn, Eleanor C. (Eleanor Craven)	no2003011578	no2003011578	1	Fishburn, Eleanor C. (Eleanor Craven)			Person		http://example.org/1060134#Agent700-20	
National Education Association of the United States. Hugh Birch-Horace Mann fund			National Education Association of the United States. Hugh Birch-Horace Mann fund				National Education Association of the United States. Hugh Birch-Horace Mann fund			Organization		http://example.org/1060134#Agent710-21	
Bailey, Carolyn Sherwin, 1875-1961	n50017603	100	Bailey, Carolyn Sherwin, 1875-1961	n50017603	n50017603	1	Bailey, Carolyn Sherwin, 1875-1961			Person		http://example.org/1078937#Agent100-10	
Paull, Grace			Paull, Grace				Paull, Grace			Person		http://example.org/1078937#Agent700-18	
Harkey, Ira, 1918-2006	n88095310	100	Harkey, Ira, 1918-2006	n88095310	n88095310	1	Harkey, Ira, 1918-2006			Person		http://example.org/1070430#Agent100-12	
Wien, Noel	n99035645	100	Wien, Noel				Wien, Noel			Person		http://example.org/1070430#Agent600-21	
Thomson, Watson	nb99026317	80	Thomson, Watson				Thomson, Watson			Person		http://example.org/1039817#Agent100-10	
Lasserre, Henri, 1875-1945	n90712446	100	Lasserre, Henri, 1875-1945	n90712446	n90712446	1	Lasserre, Henri, 1875-1945			Person		http://example.org/1039817#Agent600-19	
Koya, Yoshio, 1890-			Koya, Yoshio, 1890-				Koya, Yoshio, 1890-			Person		http://example.org/1029835#Agent100-11	
Population Council	n79064567	100	Population Council		n79064567		Population Council	n79064567	0.9473684211	Organization		http://example.org/1029835#Agent710-20	
Crichton, Vincent			Crichton, Vincent				Crichton, Vincent			Person		http://example.org/101511#Agent100-11	
McCoy, Alexander W			McCoy, Alexander W				McCoy, Alexander W			Person		http://example.org/1073647#Agent700-24	
McCoy, John, 1816-1904			McCoy, John, 1816-1904				McCoy, John, 1816-1904			Person		http://example.org/1073647#Agent700-25	
McCoy, Samuel Finley, 1820-1898			McCoy, Samuel Finley, 1820-1898				McCoy, Samuel Finley, 1820-1898			Person		http://example.org/1073647#Agent700-26	
Ames, Charles Edgar, 1895-	no00011594	100	Ames, Charles Edgar, 1895-	no00011594	no00011594	1	Ames, Charles Edgar, 1895-			Person		http://example.org/1007063#Agent100-12	
Union Pacific Railroad Company	n81029000	100	Union Pacific Railroad Company		n81029000		Union Pacific Railroad Company	n81029000	0.9333333333	Organization		http://example.org/1007063#Agent610-21	
American Institute of Certified Public Accountants	n79036129	100	American Institute of Certified Public Accountants		n79036129		American Institute of Certified Public Accountants	n79036129	0.92	Organization		http://example.org/1043563#Agent110-11	
Holmes, Henry Elliott, 1849-			Holmes, Henry Elliott, 1849-				Holmes, Henry Elliott, 1849-			Person		http://example.org/1031866#Agent100-10	
Mairet, Philip, 1886-1975	n79076029	100	Mairet, Philip, 1886-1975	n79076029	n79076029	1	Mairet, Philip, 1886-1975			Person		http://example.org/1021851#Agent100-12	
Geddes, Patrick, Sir, 1854-1932	n79071356	100	Geddes, Patrick, Sir, 1854-1932	n79071356	n79071356	1	Geddes, Patrick, Sir, 1854-1932			Person		http://example.org/1021851#Agent600-21	
Royle, Edward	n50025979	100	Royle, Edward	n50025979	n50025979	0.9285714286	Royle, Edward			Person		http://example.org/1046745#Agent100-9	
DeLesDernier, Lewis, 1752-1838			DeLesDernier, Lewis, 1752-1838				DeLesDernier, Lewis, 1752-1838			Person		http://example.org/1046745#Agent600-19	
DeLesDernier family			DeLesDernier family				DeLesDernier family			Family		http://example.org/1046745#Agent600-20	
DeLesDernier, Gideon, 1723-1809			DeLesDernier, Gideon, 1723-1809				DeLesDernier, Gideon, 1723-1809			Person		http://example.org/1046745#Agent600-21	
DeLesDernier family			DeLesDernier family				DeLesDernier family			Family		http://example.org/1046745#Agent600-22	
McMurtrie, Douglas C. (Douglas Crawford), 1888-1944	n78078748	100	McMurtrie, Douglas C. (Douglas Crawford), 1888-1944	n78078748	n78078748	1	McMurtrie, Douglas C. (Douglas Crawford), 1888-1944			Person		http://example.org/1063067#Agent100-12	
Winn, Wilkins B.	no00054726	100	Winn, Wilkins B				Winn, Wilkins B			Person		http://example.org/1056437#Agent100-12	
Bishop, Albert Edward, 1861-			Bishop, Albert Edward, 1861-				Bishop, Albert Edward, 1861-			Person		http://example.org/1056437#Agent600-21	
Cassel, J. G			Cassel, J. G				Cassel, J. G			Person		http://example.org/1056437#Agent600-22	
Central American Mission	no2003031157	100	Central American Mission		no2003031157		Central American Mission	no2003031157	1	Organization		http://example.org/1056437#Agent610-23	
Casey, Robert J. (Robert Joseph), 1890-1962	n90624688	100	Casey, Robert J. (Robert Joseph), 1890-1962	n90624688	n90624688	1	Casey, Robert J. (Robert Joseph), 1890-1962			Person		http://example.org/1006999#Agent100-10	
Chicago and North Western Railway Company	n82056595	100	Chicago and North Western Railway Company		n82056595		Chicago and North Western Railway Company	n82056595	0.9756097561	Organization		http://example.org/1006999#Agent610-18	
Douglas, W. A. S. (William Archer Sholto), 1886-1951	no2006026344	100	Douglas, W. A. S. (William Archer Sholto), 1886-1951	no2006026344	no2006026344	1	Douglas, W. A. S. (William Archer Sholto), 1886-1951			Person		http://example.org/1006999#Agent700-19	
Michaud, William, 1829-1902	no97044218	100	Michaud, William, 1829-1902	no97044218	no97044218	1	Michaud, William, 1829-1902			Person		http://example.org/1007112#Agent100-13	
Canadian National Railways	n80020631	100	Canadian National Railways		n80020631		Canadian National Railways	n80020631	1	Organization		http://example.org/1007112#Agent610-22	
Alix-Clive Historical Club	n86806882	91	Alix-Clive Historical Club				Alix-Clive Historical Club			Organization		http://example.org/1055019#Agent710-24	
Bridges, Glenn D., 1899-	n98006954	100	Bridges, Glenn D., 1899-	n98006954	n98006954	1	Bridges, Glenn D., 1899-			Person		http://example.org/1082119#Agent100-11	
Ewen, David, 1907-1985	n80050359	100	Ewen, David, 1907-1985	n80050359	n80050359	0.9565217391	Ewen, David, 1907-1985			Person		http://example.org/1082113#Agent100-10	
Davis, Harriet Ide (Eager)			Davis, Harriet Ide (Eager)				Davis, Harriet Ide (Eager)			Person		http://example.org/1054821#Agent100-11	
League of Nations	n79110921	100	League of Nations		n79110921		League of Nations	n79110921	0.9444444444	Organization		http://example.org/1054821#Agent610-19	
American Association for the United Nations	n82220878	100	American Association for the United Nations				American Association for the United Nations			Organization		http://example.org/1054821#Agent710-22	
Andrew Crispo Gallery	n79042165	100	Andrew Crispo Gallery		n79042165		Andrew Crispo Gallery	n79042165	1	Organization		http://example.org/1072187#Agent110-12	
Robinson, Victor, 1866-			Robinson, Victor, 1866-				Robinson, Victor, 1866-			Person		http://example.org/1029788#Agent100-10	
Pollard, Hugh M.	nr2006004349	100	Pollard, Hugh M	nr2006004349	nr2006004349	0.9375	Pollard, Hugh M			Person		http://example.org/1058077#Agent100-11	
Walker, David H.	n85042568	100	Walker, David H				Walker, David H			Person		http://example.org/1006713#Agent100-11	
Pike, E. Royston (Edgar Royston), 1896-1980	n50009857	100	Pike, E. Royston (Edgar Royston), 1896-1980	n50009857	n50009857	1	Pike, E. Royston (Edgar Royston), 1896-1980			Person		http://example.org/1027773#Agent100-11	
Day, C. M. (Catherine Matilda), 1815-1899	n84173739	100	Day, C. M. (Catherine Matilda), 1815-1899	n84173739	n84173739	0.9756097561	Day, C. M. (Catherine Matilda), 1815-1899			Person		http://example.org/1011982#Agent100-12	
Book Club of California	n79128006	100	Book Club of California		n79128006		Book Club of California	n79128006	1	Organization		http://example.org/1038810#Agent110-11	
Sutter, John Augustus, 1803-1880	n50011320	100	Sutter, John Augustus, 1803-1880	n50011320	n50011320	0.9696969697	Sutter, John Augustus, 1803-1880			Person		http://example.org/1038810#Agent600-20	
Marshall, James Wilson, 1810-1885	nr94027265	100	Marshall, James Wilson, 1810-1885	nr94027265	nr94027265	1	Marshall, James Wilson, 1810-1885			Person		http://example.org/1038810#Agent600-21	
Bidwell, John, 1819-1900	n86039360	100	Bidwell, John, 1819-1900	n86039360	n86039360	1	Bidwell, John, 1819-1900			Person		http://example.org/1038810#Agent600-22	
Grabhorn, Jane Bissell	n83022746	100	Grabhorn, Jane Bissell	n83022746	n83022746	1	Grabhorn, Jane Bissell			Person		http://example.org/1038810#Agent700-24	
Johnson, John J., 1912-2004	n79089820	100	Johnson, John J., 1912-2004	n79089820	n79089820	1	Johnson, John J., 1912-2004			Person		http://example.org/1007357#Agent100-11	
Stanford University	n79054636	100	Stanford University		n79054636		Stanford University	n79054636	0.9473684211	Organization		http://example.org/1007357#Agent810-20	
Lomax, Alfred L. (Alfred Lewis), 1892-1982	n88172329	100	Lomax, Alfred L. (Alfred Lewis), 1892-1982	n88172329	n88172329	1	Lomax, Alfred L. (Alfred Lewis), 1892-1982			Person		http://example.org/1005806#Agent100-13	
Bridgeland, Maurice			Bridgeland, Maurice				Bridgeland, Maurice			Person		http://example.org/1070928#Agent100-9	
Żukrowski, Wojciech	n81003984		Żukrowski, Wojciech	n81003984	n81003984	1	Żukrowski, Wojciech			Person		http://example.org/1097843#Agent100-10	
Dabbs, Don L			Dabbs, Don L				Dabbs, Don L			Person		http://example.org/1008346#Agent100-10	
Friesen, Wilhelm			Friesen, Wilhelm				Friesen, Wilhelm			Person		http://example.org/1008346#Agent700-21	
Mitchell, Shane	n81047888	86	Mitchell, Shane				Mitchell, Shane			Person		http://example.org/1008346#Agent700-22	
Northern Engineering Services Company	n50065088	100	Northern Engineering Services Company		n50065088		Northern Engineering Services Company	n50065088	1	Organization		http://example.org/1008346#Agent710-23	
Canadian Arctic Gas Pipeline Limited	n50047114	100	Canadian Arctic Gas Pipeline Limited		n50047114		Canadian Arctic Gas Pipeline Limited	n50047114	1	Organization		http://example.org/1008346#Agent710-24	
Northern Engineering Services Company	n50065088	100	Northern Engineering Services Company		n50065088		Northern Engineering Services Company	n50065088	1	Organization		http://example.org/1005829#Agent110-10	
Canadian Arctic Gas Pipeline Limited	n50047114	100	Canadian Arctic Gas Pipeline Limited		n50047114		Canadian Arctic Gas Pipeline Limited	n50047114	1	Organization		http://example.org/1005829#Agent710-20	
Arctic Gas			Arctic Gas				Arctic Gas			Organization		http://example.org/1005829#Agent710-21	
Northern Engineering Services Company	n50065088	100	Northern Engineering Services Company		n50065088		Northern Engineering Services Company	n50065088	1	Organization		http://example.org/1005832#Agent110-10	
Canadian Arctic Gas Pipeline Limited	n50047114	100	Canadian Arctic Gas Pipeline Limited		n50047114		Canadian Arctic Gas Pipeline Limited	n50047114	1	Organization		http://example.org/1005832#Agent710-20	
Arctic Gas			Arctic Gas				Arctic Gas			Organization		http://example.org/1005832#Agent710-21	
Goode, Jack C., 1921-2002	no93015807	100	Goode, Jack C., 1921-2002	no93015807	no93015807	1	Goode, Jack C., 1921-2002			Person		http://example.org/1077050#Agent100-15	
Boegehold, Betty Virginia Doyle	n79089072	100	Boegehold, Betty Virginia Doyle	n79089072	n79089072	1	Boegehold, Betty Virginia Doyle			Person		http://example.org/1038938#Agent100-11	
Szekeres, Cyndy	n78081225	100	Szekeres, Cyndy	n78081225	n78081225	1	Szekeres, Cyndy			Person		http://example.org/1038938#Agent700-20	
Joly, Richard, 1921-			Joly, Richard, 1921-				Joly, Richard, 1921-			Person		http://example.org/1003701#Agent100-9	
Locas, Serge			Locas, Serge				Locas, Serge			Person		http://example.org/1003701#Agent700-19	
Campo, Michael R.	nr99030198	100	Campo, Michael R	nr99030198	nr99030198	0.9411764706	Campo, Michael R			Person		http://example.org/1092333#Agent100-12	
Pirandello, Luigi, 1867-1936	n79059944	100	Pirandello, Luigi, 1867-1936	n79059944	n79059944	0.9655172414	Pirandello, Luigi, 1867-1936			Person		http://example.org/1092333#Agent700-23	
Moravia, Alberto, 1907-1990	n79043907	100	Moravia, Alberto, 1907-1990	n79043907	n79043907	1	Moravia, Alberto, 1907-1990			Person		http://example.org/1092333#Agent700-24	
Mirmina, Emilia	n86003227	100	Mirmina, Emilia	n86003227	n86003227	0.9375	Mirmina, Emilia			Person		http://example.org/1041941#Agent100-10	
Pirandello, Luigi, 1867-1936	n79059944	100	Pirandello, Luigi, 1867-1936	n79059944	n79059944	0.9655172414	Pirandello, Luigi, 1867-1936			Person		http://example.org/1041941#Agent600-19	
Alonge, Roberto	n79063369	100	Alonge, Roberto	n79063369	n79063369	0.9375	Alonge, Roberto			Person		http://example.org/1053216#Agent100-10	
Pirandello, Luigi, 1867-1936	n79059944	100	Pirandello, Luigi, 1867-1936	n79059944	n79059944	0.9655172414	Pirandello, Luigi, 1867-1936			Person		http://example.org/1053216#Agent600-19	
Ward, Ralph T	n86078491	91	Ward, Ralph T				Ward, Ralph T			Person		http://example.org/1073618#Agent100-14	
Piron, Alexis, 1689-1773	n82164029	100	Piron, Alexis, 1689-1773	n82164029	n82164029	1	Piron, Alexis, 1689-1773			Person		http://example.org/1071838#Agent100-9	
Rochon de Chabannes, Marc Antoine Jacques, 1730-1800	n90655290	100	Rochon de Chabannes, Marc Antoine Jacques, 1730-1800	n90655290	n90655290	0.9615384615	Rochon de Chabannes, Marc Antoine Jacques, 1730-1800			Person		http://example.org/1071838#Agent700-20	
Partido de la Izquierda Revolucionaria (Bolivia). Comité Departamental de Cochabamba	n88602496	99	Partido de la Izquierda Revolucionaria (Bolivia). Comité Departamental de Cochabamba		n88602496		Partido de la Izquierda Revolucionaria (Bolivia). Comité Departamental de Cochabamba	n88602496	0.9764705882	Organization		http://example.org/1023268#Agent110-12	
Partido de la Izquierda Revolucionaria (Bolivia)	n86148058	100	Partido de la Izquierda Revolucionaria (Bolivia)		n86148058		Partido de la Izquierda Revolucionaria (Bolivia)	n86148058	1	Organization		http://example.org/1023268#Agent610-20	
Movimiento Nacionalista Revolucionario (Bolivia)	n85016658	100	Movimiento Nacionalista Revolucionario (Bolivia)		n85016658		Movimiento Nacionalista Revolucionario (Bolivia)	n85016658	0.9791666667	Organization		http://example.org/1023268#Agent610-21	
Castillo Ardiles, Hernán	no2011170237	98	Castillo Ardiles, Hernán	no2011170237	no2011170237	1	Castillo Ardiles, Hernán			Person		http://example.org/1028209#Agent100-11	
Fuente, Julio de la	n81093145	100	Fuente, Julio de la	n81093145	n81093145	1	Fuente, Julio de la			Person		http://example.org/1028209#Agent700-24	
Paccagnini, Giovanni, 1910-	no91004032	100	Paccagnini, Giovanni, 1910-	no91004032	no91004032	0.8709677419	Paccagnini, Giovanni, 1910-			Person		http://example.org/1037405#Agent100-12	
Pisanello, 1395-approximately 1455	n85378506	100	Pisanello, 1395-approximately 1455	n85378506	n85378506	1	Pisanello, 1395-approximately 1455			Person		http://example.org/1037405#Agent600-22	
Gass, Karl Eugen			Gass, Karl Eugen				Gass, Karl Eugen			Person		http://example.org/1088824#Agent100-10	
Hübinger, Paul Egon, 1911-1987	n91040096	98	Hübinger, Paul Egon, 1911-1987				Hübinger, Paul Egon, 1911-1987			Person		http://example.org/1088824#Agent700-18	
Treugutt, Stefan	n85182611	100	Treugutt, Stefan	n85182611	n85182611	1	Treugutt, Stefan			Person		http://example.org/1098347#Agent100-10	
Słowacki, Juliusz, 1809-1849	n50012583	100	Słowacki, Juliusz, 1809-1849	n50012583	n50012583	0.9655172414	Słowacki, Juliusz, 1809-1849			Person		http://example.org/1098347#Agent600-20	
Danek, Wincenty	n82117644	100	Danek, Wincenty	n82117644	n82117644	1	Danek, Wincenty			Person		http://example.org/1097242#Agent100-10	
Kraszewski, Józef Ignacy, 1812-1887	n50044016	98	Kraszewski, Józef Ignacy, 1812-1887	n50044016	n50044016	0.9722222222	Kraszewski, Józef Ignacy, 1812-1887			Person		http://example.org/1097242#Agent600-19	
Shcherbakov, I︠U︡. N. (I︠U︡riĭ Nikolaevich)	n84209744	99	Shcherbakov, I͡U. N. (I͡Uriĭ Nikolaevich)	n84209744	n84209744	0.8636363636	Shcherbakov, I͡U. N. (I͡Uriĭ Nikolaevich)			Person		http://example.org/1096640#Agent100-10	
Hašek, Jaroslav, 1883-1923	n50041476	98	Hašek, Jaroslav, 1883-1923	n50041476	n50041476	0.962962963	Hašek, Jaroslav, 1883-1923			Person		http://example.org/1096640#Agent600-19	
Podolʹskai͡a, A. P	n2007040845	93	Podolʹskai͡a, A. P				Podolʹskai͡a, A. P			Person		http://example.org/1097891#Agent700-20	
Utkin, B. T. (Boris Timofeevich)	nr94041169	100	Utkin, B. T. (Boris Timofeevich)	nr94041169	nr94041169	1	Utkin, B. T. (Boris Timofeevich)			Person		http://example.org/1097891#Agent700-21	
Soi︠u︡z pisateleĭ Karelʹskoĭ ASSR	no96045686	97	Soi͡uz pisateleĭ Karelʹskoĭ ASSR		no96045686		Soi͡uz pisateleĭ Karelʹskoĭ ASSR	no96045686	0.8285714286	Organization		http://example.org/1097576#Agent110-10	
Ivanov, A. A. (Aleksandr Aleksandrovich), 1909-1976	n86132017	100	Ivanov, A. A. (Aleksandr Aleksandrovich), 1909-1976	n86132017	n86132017	1	Ivanov, A. A. (Aleksandr Aleksandrovich), 1909-1976			Person		http://example.org/1097576#Agent700-21	
Grekhovodov, Nikolaĭ Nazarovich			Grekhovodov, Nikolaĭ Nazarovich				Grekhovodov, Nikolaĭ Nazarovich			Person		http://example.org/1099108#Agent100-10	
Danili͡uk, Vasiliĭ Ivanovich			Danili͡uk, Vasiliĭ Ivanovich				Danili͡uk, Vasiliĭ Ivanovich			Person		http://example.org/1099108#Agent700-20	
Kosenko, Pavel Petrovich	n81127342	100	Kosenko, Pavel Petrovich	n81127342	n81127342	1	Kosenko, Pavel Petrovich			Person		http://example.org/1099108#Agent700-21	
Samaganov, Dzh. (Dzhenbaĭ), 1915-	no92011505	98	Samaganov, Dzh. (Dzhenbaĭ), 1915-	no92011505	no92011505	0.9411764706	Samaganov, Dzh. (Dzhenbaĭ), 1915-			Person		http://example.org/1099123#Agent100-10	
Vilikovský, Ján	n86866924	92	Vilikovský, Ján	n86866924	n86866924	1	Vilikovský, Ján			Person		http://example.org/1096149#Agent100-10	
Parnowska, Halina	n87153423	100	Parnowska, Halina	n87153423	n87153423	0.9444444444	Parnowska, Halina			Person		http://example.org/1065442#Agent100-10	
Tretiak, Olga			Tretiak, Olga				Tretiak, Olga			Person		http://example.org/1012101#Agent100-9	
Klemenchuk, Alekseĭ Petrovich			Klemenchuk, Alekseĭ Petrovich				Klemenchuk, Alekseĭ Petrovich			Person		http://example.org/1001768#Agent100-11	
Popov, Petr Konstantinovich	no2006092350	100	Popov, Petr Konstantinovich	no2006092350	no2006092350	1	Popov, Petr Konstantinovich			Person		http://example.org/1001768#Agent700-21	
Zotov, Vasiliĭ Petrovich			Zotov, Vasiliĭ Petrovich				Zotov, Vasiliĭ Petrovich			Person		http://example.org/1001758#Agent100-11	
Kalinnikov, Vasiliĭ, 1866-1901	n82083363	98	Kalinnikov, Vasiliĭ, 1866-1901	n82083363	n82083363	0.935483871	Kalinnikov, Vasiliĭ, 1866-1901			Person		http://example.org/1082280#Agent100-10	
Brodziński, Kazimierz, 1791-1835	n81097637	98	Brodziński, Kazimierz, 1791-1835	n81097637	n81097637	1	Brodziński, Kazimierz, 1791-1835			Person		http://example.org/1096890#Agent100-10	
Jesuits	n79046634	100	Jesuits		n79046634		Jesuits	n79046634	1	Organization		http://example.org/1012908#Agent610-19	
Jesuits	n79046634	100	Jesuits		n79046634		Jesuits	n79046634	1	Organization		http://example.org/1012908#Agent610-20	
Koi︠a︡lovich, M. O. (Mikhail Osipovich), 1828-1891	no90011322	100	Koi͡alovich, M. O. (Mikhail Osipovich), 1828-1891	no90011322	no90011322	0.96	Koi͡alovich, M. O. (Mikhail Osipovich), 1828-1891			Person		http://example.org/1012908#Agent700-22	
Akademii︠a︡ nauk SSSR. Arkheograficheskai︠a︡ komissii︠a︡	n80150433	100	Akademii͡a nauk SSSR. Arkheograficheskai͡a komissii͡a		n80150433		Akademii͡a nauk SSSR. Arkheograficheskai͡a komissii͡a	n80150433	0.8928571429	Organization		http://example.org/1012908#Agent710-23	
Lučić, Ivan, -1679			Lučić, Ivan, -1679				Lučić, Ivan, -1679			Person		http://example.org/1046995#Agent100-10	
Lučić, Ivan, -1679			Lučić, Ivan, -1679				Lučić, Ivan, -1679			Person		http://example.org/1046995#Agent600-20	
Poparić, Bare, 1865-1948	n98097122	98	Poparić, Bare, 1865-1948	n98097122	n98097122	1	Poparić, Bare, 1865-1948			Person		http://example.org/1046995#Agent700-22	
Soloukhin, Vladimir Alekseevich			Soloukhin, Vladimir Alekseevich				Soloukhin, Vladimir Alekseevich			Person		http://example.org/1077593#Agent100-10	
Gosudarstvennyĭ russkiĭ muzeĭ (Saint Petersburg, Russia)	n81117569	97	Gosudarstvennyĭ russkiĭ muzeĭ (Saint Petersburg, Russia)		n81117569		Gosudarstvennyĭ russkiĭ muzeĭ (Saint Petersburg, Russia)	n81117569	1	Organization		http://example.org/1077593#Agent610-19	
Likhanov, Alʹbert Anatolʹevich	n81118314	100	Likhanov, Alʹbert Anatolʹevich	n81118314	n81118314	1	Likhanov, Alʹbert Anatolʹevich			Person		http://example.org/1031234#Agent700-22	
T͡Svetaeva, Marina, 1892-1941	n79122488	100	T͡Svetaeva, Marina, 1892-1941	n79122488	n79122488	0.9333333333	T͡Svetaeva, Marina, 1892-1941			Person		http://example.org/1039305#Agent100-10	
Tesková, Anna, 1872-1954	n93018816	98	Tesková, Anna, 1872-1954	n93018816	n93018816	1	Tesková, Anna, 1872-1954			Person		http://example.org/1039305#Agent700-18	
Stasov, V. V. (Vladimir Vasilʹevich), 1824-1906	n50024295	100	Stasov, V. V. (Vladimir Vasilʹevich), 1824-1906				Stasov, V. V. (Vladimir Vasilʹevich), 1824-1906			Person		http://example.org/1080816#Agent100-11	
Tretʹi︠a︡kov, Pavel Mikhaĭlovich, 1832-1898	n82223210	99	Tretʹi͡akov, Pavel Mikhaĭlovich, 1832-1898	n82223210	n82223210	0.9090909091	Tretʹi͡akov, Pavel Mikhaĭlovich, 1832-1898			Person		http://example.org/1086391#Agent700-18	
Galkina, N. G.	no2016147153	100	Galkina, N. G				Galkina, N. G			Person		http://example.org/1086391#Agent700-19	
Grigorʹeva, N. N	n83132777	92	Grigorʹeva, N. N				Grigorʹeva, N. N			Person		http://example.org/1086391#Agent700-20	
Priĭmak, N. L	nr90009961	95	Priĭmak, N. L	nr90009961	nr90009961	0.8	Priĭmak, N. L			Person		http://example.org/1086391#Agent700-21	
