Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Arnold, Pauline			Arnold, Pauline				Arnold, Pauline			Person		http://example.org/1005870#Agent100-11	
White, Percival, 1887-1970	n85011410	100	White, Percival, 1887-1970	n85011410	n85011410	1	White, Percival, 1887-1970			Person		http://example.org/1005870#Agent700-21	
Macartney, Patricia			Macartney, Patricia				Macartney, Patricia			Person		http://example.org/1029018#Agent100-9	
Franck, Irene M.	n79017204	100	Franck, Irene M	n79017204	n79017204	0.875	Franck, Irene M			Person		http://example.org/1002024#Agent100-12	
Brownstone, David M.	n79053617	100	Brownstone, David M	n79053617	n79053617	0.95	Brownstone, David M			Person		http://example.org/1002024#Agent700-25	
Mansfield, Evelyn A., 1908-			Mansfield, Evelyn A., 1908-				Mansfield, Evelyn A., 1908-			Person		http://example.org/1011098#Agent100-11	
Lucas, Ethel L			Lucas, Ethel L				Lucas, Ethel L			Person		http://example.org/1011098#Agent700-21	
Haines, Rosalie Horstman	no2013097392	100	Haines, Rosalie Horstman	no2013097392	no2013097392	1	Haines, Rosalie Horstman			Person		http://example.org/1014747#Agent100-9	
4-H Clubs			4-H Clubs				4-H Clubs			Organization		http://example.org/1014747#Agent710-21	
United States. Federal Extension Service	n80120738	100	United States. Federal Extension Service		n80120738		United States. Federal Extension Service	n80120738	1	Jurisdiction		http://example.org/1014747#Agent810-22	
Tullis, James L			Tullis, James L				Tullis, James L			Person		http://example.org/100095#Agent100-11	
Sheppard, Muriel Earley	n91022869	100	Sheppard, Muriel Earley	n91022869	n91022869	1	Sheppard, Muriel Earley			Person		http://example.org/1002815#Agent100-11	
Esher, Reginald Baliol Brett, Viscount, 1852-1930	n87116416	100	Esher, Reginald Baliol Brett, Viscount, 1852-1930	n87116416	n87116416	1	Esher, Reginald Baliol Brett, Viscount, 1852-1930			Person		http://example.org/1003360#Agent100-11	
Esher, Reginald Beliol Brett, 2d Viscount, 1852-1930			Esher, Reginald Beliol Brett, 2d Viscount, 1852-1930				Esher, Reginald Beliol Brett, 2d Viscount, 1852-1930			Person		http://example.org/1003360#Agent600-20	
Watts, Alan, 1915-1973	n80002299	100	Watts, Alan, 1915-1973	n80002299	n80002299	0.9565217391	Watts, Alan, 1915-1973			Person		http://example.org/1043202#Agent100-11	
Tolchin, Susan J.	n83209229	100	Tolchin, Susan J	n83209229	n83209229	0.9411764706	Tolchin, Susan J			Person		http://example.org/1070160#Agent100-15	
Tolchin, Martin	n83209228	100	Tolchin, Martin	n83209228	n83209228	0.9375	Tolchin, Martin			Person		http://example.org/1070160#Agent700-26	
Gottlieb, František			Gottlieb, František				Gottlieb, František			Person		http://example.org/1096626#Agent100-10	
Rubin, Vivien Lovejoy, 1932-	n86000050	100	Rubin, Vivien Lovejoy, 1932-	n86000050	n86000050	1	Rubin, Vivien Lovejoy, 1932-			Person		http://example.org/1045653#Agent100-11	
Evans, Joan, 1893-1977	n50010868	100	Evans, Joan, 1893-1977	n50010868	n50010868	1	Evans, Joan, 1893-1977			Person		http://example.org/1077687#Agent100-10	
Cluniacs	n79116003	100	Cluniacs		n79116003		Cluniacs	n79116003	1	Organization		http://example.org/1077687#Agent610-18	
Cluny (Benedictine abbey)	n81141832	100	Cluny (Benedictine abbey)		n81141832		Cluny (Benedictine abbey)	n81141832	1	Organization		http://example.org/104786#Agent610-18	
Cluniacs	n79116003	100	Cluniacs		n79116003		Cluniacs	n79116003	1	Organization		http://example.org/104786#Agent610-19	
Richter, Helmut	n79074936	100	Richter, Helmut				Richter, Helmut			Person		http://example.org/104786#Agent700-20	
Conant, Kenneth John, 1894-	n50030043	91	Conant, Kenneth John, 1894-	n50030043	n50030043	0.8709677419	Conant, Kenneth John, 1894-			Person		http://example.org/1083700#Agent100-10	
Cluny (Benedictine abbey)	n81141832	100	Cluny (Benedictine abbey)		n81141832		Cluny (Benedictine abbey)	n81141832	1	Organization		http://example.org/1083700#Agent710-18	
Bijnen, E. J.	n86074347	100	Bijnen, E. J	n86074347	n86074347	0.9230769231	Bijnen, E. J			Person		http://example.org/1030255#Agent100-12	
Everitt, Brian	n80139619	100	Everitt, Brian	n80139619	n80139619	1	Everitt, Brian			Person		http://example.org/1057821#Agent100-10	
Whyte, William Hollingsworth	n80019530	100	Whyte, William Hollingsworth	n80019530	n80019530	1	Whyte, William Hollingsworth			Person		http://example.org/105268#Agent100-11	
Scott, A. MacCallum (Alexander MacCallum), 1874-1928	n85809847	98	Scott, A. Maccallum (Alexander Maccallum), 1874-1925	n85809847	n85809847	0.9423076923	Scott, A. Maccallum (Alexander Maccallum), 1874-1925			Person		http://example.org/1040172#Agent100-11	
Still, Clyfford, 1904-1980	n79095663	100	Still, Clyfford, 1904-1980	n79095663	n79095663	1	Still, Clyfford, 1904-1980			Person		http://example.org/1085500#Agent100-11	
Marlborough-Gerson Gallery	n80096437	100	Marlborough-Gerson Gallery		n80096437		Marlborough-Gerson Gallery	n80096437	1	Organization		http://example.org/1085500#Agent710-20	
Bjornstad, Tore			Bjornstad, Tore				Bjornstad, Tore			Person		http://example.org/1036444#Agent100-9	
Central Mortgage and Housing Corporation (Canada)	n81036246	100	Central Mortgage and Housing Corporation (Canada)		n81036246		Central Mortgage and Housing Corporation (Canada)	n81036246	1	Organization		http://example.org/1036444#Agent710-20	
Seminar/Workshop on Progress in Urbanization Research, University of Waterloo, 1968			Seminar/Workshop on Progress in Urbanization Research, University of Waterloo, 1968				Seminar/Workshop on Progress in Urbanization Research, University of Waterloo, 1968			Meeting		http://example.org/1036444#Agent711-21	
Helms, Harry L.	n80012505	100	Helms, Harry L	n80012505	n80012505	0.9333333333	Helms, Harry L			Person		http://example.org/1001329#Agent700-22	
International Congress of Pharmacology. 6th, Helsinki, 1975			International Congress of Pharmacology. 6th, Helsinki, 1975				International Congress of Pharmacology. 6th, Helsinki, 1975			Meeting		http://example.org/101073#Agent111-11	
Airaksinen, M	n97100824	86	Airaksinen, M				Airaksinen, M			Person		http://example.org/101073#Agent700-23	
International Congress of Pharmacology. 6th, Helsinki, 1975			International Congress of Pharmacology. 6th, Helsinki, 1975				International Congress of Pharmacology. 6th, Helsinki, 1975			Meeting		http://example.org/101073#Agent811-24	
Canute I, King of England, 995?-1035	n81097818	100	Canute I, King of England, 995?-1035	n81097818	n81097818	1	Canute I, King of England, 995?-1035			Person		http://example.org/107773#Agent600-18	
Emma, Queen consort of Canute the Great, King of England and Denmark, -1052			Emma, Queen consort of Canute the Great, King of England and Denmark, -1052				Emma, Queen consort of Canute the Great, King of England and Denmark, -1052			Person		http://example.org/107773#Agent600-19	
Pertz, G. H. (Georg Heinrich), 1795-1876	n85310231	100	Pertz, G. H. (Georg Heinrich), 1795-1876	n85310231	n85310231	0.975	Pertz, G. H. (Georg Heinrich), 1795-1876			Person		http://example.org/107773#Agent700-20	
Sharkey, Brian J.	n82074164	100	Sharkey, Brian J	n82074164	n82074164	0.9411764706	Sharkey, Brian J			Person		http://example.org/1002425#Agent100-16	
American Coaching Effectiveness Program	n86079307	100	American Coaching Effectiveness Program		n86079307		American Coaching Effectiveness Program	n86079307	1	Organization		http://example.org/1002425#Agent710-29	
Poindexter, Hally Beth	n50020169	100	Poindexter, Hally Beth	n50020169	n50020169	1	Poindexter, Hally Beth			Person		http://example.org/1051498#Agent100-14	
Mushier, Carole L.	n83190180	100	Mushier, Carole L	n83190180	n83190180	0.9444444444	Mushier, Carole L			Person		http://example.org/1051498#Agent700-25	
Baran, Richard T., 1938-			Baran, Richard T., 1938-				Baran, Richard T., 1938-			Person		http://example.org/1059287#Agent100-11	
Gallon, Arthur J.	n80023200	100	Gallon, Arthur J	n80023200	n80023200	0.9411764706	Gallon, Arthur J			Person		http://example.org/1053491#Agent100-15	
Lovin, Bill C			Lovin, Bill C				Lovin, Bill C			Person		http://example.org/1013971#Agent100-12	
Casstevens, Emery Reber	no2005059639	100	Casstevens, Emery Reber	no2005059639	no2005059639	1	Casstevens, Emery Reber			Person		http://example.org/1013971#Agent700-22	
Neal, Patsy	n50028132	100	Neal, Patsy	n50028132	n50028132	1	Neal, Patsy			Person		http://example.org/1000282#Agent100-12	
Miller, Donna Mae	no2009040005	100	Miller, Donna Mae	no2009040005	no2009040005	1	Miller, Donna Mae			Person		http://example.org/1027562#Agent100-14	
Massengale, John D.	n85347485	100	Massengale, John D	n85347485	n85347485	0.9473684211	Massengale, John D			Person		http://example.org/103371#Agent100-11	
Wilke, Kurt	n86053024	100	Wilke, Kurt	n86053024	n86053024	1	Wilke, Kurt			Person		http://example.org/1002848#Agent100-14	
Madsen, Ørjan			Madsen, Ørjan				Madsen, Ørjan			Person		http://example.org/1002848#Agent700-27	
Williams, Carroll L			Williams, Carroll L				Williams, Carroll L			Person		http://example.org/1030421#Agent100-12	
Verderame, Sal			Verderame, Sal				Verderame, Sal			Person		http://example.org/1043048#Agent100-11	
Canada. Royal Canadian Air Force	n79034383	100	Canada. Royal Canadian Air Force		n79034383		Canada. Royal Canadian Air Force	n79034383	0.9393939394	Jurisdiction		http://example.org/1072740#Agent110-10	
Wade, Allen	n85089194	100	Wade, Allen				Wade, Allen			Person		http://example.org/1028434#Agent100-11	
Football Association (England)	n50041644	100	Football Association (England)		n50041644		Football Association (England)	n50041644	1	Organization		http://example.org/1028434#Agent710-23	
Pounds, Norman John Greville	n79054716	100	Pounds, Norman John Greville	n79054716	n79054716	1	Pounds, Norman John Greville			Person		http://example.org/1004327#Agent100-11	
Parker, William N., 1919-2000	n79058967	100	Parker, William N., 1919-2000	n79058967	n79058967	1	Parker, William N., 1919-2000			Person		http://example.org/1004327#Agent700-22	
Simpson, E. S. (Edward Smethurst), 1926-	n85184889	100	Simpson, E. S. (Edward Smethurst), 1926-	n85184889	n85184889	0.975	Simpson, E. S. (Edward Smethurst), 1926-			Person		http://example.org/1008311#Agent100-11	
Howard-Smith, I.	no96005900	100	Howard-Smith, I				Howard-Smith, I			Person		http://example.org/101654#Agent100-13	
Werner, G. J.	no96005179	100	Werner, G. J				Werner, G. J			Person		http://example.org/101654#Agent700-25	
Chernish, William N.	n85005790	100	Chernish, William N	n85005790	n85005790	0.95	Chernish, William N			Person		http://example.org/105411#Agent100-11	
Sahni, Naresh Chander			Sahni, Naresh Chander				Sahni, Naresh Chander			Person		http://example.org/1051240#Agent100-12	
Swaminathan, K. G			Swaminathan, K. G				Swaminathan, K. G			Person		http://example.org/107248#Agent100-10	
India	n80125948	100	India				India			Jurisdiction		http://example.org/107248#Agent710-22	
India	n80125948	100	India				India			Jurisdiction		http://example.org/107248#Agent710-23	
India	n80125948	100	India				India			Jurisdiction		http://example.org/107248#Agent710-24	
Industrial Workers of the World. Educational Bureau	n2017001260	100	Industrial Workers of the World. Educational Bureau		n2017001260		Industrial Workers of the World. Educational Bureau	n2017001260	1	Organization		http://example.org/1077501#Agent110-11	
Industrial Workers of the World. Coal-Mine Workers' Industrial Union, no. 220			Industrial Workers of the World. Coal-Mine Workers' Industrial Union, no. 220				Industrial Workers of the World. Coal-Mine Workers' Industrial Union, no. 220			Organization		http://example.org/1077501#Agent710-24	
Bulman, H. F. (Harrison Francis)	nb2012002915	100	Bulman, H. F. (Harrison Francis)	nb2012002915	nb2012002915	1	Bulman, H. F. (Harrison Francis)			Person		http://example.org/1002847#Agent100-11	
Alberta Land Preservation Society			Alberta Land Preservation Society				Alberta Land Preservation Society			Organization		http://example.org/103751#Agent110-10	
Lewis, Brian, 1936-			Lewis, Brian, 1936-				Lewis, Brian, 1936-			Person		http://example.org/1002855#Agent100-14	
Graebner, William	n80013252	100	Graebner, William	n80013252	n80013252	0.9444444444	Graebner, William			Person		http://example.org/101985#Agent100-12	
Organization of American Historians	n50003494	100	Organization of American Historians		n50003494		Organization of American Historians	n50003494	0.9714285714	Organization		http://example.org/101985#Agent710-21	
American Institute of Chemical Engineers	n80126284	100	American Institute of Chemical Engineers		n80126284		American Institute of Chemical Engineers	n80126284	0.925	Organization		http://example.org/1060457#Agent710-19	
United States. Congress. Senate. Committee on Interior and Insular Affairs. Subcommittee on Minerals, Materials, and Fuels	n85388767	100	United States. Congress. Senate. Committee on Interior and Insular Affairs. Subcommittee on Minerals, Materials, and Fuels		n85388767		United States. Congress. Senate. Committee on Interior and Insular Affairs. Subcommittee on Minerals, Materials, and Fuels	n85388767	1	Jurisdiction		http://example.org/1009563#Agent110-11	
Peterson, Bill	no2010015036	100	Peterson, Bill				Peterson, Bill			Person		http://example.org/1003282#Agent100-13	
United Mine Workers of America	n50062445	100	United Mine Workers of America		n50062445		United Mine Workers of America	n50062445	0.9333333333	Organization		http://example.org/1003282#Agent610-21	
Pratt, George R	n85347708	86	Pratt, George R				Pratt, George R			Person		http://example.org/1032711#Agent100-10	
Alberta. Coal Truth Office			Alberta. Coal Truth Office				Alberta. Coal Truth Office			Jurisdiction		http://example.org/1032711#Agent710-22	
Court, W. H. B. (William Henry Bassano)	n86109997	100	Court, W. H. B. (William Henry Bassano)	n86109997	n86109997	0.9487179487	Court, W. H. B. (William Henry Bassano)			Person		http://example.org/1002849#Agent100-11	
Pringle, Ada W. (Ada Waddon), 1936-	n84080871	100	Pringle, Ada W. (Ada Waddon), 1936-	n84080871	n84080871	1	Pringle, Ada W. (Ada Waddon), 1936-			Person		http://example.org/1057556#Agent100-11	
Rollinson, William	n50048213	100	Rollinson, William				Rollinson, William			Person		http://example.org/1057556#Agent700-22	
Eliot, C. William J			Eliot, C. William J				Eliot, C. William J			Person		http://example.org/1074401#Agent100-13	
Cleisthenes, of Athens, approximately 570 B.C.-approximately 508 B.C.	n83015011	100	Cleisthenes, of Athens, approximately 570 B.C.-approximately 508 B.C	n83015011	n83015011	0.9855072464	Cleisthenes, of Athens, approximately 570 B.C.-approximately 508 B.C			Person		http://example.org/1074401#Agent600-21	
Amiran, David H. K., 1910-	n87804841	100	Amiran, David H. K., 1910-	n87804841	n87804841	1	Amiran, David H. K., 1910- 			Person		http://example.org/1030283#Agent700-22	
Wilson, Andrew W. (Andrew Wilkins)	n85268455	100	Wilson, Andrew W. (Andrew Wilkins)	n85268455	n85268455	1	Wilson, Andrew W. (Andrew Wilkins)			Person		http://example.org/1030283#Agent700-23	
International Geographical Union	n79092483	100	International Geographical Union		n79092483		International Geographical Union	n79092483	0.9696969697	Organization		http://example.org/1030283#Agent710-24	
Unesco	n79054523		Unesco		n79054523		Unesco	n79054523	0.8571428571	Organization		http://example.org/1030283#Agent710-25	
Peru. Ministerio de Agricultura	n81039833	100	Peru. Ministerio de Agricultura		n81039833		Peru. Ministerio de Agricultura	n81039833	1	Jurisdiction		http://example.org/1030283#Agent710-26	
Barbour, Michael G.	n80020819	100	Barbour, Michael G	n80020819	n80020819	0.9473684211	Barbour, Michael G			Person		http://example.org/1030304#Agent700-21	
Enayat Ahmad	n84102691	100	Enayat Ahmad	n84102691	n84102691	1	Enayat Ahmad			Person		http://example.org/1045546#Agent100-11	
Book Club of California	n79128006	100	Book Club of California		n79128006		Book Club of California	n79128006	1	Organization		http://example.org/1022507#Agent110-12	
Hogg, Ian V., 1926-	n80015563	86	Hogg, Ian V., 1926-	n80015563	n80015563	0.8260869565	Hogg, Ian V., 1926-			Person		http://example.org/1047552#Agent100-13	
Ranney, Maurice William, 1934-	n80126185	100	Ranney, Maurice William, 1934-	n80126185	n80126185	0.8823529412	Ranney, Maurice William, 1934-			Person		http://example.org/101075#Agent100-11	
Barnes, Michael, 1934-	n82249904	100	Barnes, Michael, 1934-	n82249904	n82249904	1	Barnes, Michael, 1934-			Person		http://example.org/1028856#Agent100-9	
Burrows, James C.	n79126465	100	Burrows, James C	n79126465	n79126465	0.9411764706	Burrows, James C			Person		http://example.org/1004425#Agent100-11	
Charles River Associates	n79126466	100	Charles River Associates		n79126466		Charles River Associates	n79126466	1	Organization		http://example.org/1004425#Agent710-22	
Cobbett, William, 1763-1835	n80039737	100	Cobbett, William, 1763-1835	n80039737	n80039737	1	Cobbett, William, 1763-1835			Person		http://example.org/106585#Agent100-9	
Cobden Club (London, England)	n85240901	100	Cobden Club (London, England)		n85240901		Cobden Club (London, England)	n85240901	1	Organization		http://example.org/1051506#Agent110-10	
Probyn, J. W. (John Webb)	n90646080	100	Probyn, J. W. (John Webb)	n90646080	n90646080	1	Probyn, J. W. (John Webb)			Person		http://example.org/1051506#Agent700-20	
Brodrick, George C. (George Charles), 1831-1903	n87895452	100	Brodrick, George C. (George Charles), 1831-1903	n87895452	n87895452	1	Brodrick, George C. (George Charles), 1831-1903			Person		http://example.org/1051506#Agent700-21	
Caird, Alexander MacNeel, 1814-1880	no91005912	95	Caird, Alexander MacNeel, 1814-1880				Caird, Alexander MacNeel, 1814-1880			Person		http://example.org/1051506#Agent700-22	
Hancock, W. Neilson (William Neilson), 1820-1888	no89009662	100	Hancock, W. Neilson (William Neilson), 1820-1888	no89009662	no89009662	1	Hancock, W. Neilson (William Neilson), 1820-1888			Person		http://example.org/1051506#Agent700-23	
Dilke, Charles Wentworth, Sir, 1843-1911	n86802456	100	Dilke, Charles Wentworth, Sir, 1843-1911	n86802456	n86802456	1	Dilke, Charles Wentworth, Sir, 1843-1911			Person		http://example.org/1051506#Agent700-24	
Laveleye, Emile de, 1822-1892	n84135848	100	Laveleye, Emile de, 1822-1892	n84135848	n84135848	0.9655172414	Laveleye, Emile de, 1822-1892			Person		http://example.org/1051506#Agent700-25	
Franqueville, Amable Charles Franquet, comte de, 1840-			Franqueville, Amable Charles Franquet, comte de, 1840-				Franqueville, Amable Charles Franquet, comte de, 1840-			Person		http://example.org/1051506#Agent700-26	
Dilke, Ashton Wentworth			Dilke, Ashton Wentworth				Dilke, Ashton Wentworth			Person		http://example.org/1051506#Agent700-27	
Morel y Prendergast, Segismundo, 1838-			Morel y Prendergast, Segismundo, 1838-				Morel y Prendergast, Segismundo, 1838-			Person		http://example.org/1051506#Agent700-28	
Morier, Robert, Sir, 1826-1893	n86126668	100	Morier, Robert, Sir, 1826-1893	n86126668	n86126668	1	Morier, Robert, Sir, 1826-1893			Person		http://example.org/1051506#Agent700-29	
Philippakis, Andreas S.	n50010267	100	Philippakis, Andreas S	n50010267	n50010267	0.9565217391	Philippakis, Andreas S			Person		http://example.org/1013752#Agent100-12	
Kazmier, Leonard J.	n79076098	100	Kazmier, Leonard J	n79076098	n79076098	0.8947368421	Kazmier, Leonard J			Person		http://example.org/1013752#Agent700-21	
Khailany, Asad S. O.	n80139398	100	Khailany, Asad S. O	n80139398	n80139398	0.95	Khailany, Asad S. O			Person		http://example.org/108508#Agent100-11	
Duplissey, Claude V			Duplissey, Claude V				Duplissey, Claude V			Person		http://example.org/108508#Agent700-20	
Naftaly, Stanley M.	n88633657	100	Naftaly, Stanley M	n88633657	n88633657	0.9473684211	Naftaly, Stanley M			Person		http://example.org/1013749#Agent100-12	
Johnson, Bruce G	n00026538	86	Johnson, Bruce G				Johnson, Bruce G			Person		http://example.org/1013749#Agent700-25	
Cohen, Michael C.	no2014141595	100	Cohen, Michael C	no2014141595	no2014141595	0.9411764706	Cohen, Michael C			Person		http://example.org/1013749#Agent700-26	
Sarduy, Severo	n79054850	100	Sarduy, Severo	n79054850	n79054850	1	Sarduy, Severo			Person		http://example.org/1024374#Agent100-9	
Caine, Hall, Sir, 1853-1931	n50032850	100	Caine, Hall, Sir, 1853-1931	n50032850	n50032850	0.962962963	Caine, Hall, Sir, 1853-1931			Person		http://example.org/1052499#Agent100-13	
Whalley, Joyce Irene	n50019290	100	Whalley, Joyce Irene	n50019290	n50019290	0.9523809524	Whalley, Joyce Irene			Person		http://example.org/1079127#Agent100-12	
Freud, Sigmund, 1856-1939	n79043849	100	Freud, Sigmund, 1856-1939	n79043849	n79043849	0.9615384615	Freud, Sigmund, 1856-1939			Person		http://example.org/100331#Agent100-11	
Freud, Sigmund, 1856-1939	n79043849	100	Freud, Sigmund, 1856-1939	n79043849	n79043849	0.9615384615	Freud, Sigmund, 1856-1939			Person		http://example.org/100331#Agent600-20	
Byck, Robert	n85139609	100	Byck, Robert	n85139609	n85139609	1	Byck, Robert			Person		http://example.org/100331#Agent700-22	
Martin, Paul S. (Paul Sidney), 1899-1974	nr96019089	100	Martin, Paul S. (Paul Sidney), 1899-1974	nr96019089	nr96019089	1	Martin, Paul S. (Paul Sidney), 1899-1974			Person		http://example.org/1021510#Agent100-11	
Chicago Natural History Museum	n79066355	100	Chicago Natural History Museum		n79066355		Chicago Natural History Museum	n79066355	0.9677419355	Organization		http://example.org/1021510#Agent810-24	
Chicago Natural History Museum	n79066355	100	Chicago Natural History Museum		n79066355		Chicago Natural History Museum	n79066355	0.9677419355	Organization		http://example.org/1021510#Agent810-25	
Kapp, Paul	no2015013670	90	Kapp, Paul				Kapp, Paul			Person		http://example.org/1068368#Agent100-10	
Cary, Joyce, 1888-1957	n80056987	100	Cary, Joyce, 1888-1957	n80056987	n80056987	0.9565217391	Cary, Joyce, 1888-1957			Person		http://example.org/1014056#Agent100-10	
Bishop, A. G	n81091455	80	Bishop, A. G				Bishop, A. G			Person		http://example.org/1014056#Agent700-18	
Odrowąż-Pieniążek, Janusz, 1931-	n86094757	93	Odrowąż-Pieniążek, Janusz, 1931-	n86094757	n86094757	1	Odrowąż-Pieniążek, Janusz, 1931-			Person		http://example.org/1007645#Agent100-9	
Bateman, Merrill Joseph	n92066876	87	Bateman, Merrill Joseph				Bateman, Merrill Joseph			Person		http://example.org/1040389#Agent100-10	
Jackins, Harvey	n81094038	100	Jackins, Harvey	n81094038	n81094038	1	Jackins, Harvey			Person		http://example.org/1023442#Agent100-9	
Fleurigeon, 	no2002078257	91	Fleurigeon, 				Fleurigeon, 			Person		http://example.org/1050782#Agent100-11	
Germany	n80125931	100	Germany				Germany			Organization		http://example.org/1048536#Agent110-10	
France. Comité de législation éntrangère			France. Comité de législation éntrangère				France. Comité de législation éntrangère			Jurisdiction		http://example.org/1048536#Agent710-18	
Société de législation comparée	n81079044	93	Société de législation comparée		n81079044		Société de législation comparée	n81079044	0.96875	Organization		http://example.org/1048536#Agent710-19	
Morelly, XX			Morelly, XX				Morelly, XX			Person		http://example.org/1037776#Agent100-10	
Diderot, Denis, 1713-1784	n79081610	100	Diderot, Denis, 1713-1784	n79081610	n79081610	0.9615384615	Diderot, Denis, 1713-1784			Person		http://example.org/1037776#Agent700-21	
France	n79006404	100	France				France			Jurisdiction		http://example.org/1066903#Agent110-11	
Wissemans, Albert, 1862-			Wissemans, Albert, 1862-				Wissemans, Albert, 1862-			Person		http://example.org/1066903#Agent700-22	
Haiti	n79053108	100	Haiti				Haiti			Jurisdiction		http://example.org/1038388#Agent110-11	
Rigal, Antoine	n85344535	100	Rigal, Antoine	n85344535	n85344535	1	Rigal, Antoine			Person		http://example.org/1038388#Agent700-20	
Canada	n79007233	100	Canada				Canada			Jurisdiction		http://example.org/1053984#Agent110-9	
Cutler, Philip, 1919-	n87136141	100	Cutler, Philip, 1919-	n87136141	n87136141	1	Cutler, Philip, 1919-			Person		http://example.org/104145#Agent100-12	
Québec (Province)			Québec (Province)				Québec (Province)			Jurisdiction		http://example.org/104145#Agent710-23	
Joint Committee on Music Cataloging			Joint Committee on Music Cataloging				Joint Committee on Music Cataloging			Organization		http://example.org/1073984#Agent110-11	
Music Library Association	n79109339	100	Music Library Association		n79109339		Music Library Association	n79109339	0.9615384615	Organization		http://example.org/1073984#Agent710-21	
Music Library Association	n79109339	100	Music Library Association		n79109339		Music Library Association	n79109339	0.9615384615	Organization		http://example.org/1073989#Agent110-10	
American Library Association	n79062941	100	American Library Association		n79062941		American Library Association	n79062941	0.9285714286	Organization		http://example.org/1073989#Agent710-20	
Pallas, Norvin	n50051788	100	Pallas, Norvin	n50051788	n50051788	1	Pallas, Norvin			Person		http://example.org/1040431#Agent100-11	
Québec (Province)			Québec (Province)				Québec (Province)			Jurisdiction		http://example.org/108687#Agent110-10	
Québec (Province)			Québec (Province)				Québec (Province)			Jurisdiction		http://example.org/108679#Agent110-10	
France	n79006404	100	France				France			Jurisdiction		http://example.org/1057826#Agent110-10	
Lebanon	n79090014	100	Lebanon				Lebanon			Organization		http://example.org/1029649#Agent110-12	
D'Agapeyeff, A. (Alexander)	n87813513	100	D'Agapeyeff, A. (Alexander)	n87813513	n87813513	1	D'Agapeyeff, A. (Alexander)			Person		http://example.org/1036915#Agent100-11	
Bergeron, Lionel			Bergeron, Lionel				Bergeron, Lionel			Person		http://example.org/105768#Agent100-11	
Catholic Church	n79041716	100	Catholic Church				Catholic Church			Organization		http://example.org/105768#Agent610-20	
Québec (Province)			Québec (Province)				Québec (Province)			Jurisdiction		http://example.org/105768#Agent710-22	
Québec (Province) Council of Public Instruction. Catholic Committee			Québec (Province) Council of Public Instruction. Catholic Committee				Québec (Province) Council of Public Instruction. Catholic Committee			Jurisdiction		http://example.org/105768#Agent710-23	
Bacqua, Napoléon	no91025750	97	Bacqua, Napoléon	no91025750	no91025750	1	Bacqua, Napoléon			Person		http://example.org/1069139#Agent100-11	
France	n79006404	100	France				France			Jurisdiction		http://example.org/1069139#Agent610-21	
Rehm, Wolfgang	n83198602	100	Rehm, Wolfgang	n83198602	n83198602	1	Rehm, Wolfgang			Person		http://example.org/1051135#Agent700-22	
Escorial. Real Biblioteca	n79058365	100	Escorial. Real Biblioteca		n79058365		Escorial. Real Biblioteca	n79058365	0.9615384615	Organization		http://example.org/1051135#Agent710-23	
Rijksuniversiteit te Leiden. Bibliotheek	n50056708	100	Rijksuniversiteit te Leiden. Bibliotheek		n50056708		Rijksuniversiteit te Leiden. Bibliotheek	n50056708	0.9756097561	Organization		http://example.org/1074002#Agent110-9	
Gerbenzon, Pieter	n81038640	100	Gerbenzon, Pieter	n81038640	n81038640	1	Gerbenzon, Pieter			Person		http://example.org/1054065#Agent100-11	
Bibliothèque nationale (France) Néerlandais 45			Bibliothèque nationale (France) Néerlandais 45				Bibliothèque nationale (France) Néerlandais 45			Organization		http://example.org/1054065#Agent710-22	
Charlemagne (Romances, etc.)			Charlemagne (Romances, etc.)				Charlemagne (Romances, etc.)			Person		http://example.org/1092076#Agent700-18	
Thoron, Ward, 1867-	no98118475	100	Thoron, Ward, 1867- 	no98118475	no98118475	0.8260869565	Thoron, Ward, 1867- 			Person		http://example.org/1092076#Agent700-19	
Rome (Italy) San Pietro in Vaticano (Church) Archivio capitolare. C 128			Rome (Italy) San Pietro in Vaticano (Church) Archivio capitolare. C 128				Rome (Italy) San Pietro in Vaticano (Church) Archivio capitolare. C 128			Jurisdiction		http://example.org/1092076#Agent710-20	
Roche, Maurice	n96003853	100	Roche, Maurice				Roche, Maurice			Person		http://example.org/1037255#Agent100-9	
Gelli, Jacopo, 1858-1935	n79120210	100	Gelli, Jacopo, 1858-1935	n79120210	n79120210	1	Gelli, Jacopo, 1858-1935			Person		http://example.org/1002909#Agent100-10	
Chappuis, Jean, active 1500	nr95020011	100	Chappuis, Jean, active 1500	nr95020011	nr95020011	1	Chappuis, Jean, active 1500			Person		http://example.org/1057718#Agent700-22	
Bocard, André, active 1491-1531	n93098551	98	Bocard, André, active 1491-1531	n93098551	n93098551	0.9677419355	Bocard, André, active 1491-1531			Person		http://example.org/1057718#Agent700-23	
Snow, Wilbert, 1884-1977	n85349102	100	Snow, Wilbert, 1884-1977	n85349102	n85349102	1	Snow, Wilbert, 1884-1977			Person		http://example.org/1027405#Agent100-11	
Snow, Wilbert, 1884-1977	n85349102	100	Snow, Wilbert, 1884-1977	n85349102	n85349102	1	Snow, Wilbert, 1884-1977			Person		http://example.org/1027405#Agent600-19	
