Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Clarke, Mary Cowden, 1809-1898	n50052603	100	Clarke, Mary Cowden, 1809-1898	n50052603	n50052603	1	Clarke, Mary Cowden, 1809-1898			Person		http://example.org/10802#Agent700-24	
Curtis, George William, 1824-1892	n50018719	100	Curtis, George William, 1824-1892	n50018719	n50018719	1	Curtis, George William, 1824-1892			Person		http://example.org/10802#Agent700-25	
Wright, Mary (Mary Einstein)	n2002153435	100	Wright, Mary (Mary Einstein)	n2002153435	n2002153435	1	Wright, Mary (Mary Einstein)			Person		http://example.org/1087576#Agent100-10	
Wright, Russel, 1904-1976	n80008246	100	Wright, Russel, 1904-1976	n80008246	n80008246	1	Wright, Russel, 1904-1976			Person		http://example.org/1087576#Agent700-19	
Breeskin, Adelyn Dohme, 1896-1986	n79003992	100	Breeskin, Adelyn Dohme, 1896-1986	n79003992	n79003992	1	Breeskin, Adelyn Dohme, 1896-1986			Person		http://example.org/1085164#Agent100-12	
Cassatt, Mary, 1844-1926	n78096937	100	Cassatt, Mary, 1844-1926	n78096937	n78096937	1	Cassatt, Mary, 1844-1926			Person		http://example.org/1085164#Agent600-21	
Bullard, E. John (Edgar John), 1942-	nr94027640	100	Bullard, E. John (Edgar John), 1942-	nr94027640	nr94027640	1	Bullard, E. John (Edgar John), 1942-			Person		http://example.org/1085165#Agent100-13	
Cassatt, Mary, 1844-1926	n78096937	100	Cassatt, Mary, 1844-1926	n78096937	n78096937	1	Cassatt, Mary, 1844-1926			Person		http://example.org/1085165#Agent600-22	
Rushing, Jane Gilmore	n50022273	100	Rushing, Jane Gilmore	n50022273	n50022273	1	Rushing, Jane Gilmore			Person		http://example.org/1029780#Agent100-11	
Clapp, Frances Benton, 1887-1977	no2012054578	100	Clapp, Frances Benton, 1887-1977	no2012054578	no2012054578	1	Clapp, Frances Benton, 1887-1977			Person		http://example.org/1081838#Agent100-11	
Denton, Mary Florence, 1857?-1947	n88239798	100	Denton, Mary Florence, 1857?-1947	n88239798	n88239798	1	Denton, Mary Florence, 1857?-1947			Person		http://example.org/1081838#Agent600-19	
Dōshisha Loshi Daigaku			Dōshisha Loshi Daigaku				Dōshisha Loshi Daigaku			Organization		http://example.org/1081838#Agent610-20	
Fine, Ralph Adam, 1941-	n85357997	100	Fine, Ralph Adam, 1941-	n85357997	n85357997	1	Fine, Ralph Adam, 1941-			Person		http://example.org/105510#Agent100-13	
Walsh, Richard, 1923-	n86824528	100	Walsh, Richard, 1923-	n86824528	n86824528	1	Walsh, Richard, 1923-			Person		http://example.org/108570#Agent100-12	
Fox, William Lloyd	n82236301	100	Fox, William Lloyd	n82236301	n82236301	1	Fox, William Lloyd			Person		http://example.org/108570#Agent700-21	
Dulany, Daniel, 1722-1797	n85009012	100	Dulany, Daniel, 1722-1797	n85009012	n85009012	1	Dulany, Daniel, 1722-1797			Person		http://example.org/1056962#Agent100-13	
Dulany, Daniel, 1722-1797	n85009012	100	Dulany, Daniel, 1722-1797	n85009012	n85009012	1	Dulany, Daniel, 1722-1797			Person		http://example.org/1056962#Agent600-23	
Carroll, Charles, 1737-1832	n50033119	100	Carroll, Charles, 1737-1832	n50033119	n50033119	1	Carroll, Charles, 1737-1832			Person		http://example.org/1056962#Agent600-24	
Carroll, Charles, 1737-1832	n50033119	100	Carroll, Charles, 1737-1832	n50033119	n50033119	1	Carroll, Charles, 1737-1832			Person		http://example.org/1056962#Agent700-27	
Onuf, Peter S.	n83066062	100	Onuf, Peter S	n83066062	n83066062	0.9285714286	Onuf, Peter S			Person		http://example.org/1056962#Agent700-28	
University of Maryland, College Park. Bureau of Business and Economic Research	n88119476	100	University of Maryland, College Park. Bureau of Business and Economic Research		n88119476		University of Maryland, College Park. Bureau of Business and Economic Research	n88119476	1	Organization		http://example.org/1022098#Agent110-11	
Renzulli, L. Marx, 1934-	no96067536	100	Renzulli, L. Marx, 1934-	no96067536	no96067536	1	Renzulli, L. Marx, 1934-			Person		http://example.org/1045824#Agent100-13	
Federal Party (U.S.) Maryland			Federal Party (U.S.) Maryland				Federal Party (U.S.) Maryland			Organization		http://example.org/1045824#Agent610-22	
Galbreath, Paul M.	no2001022889	100	Galbreath, Paul M	no2001022889	no2001022889	0.9444444444	Galbreath, Paul M			Person		http://example.org/103747#Agent100-11	
University of Maryland, College Park. Water Resources Study Committee	n82228764	100	University of Maryland, College Park. Water Resources Study Committee		n82228764		University of Maryland, College Park. Water Resources Study Committee	n82228764	1	Organization		http://example.org/103747#Agent710-20	
Ponsonby, Emily Charlotte Mary			Ponsonby, Emily Charlotte Mary				Ponsonby, Emily Charlotte Mary			Person		http://example.org/100326#Agent100-9	
Fleming, David Hay, 1849-1931	no2006037451	100	Fleming, David Hay, 1849-1931	no2006037451	no2006037451	1	Fleming, David Hay, 1849-1931			Person		http://example.org/1057732#Agent100-10	
Mary, Queen of Scots, 1542-1587	n80044764	100	Mary, Queen of Scots, 1542-1587	n80044764	n80044764	1	Mary, Queen of Scots, 1542-1587			Person		http://example.org/1057732#Agent600-19	
Donaldson, Gordon	n79086301	100	Donaldson, Gordon	n79086301	n79086301	1	Donaldson, Gordon			Person		http://example.org/1070713#Agent100-12	
Mary, Queen of Scots, 1542-1587	n80044764	100	Mary, Queen of Scots, 1542-1587	n80044764	n80044764	1	Mary, Queen of Scots, 1542-1587			Person		http://example.org/1070713#Agent600-20	
Asch, Sholem, 1880-1957	n79114270	100	Asch, Sholem, 1880-1957	n79114270	n79114270	1	Asch, Sholem, 1880-1957			Person		http://example.org/1097721#Agent100-12	
Mary, Blessed Virgin, Saint	n81018544	100	Mary, Blessed Virgin, Saint	n81018544	n81018544	1	Mary, Blessed Virgin, Saint			Person		http://example.org/1097721#Agent600-20	
Centro de Artes Visuales (Instituto Torcuato Di Tella)	n50062286	100	Centro de Artes Visuales (Instituto Torcuato Di Tella)		n50062286		Centro de Artes Visuales (Instituto Torcuato Di Tella)	n50062286	1	Organization		http://example.org/1078342#Agent110-10	
Romero Brest, Jorge	n81147782	100	Romero Brest, Jorge	n81147782	n81147782	1	Romero Brest, Jorge			Person		http://example.org/1078342#Agent700-21	
Centro de Artes Visuales (Instituto Torcuato Di Tella)	n50062286	100	Centro de Artes Visuales (Instituto Torcuato Di Tella)		n50062286		Centro de Artes Visuales (Instituto Torcuato Di Tella)	n50062286	1	Organization		http://example.org/1078342#Agent810-22	
Rychnovsky, Ernst, 1879-1934	no97021160	100	Rychnovsky, Ernst, 1879-1934	no97021160	no97021160	1	Rychnovsky, Ernst, 1879-1934			Person		http://example.org/1071883#Agent100-9	
Masaryk, T. G. (Tomáš Garrigue), 1850-1937	n80086389	97	Masaryk, T. G. (Tomáš Garrigue), 1850-1937	n80086389	n80086389	0.9523809524	Masaryk, T. G. (Tomáš Garrigue), 1850-1937			Person		http://example.org/1071883#Agent600-18	
Chafetz, Janet Saltzman	n79081568	100	Chafetz, Janet Saltzman	n79081568	n79081568	0.9583333333	Chafetz, Janet Saltzman			Person		http://example.org/1060254#Agent100-12	
Ossiannilsson, K. G. (Karl Gustav), 1875-1970	n82161710	100	Ossiannilsson, K. G. (Karl Gustav), 1875-1970	n82161710	n82161710	1	Ossiannilsson, K. G. (Karl Gustav), 1875-1970			Person		http://example.org/104933#Agent100-9	
Puff, Wilhelm			Puff, Wilhelm				Puff, Wilhelm			Person		http://example.org/1080111#Agent100-10	
Zych, Gabriel	n88602725	100	Zych, Gabriel	n88602725	n88602725	1	Zych, Gabriel			Person		http://example.org/1098416#Agent100-10	
Bingham, Madeleine, Baroness Clanmorris	n79018005	100	Bingham, Madeleine, Baroness Clanmorris	n79018005	n79018005	1	Bingham, Madeleine, Baroness Clanmorris			Person		http://example.org/1049830#Agent100-11	
Vanbrugh, John, Sir, 1664-1726	n50045023		Vanbrugh, John, Sir, 1664-1726	n50045023	n50045023	0.8	Vanbrugh, John, Sir, 1664-1726			Person		http://example.org/1049830#Agent600-19	
Hunt, Kari	n85076211	100	Hunt, Kari	n85076211	n85076211	1	Hunt, Kari			Person		http://example.org/1084576#Agent100-10	
Carlson, Bernice Wells	n50032441	100	Carlson, Bernice Wells	n50032441	n50032441	0.9565217391	Carlson, Bernice Wells			Person		http://example.org/1084576#Agent700-19	
Laliberté, Norman	n80032686	97	Laliberté, Norman	n80032686	n80032686	0.9444444444	Laliberté, Norman			Person		http://example.org/1039118#Agent100-12	
Mogelon, Alex	n50000383	100	Mogelon, Alex	n50000383	n50000383	1	Mogelon, Alex			Person		http://example.org/1039118#Agent700-23	
Monte, Fortune	no2005036245	100	Monte, Fortune	no2005036245	no2005036245	1	Monte, Fortune			Person		http://example.org/1039118#Agent700-24	
Sperber, Manès, 1905-1984	n50021164	98	Sperber, Manès, 1905-1984	n50021164	n50021164	0.9615384615	Sperber, Manès, 1905-1984			Person		http://example.org/1027230#Agent100-19	
Adler, Alfred, 1870-1937	n79084973	100	Adler, Alfred, 1870-1937	n79084973	n79084973	0.96	Adler, Alfred, 1870-1937			Person		http://example.org/1027230#Agent600-28	
Underwood, Leon, 1890-1975	n50046251	100	Underwood, Leon, 1890-1975	n50046251	n50046251	1	Underwood, Leon, 1890-1975			Person		http://example.org/1084577#Agent100-11	
Masolino, da Panicale, 1383-1440?			Masolino, da Panicale, 1383-1440?				Masolino, da Panicale, 1383-1440?			Person		http://example.org/1085782#Agent100-10	
Toesca, Pietro, 1877-1962	n83197996	100	Toesca, Pietro, 1877-1962	n83197996	n83197996	1	Toesca, Pietro, 1877-1962			Person		http://example.org/1085782#Agent700-18	
Bashilov, Boris	n85381324	100	Bashilov, Boris	n85381324	n85381324	1	Bashilov, Boris			Person		http://example.org/1031864#Agent100-10	
Freemasons	n79063993	100	Freemasons				Freemasons			Organization		http://example.org/1031864#Agent610-19	
Bashilov, Boris	n85381324	100	Bashilov, Boris	n85381324	n85381324	1	Bashilov, Boris			Person		http://example.org/1035142#Agent100-10	
Freemasons Russia			Freemasons Russia				Freemasons Russia			Organization		http://example.org/1035142#Agent610-19	
Campbell, Thomas M.	n87808001	100	Campbell, Thomas M				Campbell, Thomas M			Person		http://example.org/1079244#Agent100-13	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/1079244#Agent610-21	
Tailhade, Laurent, 1854-1919	n82116360	100	Tailhade, Laurent, 1854-1919	n82116360	n82116360	1	Tailhade, Laurent, 1854-1919			Person		http://example.org/1046488#Agent100-9	
Robinson, Dwight P	n87864337	94	Robinson, Dwight P				Robinson, Dwight P			Person		http://example.org/1018961#Agent100-10	
Massachusetts Investors Trust	no00089177	100	Massachusetts Investors Trust		no00089177		Massachusetts Investors Trust	no00089177	1	Organization		http://example.org/1018961#Agent610-18	
Latham, Earl	n50034661	100	Latham, Earl	n50034661	n50034661	0.9230769231	Latham, Earl			Person		http://example.org/1046793#Agent100-11	
Goodwin, George	n90677719	100	Goodwin, George				Goodwin, George			Person		http://example.org/1046793#Agent700-21	
Vanzetti, Bartolomeo, 1888-1927	n50044953	100	Vanzetti, Bartolomeo, 1888-1927	n50044953	n50044953	0.96875	Vanzetti, Bartolomeo, 1888-1927			Person		http://example.org/1007851#Agent100-11	
Sacco, Nicola, 1891-1927	n50015221	100	Sacco, Nicola, 1891-1927	n50015221	n50015221	0.96	Sacco, Nicola, 1891-1927			Person		http://example.org/1007851#Agent600-21	
Vanzetti, Bartolomeo, 1888-1927	n50044953	100	Vanzetti, Bartolomeo, 1888-1927	n50044953	n50044953	0.96875	Vanzetti, Bartolomeo, 1888-1927			Person		http://example.org/1007851#Agent600-22	
Sacco-Vanzetti Defence Committee			Sacco-Vanzetti Defence Committee				Sacco-Vanzetti Defence Committee			Organization		http://example.org/1007851#Agent710-24	
Prebble, John, 1915-2001	n50022877	100	Prebble, John, 1915-2001	n50022877	n50022877	1	Prebble, John, 1915-2001			Person		http://example.org/1022880#Agent100-13	
Bensman, Joseph	n79053917	100	Bensman, Joseph	n79053917	n79053917	0.9375	Bensman, Joseph			Person		http://example.org/1024514#Agent100-18	
Rosenberg, Bernard, 1923-1996	n79091917	100	Rosenberg, Bernard, 1923-1996	n79091917	n79091917	1	Rosenberg, Bernard, 1923-1996			Person		http://example.org/1024514#Agent700-27	
Davison, W. Phillips (Walter Phillips), 1918-	n80020685	100	Davison, W. Phillips (Walter Phillips), 1918-	n80020685	n80020685	0.9183673469	Davison, W. Phillips (Walter Phillips), 1918-			Person		http://example.org/1063663#Agent100-11	
Educational Policies Commission	n50055847	100	Educational Policies Commission		n50055847		Educational Policies Commission	n50055847	0.96875	Organization		http://example.org/1089119#Agent110-10	
Mayes, Robert G			Mayes, Robert G				Mayes, Robert G			Person		http://example.org/1037356#Agent100-9	
Hansen, Donald A.	n85089020	100	Hansen, Donald A	n85089020	n85089020	0.9411764706	Hansen, Donald A			Person		http://example.org/1089160#Agent100-11	
Parsons, J. Herschel	no00063428	100	Parsons, J. Herschel	no00063428	no00063428	0.95	Parsons, J. Herschel			Person		http://example.org/1089160#Agent700-22	
Wright, Charles Robert, 1927-	n80015712	100	Wright, Charles Robert, 1927-	n80015712	n80015712	0.8787878788	Wright, Charles Robert, 1927-			Person		http://example.org/1027109#Agent100-17	
Hachten, William A.	n81018910	100	Hachten, William A	n81018910	n81018910	0.9473684211	Hachten, William A			Person		http://example.org/1027114#Agent100-12	
Gillmor, Donald M.	n79065202	100	Gillmor, Donald M	n79065202	n79065202	0.9444444444	Gillmor, Donald M			Person		http://example.org/1035778#Agent100-11	
Barron, Jerome A.	n79063641	100	Barron, Jerome A	n79063641	n79063641	0.9411764706	Barron, Jerome A			Person		http://example.org/1035778#Agent700-23	
Schiller, Herbert I., 1919-	n50001298	100	Schiller, Herbert I., 1919-	n50001298	n50001298	0.8709677419	Schiller, Herbert I., 1919-			Person		http://example.org/1007380#Agent100-14	
Wells, Alan, 1940-	n79072664	100	Wells, Alan, 1940- 	n79072664	n79072664	0.8181818182	Wells, Alan, 1940- 			Person		http://example.org/1039856#Agent100-13	
McGarry, K. J.	n50007392	100	McGarry, K. J	n50007392	n50007392	0.8461538462	McGarry, K. J			Person		http://example.org/1088838#Agent100-13	
Barnouw, Erik, 1908-2001	n79084811	100	Barnouw, Erik, 1908-2001	n79084811	n79084811	1	Barnouw, Erik, 1908-2001			Person		http://example.org/1088849#Agent100-11	
Hancock, Alan, active 1965-	n50017538	100	Hancock, Alan, active 1965-	n50017538	n50017538	1	Hancock, Alan, active 1965-			Person		http://example.org/1089125#Agent100-14	
Edström, Lars-Olof, 1933-	no2009150469	98	Edström, Lars-Olof, 1933- 	no2009150469	no2009150469	0.9230769231	Edström, Lars-Olof, 1933- 			Person		http://example.org/1072601#Agent700-24	
Erdos, Renée F.	n50012194	96	Erdos, Renée F	n50012194	n50012194	0.9333333333	Erdos, Renée F			Person		http://example.org/1072601#Agent700-25	
Prosser, Roy	no2014020990	100	Prosser, Roy	no2014020990	no2014020990	1	Prosser, Roy			Person		http://example.org/1072601#Agent700-26	
Dag Hammarskjöld Foundation	n50070749	98	Dag Hammarskjöld Foundation		n50070749		Dag Hammarskjöld Foundation	n50070749	0.9642857143	Organization		http://example.org/1072601#Agent710-27	
Massee, William Edman	n80034030	100	Massee, William Edman	n80034030	n80034030	1	Massee, William Edman			Person		http://example.org/1045678#Agent100-12	
Irvine, Demar	no88002690	100	Irvine, Demar	no88002690	no88002690	1	Irvine, Demar			Person		http://example.org/1039165#Agent100-10	
Massenet, Jules, 1842-1912	n81023023	100	Massenet, Jules, 1842-1912				Massenet, Jules, 1842-1912			Person		http://example.org/1039165#Agent600-18	
Harding, James	no2016051233	100	Harding, James				Harding, James			Person		http://example.org/1082580#Agent100-12	
Massenet, Jules, 1842-1912	n81023023	100	Massenet, Jules, 1842-1912				Massenet, Jules, 1842-1912			Person		http://example.org/1082580#Agent600-22	
Holzer, Horst	n80149591	100	Holzer, Horst	n80149591	n80149591	1	Holzer, Horst			Person		http://example.org/1089182#Agent100-9	
Horowitz, Irving Louis	n79091589	100	Horowitz, Irving Louis	n79091589	n79091589	1	Horowitz, Irving Louis			Person		http://example.org/1027643#Agent100-15	
Dover, P. A			Dover, P. A				Dover, P. A			Person		http://example.org/1067483#Agent100-11	
Massey University. Library	n50000978	100	Massey University. Library		n50000978		Massey University. Library	n50000978	1	Organization		http://example.org/1067483#Agent610-22	
Massey University	n50000487	100	Massey University		n50000487		Massey University	n50000487	1	Organization		http://example.org/1067483#Agent810-24	
Massey University	n50000487	100	Massey University		n50000487		Massey University	n50000487	1	Organization		http://example.org/1067483#Agent810-25	
Rieuf, Jean			Rieuf, Jean				Rieuf, Jean			Person		http://example.org/1021185#Agent100-12	
Teatro stabile Torino	n85134206	100	Teatro stabile Torino		n85134206		Teatro stabile Torino	n85134206	1	Organization		http://example.org/1041628#Agent110-10	
Azeglio, Massimo d', 1798-1866	n50052789	100	Azeglio, Massimo d', 1798-1866	n50052789	n50052789	1	Azeglio, Massimo d', 1798-1866			Person		http://example.org/1041628#Agent600-19	
Teatro stabile Torino	n85134206	100	Teatro stabile Torino		n85134206		Teatro stabile Torino	n85134206	1	Organization		http://example.org/1041628#Agent810-20	
Hixson, Richard F.	n86064546	100	Hixson, Richard F	n86064546	n86064546	0.9444444444	Hixson, Richard F			Person		http://example.org/10898#Agent100-12	
Steinberg, Charles Side, 1913-	n50023481	100	Steinberg, Charles Side, 1913- 	n50023481	n50023481	0.8823529412	Steinberg, Charles Side, 1913- 			Person		http://example.org/1089157#Agent100-13	
National Society for the Study of Education. Committee on Mass Media and Education	no2011140651	99	National Society for the Study of Education. Committee of Mass Media and Education		no2011140651		National Society for the Study of Education. Committee of Mass Media and Education	no2011140651	0.987804878	Organization		http://example.org/1089138#Agent110-10	
Henry, Nelson B. (Nelson Bollinger), 1883- 	n88087018	94	Henry, Nelson B. (Nelson Bollinger), 1883- 	n88087018	n88087018	0.9130434783	Henry, Nelson B. (Nelson Bollinger), 1883- 			Person		http://example.org/1089138#Agent700-19	
Whitney, Frederick C.	n82218081	100	Whitney, Frederick C	n82218081	n82218081	0.9523809524	Whitney, Frederick C			Person		http://example.org/100599#Agent100-12	
Casty, Alan	n78079503	100	Casty, Alan	n78079503	n78079503	0.9166666667	Casty, Alan			Person		http://example.org/1089191#Agent100-19	
Schramm, Wilbur, 1907-1987	n79132416	100	Schramm, Wilbur, 1907-1987	n79132416	n79132416	1	Schramm, Wilbur, 1907-1987			Person		http://example.org/1089175#Agent100-12	
Wells, Alan, 1940-	n79072664	100	Wells, Alan, 1940- 	n79072664	n79072664	0.8181818182	Wells, Alan, 1940- 			Person		http://example.org/100600#Agent100-11	
Farrar, Ronald T.	n84087521	100	Farrar, Ronald T	n84087521	n84087521	0.9411764706	Farrar, Ronald T			Person		http://example.org/1089193#Agent100-13	
Stevens, John D.	n80004093	100	Stevens, John D				Stevens, John D			Person		http://example.org/1089193#Agent700-23	
Rissover, Fredric	n83025358	100	Rissover, Fredric	n83025358	n83025358	0.9444444444	Rissover, Fredric			Person		http://example.org/1088841#Agent100-15	
Birch, David C.	n83025359	100	Birch, David C	n83025359	n83025359	0.9333333333	Birch, David C			Person		http://example.org/1088841#Agent700-26	
Voelker, Francis H., 1931-	n92032268	100	Voelker, Francis H., 1931-	n92032268	n92032268	1	Voelker, Francis H., 1931- 			Person		http://example.org/109573#Agent100-12	
Voelker, Ludmila A., 1930-	n92032272	100	Voelker, Ludmila A., 1930-	n92032272	n92032272	1	Voelker, Ludmila A., 1930-			Person		http://example.org/109573#Agent700-22	
Voelker, Francis H., 1931-	n92032268	100	Voelker, Francis H., 1931-	n92032268	n92032268	1	Voelker, Francis H., 1931- 			Person		http://example.org/1015033#Agent100-13	
Voelker, Ludmila A., 1930-	n92032272	100	Voelker, Ludmila A., 1930-	n92032272	n92032272	1	Voelker, Ludmila A., 1930- 			Person		http://example.org/1015033#Agent700-22	
William Allen White Centennial Seminar, University of Kansas, 1968			William Allen White Centennial Seminar, University of Kansas, 1968				William Allen White Centennial Seminar, University of Kansas, 1968			Meeting		http://example.org/1089200#Agent111-15	
Agee, Warren Kendall	n50040113	100	Agee, Warren Kendall	n50040113	n50040113	1	Agee, Warren Kendall			Person		http://example.org/1089200#Agent700-25	
University of Kansas. William Allen White Foundation			University of Kansas. William Allen White Foundation				University of Kansas. William Allen White Foundation			Organization		http://example.org/1089200#Agent710-26	
University of Kansas. William Allen White School of Journalism and Public Information			University of Kansas. William Allen White School of Journalism and Public Information				University of Kansas. William Allen White School of Journalism and Public Information			Organization		http://example.org/1089200#Agent710-27	
Pember, Don R., 1939-	n50010324	100	Pember, Don R., 1939-	n50010324	n50010324	1	Pember, Don R., 1939-			Person		http://example.org/1048202#Agent100-14	
Hopkins, Mark W., 1931-2006	no2014016948	100	Hopkins, Mark W., 1931-2006	no2014016948	no2014016948	1	Hopkins, Mark W., 1931-2006			Person		http://example.org/1089188#Agent100-15	
Drew-Bear, Robert, 1901-			Drew-Bear, Robert, 1901-				Drew-Bear, Robert, 1901-			Person		http://example.org/1012674#Agent100-12	
Madge, Charles, 1912-1996	n81144274	100	Madge, Charles, 1912-1996	n81144274	n81144274	1	Madge, Charles, 1912-1996			Person		http://example.org/1025216#Agent100-10	
Harrison, Thomas Harnett, 1911- 			Harrison, Thomas Harnett, 1911- 				Harrison, Thomas Harnett, 1911- 			Person		http://example.org/1025216#Agent700-20	
Leshukov, Timofeĭ Nikolaevich	n82113851	98	Leshukov, Timofeĭ Nikolaevich	n82113851	n82113851	0.9333333333	Leshukov, Timofeĭ Nikolaevich			Person		http://example.org/1049825#Agent100-10	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1049825#Agent610-19	
Merton, Robert King, 1910-2003	n81097162	100	Merton, Robert King, 1910-2003	n81097162	n81097162	0.9677419355	Merton, Robert King, 1910-2003			Person		http://example.org/1022281#Agent100-11	
Smith, Kate, 1907-1986	n84077391	100	Smith, Kate, 1907-1986	n84077391	n84077391	1	Smith, Kate, 1907-1986			Person		http://example.org/1022281#Agent600-19	
Lowenthal, Marjorie Fiske	n80001517	100	Lowenthal, Marjorie Fiske	n80001517	n80001517	1	Lowenthal, Marjorie Fiske			Person		http://example.org/1022281#Agent700-23	
Curtis, Alberta	n2002100812	100	Curtis, Alberta	n2002100812	n2002100812	1	Curtis, Alberta			Person		http://example.org/1022281#Agent700-24	
Rosenberg, Bernard, 1923-1996	n79091917	100	Rosenberg, Bernard, 1923-1996	n79091917	n79091917	1	Rosenberg, Bernard, 1923-1996			Person		http://example.org/1027132#Agent100-12	
Gerver, Israel	no95041259	100	Gerver, Israel	no95041259	no95041259	0.9285714286	Gerver, Israel			Person		http://example.org/1027132#Agent700-23	
Howton, F. William, 1925- 			Howton, F. William, 1925- 				Howton, F. William, 1925- 			Person		http://example.org/1027132#Agent700-24	
Haque, Rizwanul	n80026757	100	Haque, Rizwanul	n80026757	n80026757	0.9375	Haque, Rizwanul			Person		http://example.org/1019736#Agent700-24	
Biros, Francis J., 1938-	no2011152274	100	Biros, Francis J., 1938-	no2011152274	no2011152274	1	Biros, Francis J., 1938-			Person		http://example.org/1019736#Agent700-25	
American Chemical Society. Division of Pesticide Chemistry	n79007727	100	American Chemical Society. Division of Pesticide Chemistry		n79007727		American Chemical Society. Division of Pesticide Chemistry	n79007727	0.9830508475	Organization		http://example.org/1019736#Agent710-26	
Frigerio, Alberto	n79022238	100	Frigerio, Alberto	n79022238	n79022238	1	Frigerio, Alberto			Person		http://example.org/1021698#Agent700-23	
Castagnoli, N. (Neal)	n85232818	100	Castagnoli, N. (Neal)	n85232818	n85232818	1	Castagnoli, N. (Neal)			Person		http://example.org/1021698#Agent700-24	
Zwerling, Stephen			Zwerling, Stephen				Zwerling, Stephen			Person		http://example.org/1067923#Agent100-12	
San Francisco Bay Area Rapid Transit District, California			San Francisco Bay Area Rapid Transit District, California				San Francisco Bay Area Rapid Transit District, California			Organization		http://example.org/1067923#Agent610-21	
Murin, William J.	n80086248	100	Murin, William J	n80086248	n80086248	0.9411764706	Murin, William J			Person		http://example.org/1005098#Agent100-14	
Selit︠s︡kiĭ, V. I. (Vladislav Iosifovich)	nr98036439	99	Selit͡skiĭ, V. I. (Vladislav Iosifovich)	nr98036439	nr98036439	0.9047619048	Selit͡skiĭ, V. I. (Vladislav Iosifovich)			Person		http://example.org/1001515#Agent100-11	
Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a	n82154776	99	Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a				Rossiĭskai͡a sot͡sial-demokraticheskai͡a rabochai͡a partii͡a			Organization		http://example.org/1001515#Agent610-20	
Walden, Paul, 1863-	n86858550	100	Walden, Paul, 1863-	n86858550	n86858550	1	Walden, Paul, 1863-			Person		http://example.org/104913#Agent100-10	
Brunov, Nikolaĭ Ivanovich, 1898-			Brunov, Nikolaĭ Ivanovich, 1898-				Brunov, Nikolaĭ Ivanovich, 1898-			Person		http://example.org/1081503#Agent100-11	
Chancellor, Valerie E.	n50035589	100	Chancellor, Valerie E	n50035589	n50035589	0.9545454545	Chancellor, Valerie E			Person		http://example.org/1003316#Agent100-12	
Andrews, William, 1835-1914			Andrews, William, 1835-1914				Andrews, William, 1835-1914			Person		http://example.org/1003316#Agent600-22	
Gutteridge, Joseph, 1816-1899	no2015107885	100	Gutteridge, Joseph, 1816-1899	no2015107885	no2015107885	1	Gutteridge, Joseph, 1816-1899			Person		http://example.org/1003316#Agent600-23	
Andrews, William, 1835-1914			Andrews, William, 1835-1914				Andrews, William, 1835-1914			Person		http://example.org/1003316#Agent700-26	
Gutteridge, Joseph, 1816-1899	no2015107885	100	Gutteridge, Joseph, 1816-1899	no2015107885	no2015107885	1	Gutteridge, Joseph, 1816-1899			Person		http://example.org/1003316#Agent700-27	
Malʹt͡seva, F. S			Malʹt͡seva, F. S				Malʹt͡seva, F. S			Person		http://example.org/1087223#Agent100-11	
Mitten, David Gordon	n50000406	100	Mitten, David Gordon	n50000406	n50000406	1	Mitten, David Gordon			Person		http://example.org/1088286#Agent100-11	
Doeringer, Suzannah F			Doeringer, Suzannah F				Doeringer, Suzannah F			Person		http://example.org/1088286#Agent700-22	
Fogg Art Museum	n79105958	100	Fogg Art Museum		n79105958		Fogg Art Museum	n79105958	0.9375	Organization		http://example.org/1088286#Agent710-23	
City Art Museum of St. Louis	n79005593	100	City Art Museum of St. Louis		n79005593		City Art Museum of St. Louis	n79005593	1	Organization		http://example.org/1088286#Agent710-24	
Los Angeles County Museum of Art	n78097041	100	Los Angeles County Museum of Art		n78097041		Los Angeles County Museum of Art	n78097041	0.9411764706	Organization		http://example.org/1088286#Agent710-25	
Jell, George Clarence			Jell, George Clarence				Jell, George Clarence			Person		http://example.org/1082451#Agent100-10	
Vayer, Lajos	n82256759	100	Vayer, Lajos	n82256759	n82256759	0.9230769231	Vayer, Lajos			Person		http://example.org/1084609#Agent100-11	
Szépművészeti Múzeum (Hungary)	n80044910	92	Szépművészeti Múzeum (Hungary)		n80044910		Szépművészeti Múzeum (Hungary)	n80044910	1	Organization		http://example.org/1084609#Agent710-20	
Holme, Bryan, 1913-1990	n80015895	100	Holme, Bryan, 1913-1990	n80015895	n80015895	1	Holme, Bryan, 1913-1990			Person		http://example.org/1084071#Agent100-11	
Benesch, Otto, 1896-1964	n79041766	100	Benesch, Otto, 1896-1964	n79041766	n79041766	1	Benesch, Otto, 1896-1964			Person		http://example.org/1084648#Agent100-11	
