Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	blank
Demarath, Nicholas Jay			Demarath, Nicholas Jay				Demarath, Nicholas Jay			Person		http://example.org/104636#Agent100-11	
Marwell, Gerald, 1937-	n50052474	100	Marwell, Gerald, 1937- 				Marwell, Gerald, 1937- 			Person		http://example.org/104636#Agent700-21	
Rabow, Jerome	n83044230	100	Rabow, Jerome	n83044230	n83044230	1	Rabow, Jerome			Person		http://example.org/1024795#Agent100-13	
Neiman, Ellen			Neiman, Ellen				Neiman, Ellen			Person		http://example.org/1024795#Agent700-23	
Stern, Roberta Lee			Stern, Roberta Lee				Stern, Roberta Lee			Person		http://example.org/1024795#Agent700-24	
Rose, Arnold Marshall, 1918-1968	n50048429	87	Rose, Arnold Marshall, 1918-1968				Rose, Arnold Marshall, 1918-1968			Person		http://example.org/1024797#Agent100-14	
Brown, Francis J. (Francis James), 1894-1959	no2002019427	100	Brown, Francis J. (Francis James), 1894-1959	no2002019427	no2002019427	1	Brown, Francis J. (Francis James), 1894-1959			Person		http://example.org/1024545#Agent100-11	
Hagedorn, Robert, 1925-	n80104586	100	Hagedorn, Robert, 1925-	n80104586	n80104586	1	Hagedorn, Robert, 1925-			Person		http://example.org/1002449#Agent700-24	
Bogardus, Emory Stephen, 1882-			Bogardus, Emory Stephen, 1882-				Bogardus, Emory Stephen, 1882-			Person		http://example.org/1024538#Agent100-10	
Ogburn, William F., 1886-1959	n50029677	100	Ogburn, William F., 1886-1959	n50029677	n50029677	1	Ogburn, William F., 1886-1959			Person		http://example.org/1022575#Agent100-11	
Nimkoff, Meyer Francis, 1904- 			Nimkoff, Meyer Francis, 1904- 				Nimkoff, Meyer Francis, 1904- 			Person		http://example.org/1022575#Agent700-21	
Sprott, W. J. H. (Walter John Herbert), 1897-1971	no2008124962	100	Sprott, W. J. H. (Walter John Herbert), 1897-1971				Sprott, W. J. H. (Walter John Herbert), 1897-1971			Person		http://example.org/1022592#Agent100-10	
Turksma, L.	n83020279	100	Turksma, L	n83020279	n83020279	0.9090909091	Turksma, L			Person		http://example.org/1023650#Agent100-10	
Šuvar, Stipe	n82119268	95	Šuvar, Stipe	n82119268	n82119268	1	Šuvar, Stipe			Person		http://example.org/1028426#Agent100-11	
Northway, Mary L			Northway, Mary L				Northway, Mary L			Person		http://example.org/1023167#Agent100-11	
Weld, Lindsay	no00083663	100	Weld, Lindsay	no00083663	no00083663	1	Weld, Lindsay			Person		http://example.org/1023167#Agent700-20	
Moreno, J. L. (Jacob Levy), 1889-1974	n50005657	100	Moreno, J. L. (Jacob Levy), 1889-1974	n50005657	n50005657	0.9736842105	Moreno, J. L. (Jacob Levy), 1889-1974			Person		http://example.org/1023156#Agent100-10	
Jennings, Helen Hall, 1905-			Jennings, Helen Hall, 1905-				Jennings, Helen Hall, 1905-			Person		http://example.org/1023151#Agent100-11	
Mutiso, Gideon-Cyrus Makau	no96010980	100	Mutiso, Gideon-Cyrus Makau	no96010980	no96010980	0.962962963	Mutiso, Gideon-Cyrus Makau			Person		http://example.org/1047677#Agent100-12	
Fromm, Erich, 1900-1980	n80010148	100	Fromm, Erich, 1900-1980	n80010148	n80010148	0.9583333333	Fromm, Erich, 1900-1980			Person		http://example.org/1077151#Agent100-12	
Maccoby, Michael, 1933-	n81079911	100	Maccoby, Michael, 1933- 				Maccoby, Michael, 1933- 			Person		http://example.org/1077151#Agent700-25	
Lightfoot, Alfred	n84221215	100	Lightfoot, Alfred	n84221215	n84221215	1	Lightfoot, Alfred			Person		http://example.org/1019585#Agent100-9	
Avedon, Elliott M., 1930-			Avedon, Elliott M., 1930-				Avedon, Elliott M., 1930-			Person		http://example.org/1072309#Agent100-11	
Arje, Frances B.	no2005067950	100	Arje, Frances B				Arje, Frances B			Person		http://example.org/1072309#Agent700-20	
Woznicki, Andrew N.	n83008952	100	Woznicki, Andrew N	n83008952	n83008952	0.9473684211	Woznicki, Andrew N			Person		http://example.org/1025328#Agent100-13	
Polish Research Institute in Canada	n81041687	100	Polish Research Institute in Canada		n81041687		Polish Research Institute in Canada	n81041687	0.9722222222	Organization		http://example.org/1025328#Agent710-31	
Canadian Polish Research Institute	n81041688	100	Canadian Polish Research Institute		n81041688		Canadian Polish Research Institute	n81041688	0.9714285714	Organization		http://example.org/1025328#Agent810-32	
Lalewicz, Janusz	n85325769	100	Lalewicz, Janusz				Lalewicz, Janusz			Person		http://example.org/1000839#Agent100-11	
Podgórecki, Adam	n79004186	97	Podgórecki, Adam	n79004186	n79004186	1	Podgórecki, Adam			Person		http://example.org/1022533#Agent700-22	
Sattler, Helen Roney	n79029828	100	Sattler, Helen Roney	n79029828	n79029828	1	Sattler, Helen Roney			Person		http://example.org/1006142#Agent100-11	
Cleary, Beverly	n50040968	100	Cleary, Beverly	n50040968	n50040968	1	Cleary, Beverly			Person		http://example.org/1061912#Agent100-11	
Darwin, Beatrice	n50036533	100	Darwin, Beatrice				Darwin, Beatrice			Person		http://example.org/1061912#Agent700-20	
Baronas, Aloyzas	n85322360	100	Baronas, Aloyzas	n85322360	n85322360	1	Baronas, Aloyzas			Person		http://example.org/1098527#Agent100-10	
Kat︠s︡nelʹson, S. D. (Solomon Davidovich)	n83006308	100	Kat͡snelʹson, S. D. (Solomon Davidovich)	n83006308	n83006308	0.9512195122	Kat͡snelʹson, S. D. (Solomon Davidovich)			Person		http://example.org/1089435#Agent100-10	
Ganshtak, V. I			Ganshtak, V. I				Ganshtak, V. I			Person		http://example.org/1004730#Agent100-10	
Kafarova, Ėlʹmira M			Kafarova, Ėlʹmira M				Kafarova, Ėlʹmira M			Person		http://example.org/1099166#Agent100-11	
Bousquet, Jean, 1910-1976	n2010008946	100	Bousquet, Jean, 1910-1976	n2010008946	n2010008946	1	Bousquet, Jean, 1910-1976			Person		http://example.org/1077016#Agent100-9	
Jeppesen, Jens			Jeppesen, Jens				Jeppesen, Jens			Person		http://example.org/1050883#Agent100-10	
Denmark. Folketinget	n80119296	100	Denmark. Folketinget		n80119296		Denmark. Folketinget	n80119296	1	Jurisdiction		http://example.org/1050883#Agent610-18	
Meyer, Poul	n82154949	100	Meyer, Poul	n82154949	n82154949	0.9166666667	Meyer, Poul			Person		http://example.org/1050883#Agent700-19	
Morúa Delgado, Martín, 1857-1910	n86140152	97	Morúa Delgado, Martín, 1857-1910	n86140152	n86140152	1	Morúa Delgado, Martín, 1857-1910			Person		http://example.org/1028859#Agent100-10	
"Derz︠h︡avnyĭ arkhitekturno-istorychnyĭ zapovidnyk ""Sofiĭsʹkyĭ muzeĭ"" (Ukraine)"	n85164395	96	Derz͡havnyĭ arkhitekturno-istorychnyĭ zapovidnyk Sofiĭsʹkyĭ muzeĭ (Ukraine)		n85164395		Derz͡havnyĭ arkhitekturno-istorychnyĭ zapovidnyk Sofiĭsʹkyĭ muzeĭ (Ukraine)	n85164395	0.8313253012	Organization		http://example.org/1083740#Agent610-23	
Holovanʹ, Iryna Andriïvna			Holovanʹ, Iryna Andriïvna				Holovanʹ, Iryna Andriïvna			Person		http://example.org/1083740#Agent700-24	
Kresalʹnyĭ, N. I. (Nikolaĭ Iosifovich)	nr92022769	97	Kresalʹnyĭ, N. I. (Nikolaĭ Iosifovich)	nr92022769	nr92022769	0.9	Kresalʹnyĭ, N. I. (Nikolaĭ Iosifovich)			Person		http://example.org/1081489#Agent100-10	
"Derz︠h︡avnyĭ arkhitekturno-istorychnyĭ zapovidnyk ""Sofiĭsʹkyĭ muzeĭ"" (Ukraine)"	n85164395	96	Derz͡havnyĭ arkhitekturno-istorychnyĭ zapovidnyk Sofiĭsʹkyĭ muzeĭ (Ukraine)		n85164395		Derz͡havnyĭ arkhitekturno-istorychnyĭ zapovidnyk Sofiĭsʹkyĭ muzeĭ (Ukraine)	n85164395	0.8313253012	Organization		http://example.org/1081489#Agent610-19	
Raban, Jonathan	n79063875	100	Raban, Jonathan	n79063875	n79063875	1	Raban, Jonathan			Person		http://example.org/1045511#Agent100-12	
Meilach, Dona Z.	n79066123	100	Meilach, Dona Z	n79066123	n79066123	0.9375	Meilach, Dona Z			Person		http://example.org/1011986#Agent100-12	
Conference on Software for Control, Warwick, Eng., 1973			Conference on Software for Control, Warwick, Eng., 1973				Conference on Software for Control, Warwick, Eng., 1973			Meeting		http://example.org/1011665#Agent111-11	
Institution of Electrical Engineers. Control and Automation Division	n83225075	100	Institution of Electrical Engineers. Control and Automation Division		n83225075		Institution of Electrical Engineers. Control and Automation Division	n83225075	0.9411764706	Organization		http://example.org/1011665#Agent710-21	
British Computer Society	n79056431	100	British Computer Society		n79056431		British Computer Society	n79056431	0.9166666667	Organization		http://example.org/1022718#Agent710-21	
Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716	n79081493	100	Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716	n79081493	n79081493	1	Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716			Person		http://example.org/1062878#Agent100-10	
Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716	n79081493	100	Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716	n79081493	n79081493	1	Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716			Person		http://example.org/1062878#Agent700-21	
Strack, Clara			Strack, Clara				Strack, Clara			Person		http://example.org/1062878#Agent700-22	
Beek, J.	n82017672	100	Beek, J				Beek, J			Person		http://example.org/108511#Agent700-23	
Bolt, G. H. (Gerard H.), 1925-	n82010466	100	Bolt, G. H. (Gerard H.), 1925-				Bolt, G. H. (Gerard H.), 1925-			Person		http://example.org/108511#Agent700-24	
Bruggenwert, M. G. M			Bruggenwert, M. G. M				Bruggenwert, M. G. M			Person		http://example.org/108511#Agent700-25	
Gieseking, John E			Gieseking, John E				Gieseking, John E			Person		http://example.org/1070326#Agent700-25	
Russell, Edward J. (Edward John), Sir, 1872-1965	n50047583	95	Russell, Edward J. (Edward John), Sir, 1872-1965	n50047583	n50047583	0.8958333333	Russell, Edward J. (Edward John), Sir, 1872-1965			Person		http://example.org/1046077#Agent100-15	
Russell, E. W. (Edward Walter), 1904-1994	n50051938	100	Russell, E. W. (Edward Walter), 1904-1994	n50051938	n50051938	1	Russell, E. W. (Edward Walter), 1904-1994			Person		http://example.org/1046077#Agent700-28	
Held, R. Burnell	n83156710	100	Held, R. Burnell	n83156710	n83156710	0.9411764706	Held, R. Burnell			Person		http://example.org/104137#Agent100-15	
Clawson, Marion, 1905-1998	n78083384	100	Clawson, Marion, 1905-1998	n78083384	n78083384	1	Clawson, Marion, 1905-1998			Person		http://example.org/104137#Agent700-24	
Resources for the Future	n79007408	100	Resources for the Future		n79007408		Resources for the Future	n79007408	0.9583333333	Organization		http://example.org/104137#Agent710-25	
Food and Agriculture Organization of the United Nations	n80004214	100	Food and Agriculture Organization of the United Nations		n80004214		Food and Agriculture Organization of the United Nations	n80004214	0.9821428571	Organization		http://example.org/1072445#Agent710-22	
Gray, T. R. G. (Timothy R. G.), 1937-	n50033517	100	Gray, T. R. G. (Timothy R. G.), 1937-	n50033517	n50033517	1	Gray, T. R. G. (Timothy R. G.), 1937-			Person		http://example.org/102756#Agent100-11	
Williams, S. T. (Stanley Thomas), 1937-	n50018987	100	Williams, S. T. (Stanley Thomas), 1937-	n50018987	n50018987	1	Williams, S. T. (Stanley Thomas), 1937-			Person		http://example.org/102756#Agent700-20	
Panel on the Use of Nuclear Techniques in Soil Physics and Irrigation Studies, Vienna, 1970			Panel on the Use of Nuclear Techniques in Soil Physics and Irrigation Studies, Vienna, 1970				Panel on the Use of Nuclear Techniques in Soil Physics and Irrigation Studies, Vienna, 1970			Meeting		http://example.org/1017099#Agent111-13	
Joint FAO/IAEA Division of Atomic Energy in Food and Agriculture	n79054579	100	Joint FAO/IAEA Division of Atomic Energy in Food and Agriculture		n79054579		Joint FAO/IAEA Division of Atomic Energy in Food and Agriculture	n79054579	0.921875	Organization		http://example.org/1017099#Agent710-28	
Panel on the Use of Isotope and Radiation Techniques in Soil-Moisture and Irrigation Studies, Vienna, 1966			Panel on the Use of Isotope and Radiation Techniques in Soil-Moisture and Irrigation Studies, Vienna, 1966				Panel on the Use of Isotope and Radiation Techniques in Soil-Moisture and Irrigation Studies, Vienna, 1966			Meeting		http://example.org/1020726#Agent111-11	
Joint FAO/IAEA Division of Atomic Energy in Food and Agriculture	n79054579	100	Joint FAO/IAEA Division of Atomic Energy in Food and Agriculture		n79054579		Joint FAO/IAEA Division of Atomic Energy in Food and Agriculture	n79054579	0.921875	Organization		http://example.org/1020726#Agent710-24	
Ghildyal, B. P.	n84034381	100	Ghildyal, B. P	n84034381	n84034381	0.8571428571	Ghildyal, B. P			Person		http://example.org/1000811#Agent100-12	
Tripathi, R. P.	n89267174	100	Tripathi, R. P	n89267174	n89267174	0.9333333333	Tripathi, R. P			Person		http://example.org/1000811#Agent700-22	
Zoltai, S. C.	n85149530	100	Zoltai, S. C	n85149530	n85149530	0.8333333333	Zoltai, S. C			Person		http://example.org/1018955#Agent100-12	
Tarnocai, C.	n83035513	100	Tarnocai, C	n83035513	n83035513	0.9166666667	Tarnocai, C			Person		http://example.org/1018955#Agent700-27	
Task Force on Northern Oil Development (Canada). Environmental-Social Committee	n82257396	100	Task Force on Northern Oil Development (Canada). Environmental-Social Committee		n82257396		Task Force on Northern Oil Development (Canada). Environmental-Social Committee	n82257396	1	Organization		http://example.org/1018955#Agent710-28	
Rudeforth, C. C			Rudeforth, C. C				Rudeforth, C. C			Person		http://example.org/1065245#Agent100-10	
Bradley, R. I	n81064707	91	Bradley, R. I				Bradley, R. I			Person		http://example.org/1065245#Agent700-22	
Soil Survey of England and Wales	n82131967	100	Soil Survey of England and Wales		n82131967		Soil Survey of England and Wales	n82131967	1	Jurisdiction		http://example.org/1065245#Agent810-23	
Hodgson, John Michael	n87857287	89	Hodgson, John Michael				Hodgson, John Michael			Person		http://example.org/1061091#Agent100-9	
Soil Survey of England and Wales	n82131967	100	Soil Survey of England and Wales		n82131967		Soil Survey of England and Wales	n82131967	1	Organization		http://example.org/1061091#Agent810-19	
Ingles, O. G.	n50027137	100	Ingles, O. G	n50027137	n50027137	0.9230769231	Ingles, O. G			Person		http://example.org/1029399#Agent100-10	
Metcalf, J. B.	n83067801	100	Metcalf, J. B	n83067801	n83067801	0.9285714286	Metcalf, J. B			Person		http://example.org/1029399#Agent700-20	
Lajoie, Paul G			Lajoie, Paul G				Lajoie, Paul G			Person		http://example.org/1073057#Agent100-10	
Fisher, Carl Francis, 1910-			Fisher, Carl Francis, 1910-				Fisher, Carl Francis, 1910-			Person		http://example.org/1060778#Agent100-11	
Chelf, John V			Chelf, John V				Chelf, John V			Person		http://example.org/1060778#Agent700-21	
United States. Soil Conservation Service	n78085479	100	United States. Soil Conservation Service		n78085479		United States. Soil Conservation Service	n78085479	1	Jurisdiction		http://example.org/1060778#Agent710-22	
Oklahoma Agricultural Experiment Station	n79058431	100	Oklahoma Agricultural Experiment Station		n79058431		Oklahoma Agricultural Experiment Station	n79058431	0.925	Organization		http://example.org/1060778#Agent710-23	
Potter, J. G			Potter, J. G				Potter, J. G			Person		http://example.org/1030804#Agent100-11	
Walsh, L. M. (Leo Marcellus), 1931-	n88051096	100	Walsh, L. M. (Leo Marcellus), 1931-	n88051096	n88051096	1	Walsh, L. M. (Leo Marcellus), 1931-			Person		http://example.org/1039114#Agent700-28	
Beaton, James D., 1930-	n82216368	100	Beaton, James D., 1930-	n82216368	n82216368	1	Beaton, James D., 1930-			Person		http://example.org/1039114#Agent700-29	
Soil Science Society of America	n81075780	100	Soil Science Society of America		n81075780		Soil Science Society of America	n81075780	0.935483871	Organization		http://example.org/1039114#Agent710-30	
Iwata, Shingo, 1930-	n85302836	100	Iwata, Shingo, 1930-	n85302836	n85302836	1	Iwata, Shingo, 1930-			Person		http://example.org/1000136#Agent100-17	
Tabuchi, Toshio, 1935-	n87853577	100	Tabuchi, Toshio, 1935-	n87853577	n87853577	1	Tabuchi, Toshio, 1935-			Person		http://example.org/1000136#Agent700-30	
Warkentin, Benno P.	n83829233	100	Warkentin, Benno P	n83829233	n83829233	0.9473684211	Warkentin, Benno P			Person		http://example.org/1000136#Agent700-31	
Verdon-Labelle, Johanne, 1950-			Verdon-Labelle, Johanne, 1950-				Verdon-Labelle, Johanne, 1950-			Person		http://example.org/1021085#Agent100-10	
Cassieri, Giuseppe, 1926-	n80051498	100	Cassieri, Giuseppe, 1926-	n80051498	n80051498	0.8620689655	Cassieri, Giuseppe, 1926-			Person		http://example.org/1032975#Agent100-11	
Qoriev, Maqsud	n85116182	100	Qoriev, Maqsud	n85116182	n85116182	1	Qoriev, Maqsud			Person		http://example.org/1052363#Agent100-11	
Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n50079095	95	Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza		n80126146		Kommunisticheskai͡a partii͡a Sovetskogo Soi͡uza	n80126146	0.88	Organization		http://example.org/1052363#Agent610-20	
Russia (1917. Provisional Govt.) Chrezvychaĭnai͡a sledstvennai͡a komissii͡a			Russia (1917. Provisional Govt.) Chrezvychaĭnai͡a sledstvennai͡a komissii͡a				Russia (1917. Provisional Govt.) Chrezvychaĭnai͡a sledstvennai͡a komissii͡a			Organization		http://example.org/1049018#Agent110-11	
Soi︠u︡z russkogo naroda	n93007945	100	Soi͡uz russkogo naroda		n93007945		Soi͡uz russkogo naroda	n93007945	0.9130434783	Organization		http://example.org/1049018#Agent610-20	
Chernovskiĭ, A.	no94019735	96	Chernovskiĭ, A	no94019735	no94019735	0.8125	Chernovskiĭ, A			Person		http://example.org/1049018#Agent700-22	
Lepeshkin, A. I. (Alekseĭ Ilʹich)	nr94033554	98	Lepeshkin, A. I. (Alekseĭ Ilʹich)	nr94033554	nr94033554	0.9411764706	Lepeshkin, A. I. (Alekseĭ Ilʹich)			Person		http://example.org/1050840#Agent700-22	
Arisov, Nikolaĭ Nikolaevich			Arisov, Nikolaĭ Nikolaevich				Arisov, Nikolaĭ Nikolaevich			Person		http://example.org/1050840#Agent700-23	
David, André, 1899-1988	nr92027294	98	David, André, 1899-1988	nr92027294	nr92027294	0.9565217391	David, André, 1899-1988			Person		http://example.org/1013807#Agent100-12	
Wereszycki, Henryk	n80156058	100	Wereszycki, Henryk	n80156058	n80156058	1	Wereszycki, Henryk			Person		http://example.org/107597#Agent100-13	
Three Emperors' League, 1872			Three Emperors' League, 1872				Three Emperors' League, 1872			Organization		http://example.org/107597#Agent610-22	
Dovhali͡uk, Kharyton	no2016011727	100	Dovhali͡uk, Kharyton	no2016011727	no2016011727	0.9047619048	Dovhali͡uk, Kharyton			Person		http://example.org/1060226#Agent100-10	
Kafka, Gustav, 1883-1953	no2009192455	100	Kafka, Gustav, 1883-1953	no2009192455	no2009192455	1	Kafka, Gustav, 1883-1953			Person		http://example.org/1028730#Agent100-10	
Socrates	n79055329	100	Socrates	n79055329	n79055329	0.875	Socrates			Person		http://example.org/1028730#Agent600-19	
Plato	n79139459	100	Plato	n79139459	n79139459	1	Plato			Person		http://example.org/1028730#Agent600-20	
Sánchez Camargo, Manuel	no94036588	98	Sánchez Camargo, Manuel	no94036588	no94036588	0.9166666667	Sánchez Camargo, Manuel			Person		http://example.org/1086935#Agent100-10	
Gutiérrez-Solana, José, 1886-1945	n85060243	97	Gutiérrez-Solana, José, 1886-1945	n85060243	n85060243	0.9696969697	Gutiérrez-Solana, José, 1886-1945			Person		http://example.org/1086935#Agent600-19	
European Astronomical Meeting. 1st, Athens, 1972			European Astronomical Meeting. 1st, Athens, 1972				European Astronomical Meeting. 1st, Athens, 1972			Meeting		http://example.org/1021263#Agent111-10	
Xanthakis, John N., 1904-	n81126074	100	Xanthakis, John N., 1904-	n81126074	n81126074	1	Xanthakis, John N., 1904- 			Person		http://example.org/1021263#Agent700-24	
International Astronomical Union	n79049221	100	International Astronomical Union		n79049221		International Astronomical Union	n79049221	0.9696969697	Organization		http://example.org/1021263#Agent710-25	
European Astronomical Meeting. 1st, Athens, 1972			European Astronomical Meeting. 1st, Athens, 1972				European Astronomical Meeting. 1st, Athens, 1972			Meeting		http://example.org/1021263#Agent811-26	
National Research Council (U.S.). Building Research Institute Conferences. Washington, D.C., Spring, 1962			National Research Council (U.S.). Building Research Institute Conferences. Washington, D.C., Spring, 1962				National Research Council (U.S.). Building Research Institute Conferences. Washington, D.C., Spring, 1962			Organization		http://example.org/1080566#Agent110-10	
Building Research Institute	n50048622	90	Building Research Institute				Building Research Institute			Organization		http://example.org/1080566#Agent810-20	
Williams, J. Richard (James Richard), 1941-	n81052342	100	Williams, J. Richard (James Richard), 1941-	n81052342	n81052342	1	Williams, J. Richard (James Richard), 1941-			Person		http://example.org/109222#Agent100-11	
Kreider, Jan F., 1942-	n79093402	100	Kreider, Jan F., 1942-	n79093402	n79093402	1	Kreider, Jan F., 1942-			Person		http://example.org/100530#Agent100-14	
Kreith, Frank	n79004032	100	Kreith, Frank	n79004032	n79004032	0.9285714286	Kreith, Frank			Person		http://example.org/100530#Agent700-24	
Ostad-Hosseini, Abdullah, 1945-			Ostad-Hosseini, Abdullah, 1945-				Ostad-Hosseini, Abdullah, 1945-			Person		http://example.org/1063492#Agent100-9	
Fava Guzzetta, Lia	n84067145	100	Fava Guzzetta, Lia	n84067145	n84067145	0.9473684211	Fava Guzzetta, Lia			Person		http://example.org/1064150#Agent100-12	
Folin, Alberto	n80040589	100	Folin, Alberto	n80040589	n80040589	0.9333333333	Folin, Alberto			Person		http://example.org/1065516#Agent100-12	
Lem, Stanisław	n79100400	100	Lem, Stanisław	n79100400	n79100400	1	Lem, Stanisław			Person		http://example.org/1097274#Agent100-10	
Latawiec, Bogusława	no96023784	100	Latawiec, Bogusława	no96023784	no96023784	1	Latawiec, Bogusława			Person		http://example.org/1097381#Agent100-10	
Moberg, Vilhelm, 1898-1973	n79061336	100	Moberg, Vilhelm, 1898-1973	n79061336	n79061336	0.962962963	Moberg, Vilhelm, 1898-1973			Person		http://example.org/103275#Agent100-9	
Horn, Carl von, 1903-1989	no00033144	100	Horn, Carl von, 1903-1989	no00033144	no00033144	1	Horn, Carl von, 1903-1989			Person		http://example.org/106775#Agent100-9	
Horn, Carl von, 1903-1989	no00033144	100	Horn, Carl von, 1903-1989	no00033144	no00033144	1	Horn, Carl von, 1903-1989			Person		http://example.org/106775#Agent600-17	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/106775#Agent610-18	
United Nations	n79021345	100	United Nations		n79021345		United Nations	n79021345	0.9333333333	Organization		http://example.org/106775#Agent610-19	
Glubb, John Bagot, Sir, 1897-1986	n50077516	100	Glubb, John Bagot, Sir, 1897-1986				Glubb, John Bagot, Sir, 1897-1986			Person		http://example.org/1012214#Agent100-11	
Rogers, Fred Blackburn, 1889-			Rogers, Fred Blackburn, 1889-				Rogers, Fred Blackburn, 1889-			Person		http://example.org/1023584#Agent100-12	
Connor, P. E. (Patrick Edward), 1820-1891	n85025981	100	Connor, P. E. (Patrick Edward), 1820-1891	n85025981	n85025981	1	Connor, P. E. (Patrick Edward), 1820-1891			Person		http://example.org/1023584#Agent600-22	
West, Julius, 1891-1918	no2003037609	100	West, Julius, 1891-1918	no2003037609	no2003037609	1	West, Julius, 1891-1918			Person		http://example.org/1010191#Agent100-9	
Myatt, Frederick	n79128063	100	Myatt, Frederick	n79128063	n79128063	0.9411764706	Myatt, Frederick			Person		http://example.org/1079167#Agent100-11	
Lozano, Cristóbal, 1609-1667	no94031367	98	Lozano, Cristóbal, 1609-1667	no94031367	no94031367	1	Lozano, Cristóbal, 1609-1667			Person		http://example.org/101436#Agent100-9	
N'Debeka, Maxime, 1944-	n83068494	100	N'Debeka, Maxime, 1944-				N'Debeka, Maxime, 1944-			Person		http://example.org/1055377#Agent100-9	
Denisoff, R. Serge	n50074499	100	Denisoff, R. Serge	n50074499	n50074499	1	Denisoff, R. Serge			Person		http://example.org/103199#Agent100-12	
Army Materials Technology Conference. 1st, Wentworth-by-the-Sea, Portsmouth, New Hampshire, 1972			Army Materials Technology Conference. 1st, Wentworth-by-the-Sea, Portsmouth, New Hampshire, 1972				Army Materials Technology Conference. 1st, Wentworth-by-the-Sea, Portsmouth, New Hampshire, 1972			Meeting		http://example.org/1055492#Agent111-10	
Burke, John J.	n84098189	100	Burke, John J				Burke, John J			Person		http://example.org/1055492#Agent700-20	
Flemings, Merton C., 1929-	n88621916	100	Flemings, Merton C., 1929-	n88621916	n88621916	1	Flemings, Merton C., 1929-			Person		http://example.org/1055492#Agent700-21	
Gorum, Alvin E			Gorum, Alvin E				Gorum, Alvin E			Person		http://example.org/1055492#Agent700-22	
Farrel, Franklin	n92067876	86	Farrel, Franklin				Farrel, Franklin			Person		http://example.org/1004239#Agent100-10	
Farrel-Birmingham Company, inc			Farrel-Birmingham Company, inc				Farrel-Birmingham Company, inc			Organization		http://example.org/1004239#Agent610-18	
Warren, Francis A.	n96121394	100	Warren, Francis A	n96121394	n96121394	0.9444444444	Warren, Francis A			Person		http://example.org/1021594#Agent100-10	
Wickramasinghe, Chandra, 1939-	n79071317	100	Wickramasinghe, Chandra, 1939-	n79071317	n79071317	1	Wickramasinghe, Chandra, 1939-			Person		http://example.org/107669#Agent700-22	
Morgan, D. J., 1936-			Morgan, D. J., 1936-				Morgan, D. J., 1936-			Person		http://example.org/107669#Agent700-23	
Weller, Paul F	n2006060515	92	Weller, Paul F				Weller, Paul F			Person		http://example.org/1016126#Agent100-11	
Rao, C. N. R. (Chintamani Nagesa Ramachandra), 1934-	n50053943	100	Rao, C. N. R. (Chintamani Nagesa Ramachandra), 1934-	n50053943	n50053943	1	Rao, C. N. R. (Chintamani Nagesa Ramachandra), 1934- 			Person		http://example.org/1025159#Agent700-20	
Winter School in Solid State Chemistry, Indian Institute of Technology, Kanpur, 1971			Winter School in Solid State Chemistry, Indian Institute of Technology, Kanpur, 1971				Winter School in Solid State Chemistry, Indian Institute of Technology, Kanpur, 1971			Meeting		http://example.org/1025159#Agent711-21	
Cooper, William David	n82019891	100	Cooper, William David	n82019891	n82019891	0.9545454545	Cooper, William David			Person		http://example.org/1023663#Agent100-11	
Tepper, Irving			Tepper, Irving				Tepper, Irving			Person		http://example.org/1045335#Agent100-11	
Hansen, Penelope	n94043744	100	Hansen, Penelope	n94043744	n94043744	1	Hansen, Penelope			Person		http://example.org/1076906#Agent100-11	
United States. Environmental Protection Agency	n79079597	100	United States. Environmental Protection Agency		n79079597		United States. Environmental Protection Agency	n79079597	0.9787234043	Jurisdiction		http://example.org/1076906#Agent710-22	
Alberta. Task Force on Urbanization and the Future	n77005976	100	Alberta. Task Force on Urbanization and the Future		n77005976		Alberta. Task Force on Urbanization and the Future	n77005976	1	Jurisdiction		http://example.org/1026994#Agent110-14	
Drvota, Mojmir	n80045216	100	Drvota, Mojmir	n80045216	n80045216	1	Drvota, Mojmir			Person		http://example.org/1051283#Agent100-11	
Braider, Donald, 1923-	n50043258	100	Braider, Donald, 1923-	n50043258	n50043258	1	Braider, Donald, 1923-			Person		http://example.org/1039453#Agent100-11	
Houston, Sam, 1793-1863	n82151189	100	Houston, Sam, 1793-1863				Houston, Sam, 1793-1863			Person		http://example.org/1039453#Agent600-19	
Halmos, Paul	n50018472	100	Halmos, Paul	n50018472	n50018472	1	Halmos, Paul			Person		http://example.org/1025967#Agent100-12	
Dufresne, Francine	n50033079	100	Dufresne, Francine	n50033079	n50033079	1	Dufresne, Francine			Person		http://example.org/1008952#Agent100-9	
Dufresne, Francine	n50033079	100	Dufresne, Francine	n50033079	n50033079	1	Dufresne, Francine			Person		http://example.org/1008952#Agent600-18	
